iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2600,0.5599999999999999,0.22278,-0.55004,0.077181,0.03243,0.276676,-1.827985,0.757639,21.879803,56.667,0.3,14.63,0,0,0.0,,4.757,191.3
1,5967,,0.33041,-0.33693,0.0583,0.009909,0.602681,-2.062824,0.578296,6.084221,57.303,0.29667,14.6,0,0,0.0,,4.359,422.0
2,8228,,0.40865,-0.18193,0.016216,0.008229,1.009645,-0.170461,0.289473,2.855928,78.409,0.29333,14.63,0,0,0.0,,4.674,576.6
3,11638,,0.31595,-0.3681,0.005957,0.00626,1.088494,-0.068149,0.198491,2.459482,68.966,0.29,14.61,0,0,0.0,,4.597,810.0
4,14086,,0.14217,-0.71192,0.00214,0.012332,1.34411,-0.008553,0.109375,1.925404,94.186,0.28667,14.61,0,0,0.0,,5.008,977.5
5,16812,,0.20384,-0.59233,0.001318,0.005083,1.437053,-0.000807,0.07995,1.530932,130.588,0.28333,14.61,0,0,0.0,,5.081,1164.2
6,19149,,0.14996,-0.69703,0.00663,0.015361,1.507935,0.001643,0.016896,1.332245,100.0,0.28,14.62,0,0,0.0,,5.535,1324.0
7,22354,,0.18995,-0.61784,0.011078,0.011694,1.463584,0.001723,0.030308,1.602609,169.88,0.27667,14.61,0,0,0.0,,5.139,1543.4
8,24317,,0.07163,-0.85313,-0.002247,0.012996,1.430444,0.000306,0.000977,1.244362,91.463,0.27333,14.6,0,0,0.0,,4.779,1677.9
9,25742,,0.06445,-0.86029,-0.002336,0.025402,1.488272,0.004907,0.033101,1.425717,74.074,0.27,14.58,0,0,0.0,,5.096,1775.6
10,27887,0.595,0.09365,-0.80522,-0.001333,0.013811,1.421665,0.002256,0.032659,1.311006,90.0,0.26667,14.64,0,0,0.0,,4.758,1954.1
11,30564,,0.07978,-0.8394,-0.001099,0.017652,1.433294,0.003195,0.004321,1.304711,64.557,0.26333,14.56,0,0,0.0,,4.762,2137.9
12,32076,,0.05786,-0.8727,-0.00082,0.011265,1.479638,0.000635,0.025207,1.402182,92.308,0.26,14.61,0,0,0.0,,5.207,2241.4
13,35576,,0.15629,-0.68742,-0.001798,0.005622,1.464113,0.004804,0.076324,1.866729,105.195,0.25667,14.6,0,0,0.0,,5.194,2481.2
14,37843,,0.12037,-0.75708,-0.00241,0.0118,1.441431,0.005936,0.064956,1.49984,114.474,0.25333,14.64,0,0,0.0,,5.063,2636.1
15,39808,,0.1015,-0.79481,-0.008785,0.009327,1.456632,0.003581,0.056977,1.363896,92.0,0.25,14.61,0,0,0.0,,5.007,2770.6
16,42260,,0.10718,-0.77961,-0.01239,0.005317,1.457152,0.00201,0.00638,1.245641,93.243,0.24667,14.59,0,0,0.0,,4.873,2938.6
17,45168,,0.11394,-0.77211,0.000976,0.003318,1.546152,0.001013,0.0,1.120192,123.288,0.24333,14.58,0,0,0.0,,5.51,3138.1
18,47716,,0.05388,-0.89085,-6.3e-05,0.002857,1.487548,0.000596,0.0,1.163851,116.667,0.24,14.62,0,0,0.0,,5.126,3312.3
19,48717,,0.03356,-0.92316,-0.003838,0.00163,1.474025,0.001952,0.0,1.194552,88.732,0.23667,14.64,0,0,0.0,,4.811,3380.7
20,51138,0.6375,0.11287,-0.77358,-0.000466,0.000813,1.417438,0.00067,0.013908,1.38062,72.857,0.23333,14.6,0,0,0.0,,4.637,3572.0
21,53368,,0.20713,-0.58573,-0.005625,0.001416,1.432027,0.004591,0.054462,1.468649,126.087,0.23,14.67,0,0,0.0,,4.848,3724.2
22,55679,,0.09857,-0.7985,-0.003626,0.001066,1.417453,0.01016,0.110883,1.584724,119.118,0.22667,14.58,0,0,0.0,,4.936,3882.7
23,59728,,0.18849,-0.62152,-0.003643,0.000483,1.337134,0.004442,0.083957,1.479729,76.119,0.22333,14.6,0,0,0.0,,4.461,4160.1
24,61907,,0.09831,-0.79768,-0.028157,0.000885,1.372129,0.0051,0.064381,1.684982,77.273,0.22,14.57,0,0,0.0,,4.607,4309.6
25,65273,,0.20749,-0.5843,-0.003025,0.000811,1.361773,0.006701,0.090445,1.577446,96.923,0.21667,14.61,0,0,0.0,,4.635,4540.0
26,67013,,0.07651,-0.83732,-0.00322,0.000806,1.344407,0.002342,0.079995,1.441728,79.688,0.21333,14.57,0,0,0.0,,4.682,4659.5
27,70122,,0.16095,-0.67489,-0.000314,0.000678,1.296297,0.001708,0.071329,1.441913,100.0,0.21,14.63,0,0,0.0,,4.528,4872.0
