iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2394,0.5325,0.33999,-0.35463,0.048821,0.03522,0.127514,0.032916,0.352312,3.630951,40.0,0.3,73.07,1988,414,0.8276,0.6999,2.294,41.2
1,5064,,0.35616,-0.22936,0.028082,0.003528,0.329566,-0.810999,0.287579,4.890831,43.82,0.29667,34.38,2229,449,0.8323,0.7146,2.333,118.8
2,7187,,0.28903,-0.46156,0.011413,0.002954,0.603029,-0.178852,0.17124,3.696646,47.727,0.29333,33.28,1741,390,0.817,0.6273,2.678,182.6
3,10501,,0.37283,-0.29558,0.005391,0.001948,0.483842,-0.023375,0.084994,2.363931,44.828,0.29,34.23,2733,589,0.8227,0.7039,2.111,279.5
4,13287,,0.37622,-0.26251,9.8e-05,0.001484,0.590219,-0.011043,0.080116,2.038815,41.86,0.28667,33.98,2284,510,0.8175,0.6552,2.392,361.5
5,14904,,0.2432,-0.54578,-0.003466,0.003169,0.69358,-0.00249,0.036322,1.380659,49.412,0.28333,33.85,1338,287,0.8234,0.6023,2.578,409.2
6,16438,,0.14625,-0.70859,-0.004653,0.005289,0.72282,0.000693,0.046045,1.422549,32.143,0.28,34.09,1396,146,0.9053,0.7052,2.568,454.3
7,18392,,0.15259,-0.70367,0.000375,0.000985,0.740583,0.00023,0.037157,1.587643,57.831,0.27667,33.17,1658,304,0.8451,0.6398,2.691,513.2
8,19994,,0.14775,-0.71495,-0.005931,0.001271,0.701615,0.001622,0.04316,1.440385,51.22,0.27333,33.47,1382,228,0.8584,0.6834,2.536,561.1
9,22254,,0.18395,-0.66794,-0.002413,0.001297,0.674227,0.000193,0.028604,1.519009,48.148,0.27,34.09,1961,307,0.8646,0.6598,2.47,627.4
10,24433,0.495,0.34355,-0.31528,-0.030316,0.002034,0.613733,0.003446,0.05136,1.567368,45.0,0.26667,33.87,1862,325,0.8514,0.7139,2.342,700.2
11,26955,,0.34585,-0.32809,-0.00248,0.001859,0.618884,0.000943,0.023082,1.500453,53.165,0.26333,34.22,2145,385,0.8478,0.7221,2.344,773.9
12,29665,,0.33856,-0.34386,0.004209,0.00137,0.597884,-0.000119,0.015959,1.458865,50.0,0.26,34.0,2250,468,0.8278,0.6799,2.263,853.6
13,30983,,0.13265,-0.75005,0.002384,0.002399,0.755957,-0.000748,0.022839,1.395961,42.857,0.25667,32.22,1164,162,0.8778,0.6782,2.703,894.5
14,32882,,0.23262,-0.55132,-0.001307,0.001597,0.663331,0.000955,0.015625,1.372341,47.368,0.25333,33.8,1614,293,0.8464,0.7171,2.44,950.7
15,34652,,0.20912,-0.58582,-0.002819,0.001322,0.659838,0.000926,0.035735,1.614463,64.0,0.25,33.41,1506,272,0.847,0.63,2.503,1003.7
16,36631,,0.2098,-0.60791,0.00224,0.001504,0.681198,0.003428,0.044083,1.632099,44.595,0.24667,33.53,1652,335,0.8314,0.6606,2.494,1062.8
17,38833,,0.30732,-0.4071,0.000542,0.001818,0.614659,0.00146,0.033821,1.497475,49.315,0.24333,33.46,1854,356,0.8389,0.7279,2.349,1128.6
18,42163,,0.28474,-0.46717,-0.011055,0.001088,0.632703,0.001261,0.050637,1.607102,70.833,0.24,32.9,2702,636,0.8095,0.6266,2.447,1229.8
19,44150,,0.35216,-0.31891,-0.001112,0.00238,0.687451,-0.000943,0.017194,1.570723,67.606,0.23667,33.37,1627,368,0.8155,0.6951,2.662,1289.4
20,45731,0.40750000000000003,0.19003,-0.65821,-0.001235,0.007632,0.700475,0.000526,0.013328,1.419957,68.571,0.23333,33.43,1313,276,0.8263,0.6774,2.531,1344.6
21,47452,,0.28109,-0.46971,-0.003776,0.003324,0.588016,0.000806,0.03171,1.884455,39.13,0.23,33.94,1420,309,0.8213,0.677,2.186,1395.3
22,50182,,0.37381,-0.27058,-0.001135,0.002078,0.582264,0.001851,0.021577,1.860552,57.353,0.22667,34.09,2224,514,0.8123,0.7203,2.23,1475.4
23,52471,,0.313,-0.41361,-0.002926,0.001956,0.543435,0.003599,0.041,1.898839,49.254,0.22333,33.7,1901,396,0.8276,0.6781,2.09,1543.4
24,55048,,0.28244,-0.4502,0.001777,0.002253,0.614054,0.00208,0.034102,1.521194,63.636,0.22,33.44,2128,457,0.8232,0.6683,2.318,1620.4
25,57761,,0.25568,-0.50179,-0.012518,0.002088,0.659719,0.005501,0.057822,1.514468,78.462,0.21667,33.27,2264,457,0.832,0.635,2.487,1702.0
26,60277,,0.25195,-0.51684,-0.003242,0.002009,0.617459,0.003492,0.051922,1.629426,65.625,0.21333,33.48,2141,383,0.8483,0.6764,2.394,1777.2
