iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2036,0.5,0.3452,-0.33046,0.046339,0.015383,0.410208,-1.002373,0.486906,5.369745,43.333,0.3,32.73,1627,417,0.796,0.6917,3.635,70.9
1,3869,,0.33101,-0.36349,0.004705,0.005909,0.734981,-0.255364,0.254082,2.307319,37.079,0.29667,33.14,1459,382,0.7925,0.7785,3.337,126.3
2,6675,,0.32297,-0.37637,0.004719,0.004422,0.76858,-0.158455,0.207439,2.585097,51.136,0.29333,32.73,2257,557,0.8021,0.7315,3.372,212.0
3,9319,,0.3439,-0.33747,0.007242,0.002592,0.912517,-0.161938,0.220031,3.371537,44.828,0.29,32.79,2005,647,0.756,0.7413,3.439,292.7
4,12373,,0.23649,-0.56533,0.002821,0.002759,1.104376,-0.004706,0.160995,2.254187,69.767,0.28667,32.72,2180,882,0.712,0.6427,3.692,386.0
5,16992,,0.30654,-0.43542,-0.001528,0.001449,1.053962,-0.006042,0.077133,1.775459,52.941,0.28333,33.08,3335,1292,0.7208,0.6652,3.449,525.6
6,19672,,0.40838,-0.20856,-0.002159,0.003023,1.047787,-0.006203,0.09714,2.301176,50.0,0.28,32.99,1957,731,0.7281,0.7408,3.345,606.9
7,22552,,0.21967,-0.59522,-0.002165,0.002561,1.189419,0.000277,0.067708,2.311117,68.675,0.27667,33.11,2063,825,0.7143,0.666,3.842,693.9
8,25484,,0.25898,-0.49324,-0.00119,0.003376,1.137165,0.002509,0.049842,1.401014,51.22,0.27333,33.06,2142,798,0.7286,0.7709,3.574,782.6
9,29499,,0.29222,-0.43765,9e-05,0.004183,1.07222,-0.000334,0.053853,1.470423,70.37,0.27,33.16,2835,1188,0.7047,0.7134,3.365,903.7
10,32814,0.5925,0.21447,-0.57852,0.000544,0.0027,1.172301,0.00133,0.020633,1.341269,60.0,0.26667,32.66,2388,935,0.7186,0.721,3.671,1019.6
11,34576,,0.19141,-0.63703,-0.003154,0.008359,1.247712,0.005197,0.062435,1.512947,87.342,0.26333,33.09,1291,479,0.7294,0.6648,4.117,1072.9
12,36807,,0.20577,-0.60545,-0.004354,0.009672,1.163227,0.000992,0.041083,1.399077,53.846,0.26,33.05,1579,660,0.7052,0.6871,3.611,1140.4
13,39257,,0.17534,-0.67419,0.014962,0.006979,1.190422,0.002988,0.035807,1.431961,77.922,0.25667,32.63,1740,718,0.7079,0.7159,3.799,1215.5
14,41999,,0.15408,-0.70848,-0.000119,0.00467,1.256645,0.004211,0.069979,1.428651,78.947,0.25333,32.27,1939,811,0.7051,0.61,4.082,1300.5
15,43846,,0.18163,-0.66371,-0.003941,0.006087,1.275316,0.002021,0.02303,1.344283,88.0,0.25,32.19,1402,453,0.7558,0.6451,4.218,1357.9
16,47206,,0.38565,-0.24151,-0.006784,0.002983,1.106324,0.000993,0.05488,1.480306,60.811,0.24667,32.67,2360,1008,0.7007,0.7615,3.465,1460.8
17,49083,,0.2399,-0.53812,-0.005609,0.004763,1.277719,0.000664,0.021534,1.333581,73.973,0.24333,32.98,1339,546,0.7103,0.6764,4.201,1517.7
18,52054,,0.18061,-0.65499,-0.003455,0.002928,1.119362,0.005125,0.081284,1.405191,66.667,0.24,33.13,2130,849,0.715,0.6865,3.517,1607.4
19,55826,,0.3176,-0.3839,4.1e-05,0.003422,1.111722,0.000306,0.01603,1.303528,67.606,0.23667,32.42,2654,1126,0.7021,0.6857,3.462,1723.7
20,58418,0.7,0.22756,-0.57985,-0.009753,0.003457,1.118569,0.002841,0.084697,1.553517,81.429,0.23333,32.79,1907,693,0.7335,0.7315,3.561,1819.4
