iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2457,0.5449999999999999,0.35193,-0.34431,0.029996,0.014516,0.292948,-1.125219,0.493141,10.906266,40.0,0.3,34.48,1895,570,0.7688,0.6811,3.349,79.8
1,5842,,0.34622,-0.33049,0.019172,0.004394,0.710029,-0.292328,0.253987,3.274439,50.562,0.29667,35.17,2671,722,0.7872,0.7043,3.276,176.1
2,8423,,0.35481,-0.30611,0.000865,0.003639,0.942977,-0.062217,0.152217,2.223682,54.545,0.29333,35.63,2060,529,0.7957,0.7742,3.551,248.6
3,12005,,0.3606,-0.30418,-0.000919,0.002233,0.945127,-0.032198,0.125624,2.110315,48.276,0.29,35.82,2692,898,0.7499,0.6776,3.367,348.6
4,15539,,0.33277,-0.35735,-0.000915,0.001619,0.979583,-0.016001,0.065023,2.003434,52.326,0.28667,35.4,2752,790,0.777,0.767,3.311,448.4
5,19331,,0.21702,-0.61365,0.002765,0.001172,1.161214,-0.007607,0.065122,1.64928,77.647,0.28333,35.83,2712,1088,0.7137,0.6153,3.888,554.3
6,22004,,0.29281,-0.44436,-0.000416,0.001951,1.176455,-0.001114,0.01713,1.360239,60.714,0.28,35.8,1851,830,0.6904,0.6708,3.725,629.0
7,24540,,0.14817,-0.72037,-0.005905,0.001965,1.170724,0.005028,0.104657,1.42901,61.446,0.27667,36.0,1926,618,0.7571,0.7094,3.698,699.4
8,27278,,0.22785,-0.57354,-0.001493,0.001659,1.116031,4.3e-05,0.02803,1.596713,62.195,0.27333,36.12,1995,751,0.7265,0.736,3.539,775.2
9,29603,,0.2138,-0.58013,-0.006842,0.002474,1.195378,0.004649,0.079548,1.614855,55.556,0.27,35.85,1690,643,0.7244,0.656,3.877,840.1
