iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2183,0.3225,0.19286,-0.63547,0.07696,0.022081,0.544658,-2.246663,0.532655,4.650327,46.667,0.3,31.3,1754,437,0.8005,0.6931,3.61,78.7
1,5783,,0.27703,-0.4556,0.013973,0.001309,0.79374,-0.180826,0.252784,4.013007,70.787,0.29667,31.9,2731,877,0.7569,0.6779,3.458,191.6
2,7896,,0.09571,-0.83747,0.006013,0.005176,1.017729,-0.034878,0.168003,2.164129,68.182,0.29333,32.26,1550,571,0.7308,0.5831,3.821,257.1
3,11321,,0.19226,-0.63351,0.001068,0.001868,1.027443,-0.000245,0.113325,3.147245,51.724,0.29,31.4,2534,899,0.7381,0.7148,3.454,366.1
4,13190,,0.06906,-0.90159,-0.002605,0.004104,1.178145,-0.001486,0.101136,2.878826,76.744,0.28667,31.2,1364,513,0.7267,0.6188,4.171,426.1
5,16824,,0.14441,-0.74497,-0.002915,0.001492,1.189009,0.000926,0.039353,1.461611,77.647,0.28333,32.23,2524,1118,0.693,0.6371,3.975,538.8
6,19420,,0.08404,-0.83782,-0.002472,0.003333,1.169571,0.005847,0.056589,1.370959,67.857,0.28,32.14,1827,777,0.7016,0.6687,3.884,619.6
7,21952,,0.08869,-0.86103,-0.000625,0.002485,1.270758,0.001431,0.016417,1.465636,115.663,0.27667,31.09,1789,751,0.7043,0.615,4.359,701.1
8,25376,,0.1256,-0.79024,-0.001239,0.001789,1.2214,0.002124,0.03977,1.403627,80.488,0.27333,31.51,2349,1083,0.6844,0.6319,3.991,809.7
9,27409,,0.04407,-0.94346,-0.004954,0.002697,1.302999,0.005762,0.057941,1.87587,70.37,0.27,32.36,1528,513,0.7487,0.6346,4.386,872.6
10,29855,0.39749999999999996,0.08777,-0.84823,0.000678,0.00195,1.292518,0.006247,0.047024,1.395222,90.0,0.26667,32.19,1679,775,0.6842,0.6273,4.419,963.1
11,31869,,0.06125,-0.91143,-0.006062,0.002141,1.287468,0.005529,0.075098,1.705721,75.949,0.26333,32.05,1481,541,0.7324,0.6239,4.311,1026.0
12,33525,,0.05799,-0.91919,0.000432,0.001481,1.228427,0.000492,0.005836,1.348324,53.846,0.26,32.02,1210,454,0.7272,0.6765,3.973,1077.7
13,37408,,0.17571,-0.67139,-0.003971,0.00076,1.140455,0.007594,0.075154,1.905993,74.026,0.25667,32.13,2664,1227,0.6847,0.6269,3.748,1198.6
14,39700,,0.10088,-0.81073,-0.002708,0.001044,1.221366,0.005891,0.047853,1.600217,102.632,0.25333,32.3,1631,669,0.7091,0.6347,4.06,1269.6
15,43066,,0.13195,-0.77406,-0.002266,0.000587,1.23475,0.004416,0.033565,1.643745,152.0,0.25,32.08,2377,997,0.7045,0.6185,4.187,1374.5
16,47130,,0.11187,-0.79614,-0.002134,0.000639,1.207714,0.003982,0.040419,1.412782,113.514,0.24667,31.88,2810,1262,0.6901,0.6287,4.034,1502.0
17,50447,,0.10534,-0.81668,-0.002072,0.000737,1.201593,0.001114,0.022912,1.450738,90.411,0.24333,32.22,2289,1036,0.6884,0.6333,4.061,1605.0
18,53399,,0.10263,-0.81606,-0.001647,0.00082,1.273023,0.00183,0.05816,1.536287,83.333,0.24,31.8,2041,919,0.6895,0.6108,4.415,1697.8
19,56846,,0.0684,-0.90849,-0.004719,0.000589,1.197809,0.002972,0.070793,1.58396,88.732,0.23667,32.11,2432,1023,0.7039,0.6503,3.969,1805.2
20,59791,0.5775,0.07327,-0.90684,0.030573,0.00063,1.241644,0.005174,0.051758,1.466001,81.429,0.23333,32.16,2158,795,0.7308,0.6513,4.119,1914.1
21,63530,,0.15639,-0.70185,-0.005297,0.000573,1.143442,0.006748,0.084651,1.406536,91.304,0.23,32.01,2561,1186,0.6835,0.6467,3.797,2030.9
22,67283,,0.21509,-0.60286,0.000122,0.000744,1.092799,0.002577,0.014323,1.356952,75.0,0.22667,30.78,2513,1248,0.6682,0.662,3.48,2152.8
