iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,3903,0.5225,0.40052,-0.19896,0.06027,0.015277,0.203183,0.945517,0.563284,10.099519,46.667,0.3,71.25,3128,775,0.8014,0.707,3.385,63.5
1,6645,,0.52388,0.04776,0.051582,0.007185,0.252177,0.747512,0.45348,4.807912,50.562,0.29667,72.03,2100,642,0.7659,0.7495,3.294,101.5
2,9626,,0.30497,-0.38174,0.049931,0.001172,0.369514,0.283323,0.40391,3.458262,40.909,0.29333,69.08,2537,444,0.8511,0.7613,3.573,144.7
3,12295,,0.29222,-0.39904,0.028555,0.000847,0.490701,0.205349,0.286172,1.788439,48.276,0.29,71.0,2143,526,0.8029,0.6629,3.519,182.3
4,15291,,0.3426,-0.31233,0.026001,0.000727,0.61604,-1.224375,0.229993,5.879272,45.349,0.28667,32.57,2556,440,0.8531,0.7819,3.432,274.3
5,17644,,0.29178,-0.411,0.004594,0.002204,0.951975,-0.120876,0.099053,1.578969,56.471,0.28333,32.12,1824,529,0.7752,0.6857,3.519,347.6
6,19649,,0.15782,-0.68149,0.003874,0.001704,1.084569,-0.027862,0.091655,1.586932,50.0,0.28,31.99,1576,429,0.786,0.6343,3.744,410.3
7,21114,,0.12308,-0.75383,0.002542,0.002387,1.172815,-0.008633,0.05305,1.412948,57.831,0.27667,32.27,1124,341,0.7672,0.6448,4.016,455.7
8,22632,,0.1227,-0.7546,-0.00053,0.003613,1.157734,-0.003264,0.026543,1.276012,47.561,0.27333,32.26,1185,333,0.7806,0.6931,3.638,502.8
9,25877,,0.19243,-0.59847,0.000822,0.001333,1.183948,-0.003337,0.01252,1.513181,85.185,0.27,32.57,2206,1039,0.6798,0.6148,3.704,602.4
10,29073,0.5375,0.19169,-0.61662,-0.000112,0.001235,1.204856,0.001568,0.015941,1.360676,101.25,0.26667,32.29,2257,939,0.7062,0.6005,3.851,710.4
11,31041,,0.1554,-0.68428,0.001072,0.002008,1.234519,0.001913,0.013509,1.288727,53.165,0.26333,32.17,1456,512,0.7398,0.6772,3.905,771.6
