iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2920,0.5325,0.42128,-0.16679,0.045749,0.015828,0.127676,1.007819,0.597774,15.116952,53.333,0.3,71.46,2388,540,0.8156,0.7201,3.583,49.8
1,6274,,0.40479,-0.21128,0.043553,0.002252,0.257874,0.783832,0.43543,3.990137,47.191,0.29667,72.14,2646,716,0.787,0.7217,3.339,96.3
2,8939,,0.25705,-0.51047,0.041837,0.002171,0.44618,0.580924,0.337525,2.583647,40.909,0.29333,72.43,2137,536,0.7995,0.6711,3.521,133.1
3,12595,,0.37268,-0.26415,0.032345,0.001153,0.438807,0.505292,0.305406,2.009977,51.724,0.29,72.32,2876,788,0.7849,0.697,3.533,183.7
4,16113,,0.43145,-0.14165,0.03202,0.001025,0.532164,-1.431529,0.275499,3.593549,38.372,0.28667,32.75,2718,808,0.7708,0.73,3.385,291.1
5,18960,,0.23236,-0.57068,0.011305,0.002049,0.90064,-0.181239,0.116373,2.53533,81.176,0.28333,32.61,2287,568,0.8011,0.6892,3.7,378.4
6,21741,,0.29021,-0.43713,0.000609,0.001801,1.02836,-0.023979,0.134284,1.8252,53.571,0.28,32.29,2072,717,0.7429,0.6806,3.492,464.6
7,24835,,0.32881,-0.36196,-0.003434,0.001107,1.165344,-0.004779,0.020104,1.415986,93.976,0.27667,32.33,2162,940,0.697,0.7058,3.853,560.3
8,28623,,0.27448,-0.47635,-0.001162,0.001196,1.136329,0.000803,0.038446,1.432379,65.854,0.27333,32.6,2605,1191,0.6862,0.7033,3.606,676.5
9,31337,,0.18461,-0.63419,-0.005859,0.00222,1.152513,0.001832,0.059504,1.39833,48.148,0.27,33.0,1988,734,0.7303,0.7024,3.577,758.7
10,34744,0.6175,0.30283,-0.41999,-0.000965,0.001685,1.153218,0.001498,0.019699,1.370151,82.5,0.26667,32.78,2343,1072,0.6861,0.6997,3.649,879.2
11,36760,,0.16755,-0.67689,-0.003346,0.00311,1.184422,0.006757,0.090007,1.41958,60.759,0.26333,32.77,1432,592,0.7075,0.6793,3.756,940.7
12,39823,,0.29023,-0.41954,-0.004201,0.001677,1.150443,0.004952,0.066386,1.419976,92.308,0.26,32.71,2178,893,0.7092,0.6737,3.655,1034.4
13,44689,,0.34978,-0.34337,-0.00543,0.000551,1.137975,0.00055,0.034455,1.381448,66.234,0.25667,32.79,3329,1545,0.683,0.6243,3.623,1182.8
14,48749,,0.29849,-0.42319,-0.001231,0.001016,1.105119,0.000111,0.018877,1.308481,67.105,0.25333,32.62,2894,1174,0.7114,0.6462,3.499,1307.2
15,52745,,0.34687,-0.32467,-0.007424,0.001304,1.112808,0.003448,0.049444,1.359218,80.0,0.25,32.84,2811,1193,0.702,0.7039,3.593,1428.9
16,54889,,0.16841,-0.69062,-0.00055,0.002483,1.197403,-0.001509,0.015319,1.182456,56.757,0.24667,32.81,1613,539,0.7495,0.6216,3.832,1494.3
17,57779,,0.21411,-0.60366,-0.005734,0.001446,1.1979,0.005899,0.041783,1.353687,82.192,0.24333,32.55,2038,860,0.7032,0.6311,3.884,1583.1
18,61867,,0.26453,-0.50076,-0.001737,0.000954,1.162644,0.000849,0.050233,1.483867,104.167,0.24,32.32,2933,1163,0.7161,0.6692,3.656,1709.6
19,63711,,0.06008,-0.85735,-0.00914,0.002275,1.262129,0.004852,0.047236,1.297845,71.831,0.23667,32.68,1375,477,0.7424,0.6386,4.129,1766.0
20,65939,0.595,0.20163,-0.62452,-0.003213,0.001713,1.140141,0.0038,0.053842,1.430301,72.857,0.23333,32.61,1632,604,0.7299,0.6947,3.636,1845.4
21,69455,,0.30025,-0.424,-0.002928,0.001456,1.088523,0.002617,0.055934,1.452715,65.217,0.23,32.27,2516,1008,0.714,0.7223,3.446,1954.4
22,71460,,0.09145,-0.81917,-0.001379,0.001625,1.208882,0.002123,0.031507,1.224086,61.765,0.22667,32.36,1584,429,0.7869,0.7052,3.927,2016.4
23,74561,,0.27837,-0.47211,-0.002732,0.001212,1.090304,0.001686,0.053854,1.323521,89.552,0.22333,32.21,2251,858,0.724,0.6788,3.506,2112.7
24,77370,,0.19034,-0.64708,-0.000168,0.00181,1.152764,-0.000108,0.008794,1.234287,63.636,0.22,32.62,2096,721,0.7441,0.6559,3.749,2198.8
25,79729,,0.22975,-0.56734,-0.002692,0.002075,1.2018,0.002042,0.055368,1.302916,83.077,0.21667,32.63,1809,558,0.7643,0.6832,4.008,2271.1
26,82915,,0.35668,-0.29973,-0.001324,0.00185,1.081932,0.003508,0.083589,1.620938,70.312,0.21333,33.01,2252,942,0.7051,0.7035,3.472,2367.6
27,85459,,0.35763,-0.29997,-0.001915,0.001997,1.086831,0.005515,0.077493,1.541174,71.429,0.21,32.86,1830,722,0.7171,0.7378,3.524,2445.0
28,89314,,0.27237,-0.45478,0.000145,0.001273,1.082356,0.000337,0.035327,1.372035,72.581,0.20667,33.16,2802,1061,0.7253,0.7728,3.459,2561.3
29,92910,,0.39036,-0.23658,0.000879,0.001154,1.118723,0.00203,0.042475,1.472936,88.525,0.20333,32.81,2496,1108,0.6926,0.6878,3.63,2670.9
30,95937,0.63,0.27794,-0.46774,-0.005269,0.001504,1.07265,0.00435,0.081324,1.447864,70.0,0.2,32.82,2218,817,0.7308,0.753,3.488,2774.6
31,99819,,0.25672,-0.50683,-0.002285,0.001267,1.096698,-0.002719,0.046135,1.393116,76.271,0.19667,32.55,2801,1089,0.7201,0.6937,3.564,2893.9
32,103869,,0.23159,-0.53876,-0.007763,0.001554,1.085448,0.007904,0.103833,1.388612,93.103,0.19333,33.01,2819,1239,0.6947,0.6222,3.545,3016.6
33,107295,,0.25461,-0.53682,-0.001916,0.001071,1.133243,0.003359,0.050635,1.553684,89.474,0.19,33.16,2465,969,0.7178,0.6085,3.683,3119.9
34,110051,,0.29912,-0.41144,-0.001288,0.001582,1.100257,0.00265,0.035651,1.396752,91.071,0.18667,32.73,1957,807,0.708,0.7321,3.52,3204.2
35,113421,,0.2745,-0.47608,-0.002859,0.001686,1.104154,0.001375,0.0383,1.554684,87.273,0.18333,33.19,2465,913,0.7297,0.7249,3.583,3305.7
36,116026,,0.28708,-0.46335,0.002832,0.002907,1.127973,0.004742,0.04512,1.471011,88.889,0.18,32.94,1928,685,0.7378,0.7059,3.65,3384.8
37,119045,,0.3769,-0.25415,-0.004722,0.001748,1.072127,0.004648,0.08013,1.553061,90.566,0.17667,32.78,2094,933,0.6918,0.7303,3.404,3476.9
38,121079,,0.19475,-0.61453,-0.001245,0.004599,1.120654,-0.000276,0.039568,1.40351,98.077,0.17333,32.47,1519,523,0.7439,0.7013,3.667,3539.6
39,123900,,0.22534,-0.5826,-0.016325,0.001725,1.114935,0.001398,0.030684,1.51321,88.235,0.17,33.07,1983,846,0.701,0.5896,3.594,3624.9
40,127569,0.645,0.21371,-0.59418,-0.003922,0.00134,1.176672,0.004073,0.048047,1.590539,108.0,0.16667,32.57,2615,1062,0.7112,0.6113,3.838,3752.0
41,130119,,0.13534,-0.75831,-0.005247,0.002309,1.161378,0.008822,0.103915,1.451978,128.571,0.16333,32.57,1835,723,0.7174,0.6516,3.845,3830.3
42,133537,,0.27346,-0.48017,-0.000136,0.001881,1.096391,-0.000891,0.028972,1.513559,118.75,0.16,32.04,2590,836,0.756,0.7354,3.607,3937.0
43,136779,,0.31251,-0.39077,-0.000413,0.001594,1.095414,0.004241,0.016646,2.198359,95.745,0.15667,32.67,2423,827,0.7455,0.7048,3.516,4036.3
44,141086,,0.32144,-0.38529,-0.00369,0.000913,1.022879,0.003447,0.06334,1.828104,91.304,0.15333,32.57,3065,1250,0.7103,0.6507,3.363,4168.5
45,143094,,0.19293,-0.62157,0.000593,0.002198,1.078928,-0.000236,0.054081,1.499811,93.333,0.15,32.63,1607,409,0.7971,0.6991,3.65,4230.1
46,146739,,0.27562,-0.46079,-0.004884,0.001423,1.046377,0.003313,0.06857,1.456339,115.909,0.14667,32.56,2739,914,0.7498,0.7102,3.467,4342.0
47,150604,,0.37398,-0.28125,-0.002997,0.000898,1.047762,0.00633,0.093525,1.51341,111.628,0.14333,32.97,2766,1107,0.7142,0.6969,3.475,4459.3
48,152900,,0.2531,-0.5177,-0.005336,0.00257,1.100944,0.005442,0.092515,1.482886,78.571,0.14,33.06,1787,517,0.7756,0.77,3.622,4528.7
49,154633,,0.18262,-0.66002,-0.003556,0.00267,1.13694,0.003447,0.069164,1.326415,95.122,0.13667,33.03,1333,408,0.7657,0.6933,3.867,4581.2
50,157341,0.6300000000000001,0.22202,-0.57176,-0.006651,0.001556,1.141552,0.003465,0.084233,1.508147,150.0,0.13333,32.32,1995,721,0.7345,0.6609,3.943,4676.6
51,159513,,0.27598,-0.46439,-0.000164,0.00333,1.095695,0.003271,0.027317,1.373949,84.615,0.13,32.89,1747,433,0.8014,0.7756,3.594,4742.6
52,161503,,0.1892,-0.65037,0.001425,0.003551,1.107083,-0.000777,0.066206,1.433781,110.526,0.12667,32.91,1539,459,0.7703,0.7207,3.687,4803.1
53,165177,,0.37143,-0.27794,0.000991,0.001536,1.061499,0.001251,0.011339,1.391642,113.514,0.12333,32.92,2578,1104,0.7002,0.7266,3.418,4914.7
