epoch,completion_rate
3,0.649999999935
8,0.639999999936
13,0.5999999999400001
18,0.5999999999400001
23,0.569999999943
3,0.609999999939
8,0.639999999936
13,0.5599999999440001
18,0.649999999935
23,0.6299999999370001
28,0.569999999943
33,0.6299999999370001
38,0.659999999934
43,0.6299999999370001
48,0.5999999999400001
53,0.5999999999400001
58,0.579999999942
63,0.659999999934
68,0.649999999935
73,0.569999999943
78,0.649999999935
83,0.639999999936
88,0.609999999939
93,0.569999999943
98,0.609999999939
103,0.569999999943
108,0.5599999999440001
113,0.539999999946
118,0.619999999938
123,0.639999999936
128,0.589999999941
133,0.619999999938
138,0.6299999999370001
143,0.639999999936
148,0.6299999999370001
153,0.589999999941
158,0.589999999941
163,0.589999999941
168,0.639999999936
173,0.5999999999400001
178,0.639999999936
183,0.6299999999370001
188,0.579999999942
193,0.639999999936
198,0.579999999942
203,0.609999999939
208,0.609999999939
213,0.579999999942
218,0.569999999943
223,0.589999999941
228,0.619999999938
233,0.5999999999400001
238,0.639999999936
243,0.579999999942
248,0.609999999939
253,0.609999999939
258,0.6299999999370001
263,0.649999999935
268,0.639999999936
273,0.609999999939
278,0.619999999938
283,0.6699999999330001
288,0.609999999939
293,0.619999999938
298,0.6299999999370001
303,0.619999999938
308,0.639999999936
313,0.5999999999400001
318,0.549999999945
323,0.609999999939
328,0.589999999941
333,0.619999999938
338,0.5999999999400001
343,0.609999999939
348,0.5999999999400001
353,0.5999999999400001
358,0.639999999936
363,0.6299999999370001
368,0.609999999939
373,0.5599999999440001
378,0.589999999941
383,0.639999999936
388,0.569999999943
393,0.589999999941
398,0.6299999999370001
403,0.5999999999400001
408,0.579999999942
413,0.619999999938
418,0.6699999999330001
423,0.619999999938
428,0.589999999941
433,0.549999999945
438,0.579999999942
443,0.619999999938
448,0.5999999999400001
453,0.5999999999400001
458,0.539999999946
463,0.569999999943
468,0.549999999945
473,0.619999999938
478,0.579999999942
483,0.589999999941
488,0.619999999938
493,0.6999999999300001
498,0.569999999943
503,0.589999999941
508,0.569999999943
513,0.639999999936
518,0.5199999999480001
523,0.589999999941
528,0.5599999999440001
533,0.649999999935
538,0.619999999938
543,0.5999999999400001
548,0.5999999999400001
553,0.609999999939
558,0.619999999938
563,0.659999999934
568,0.6299999999370001
573,0.5999999999400001
578,0.609999999939
583,0.5999999999400001
588,0.619999999938
593,0.639999999936
598,0.589999999941
603,0.589999999941
608,0.689999999931
613,0.609999999939
618,0.579999999942
623,0.5599999999440001
628,0.619999999938
633,0.619999999938
638,0.569999999943
643,0.5999999999400001
648,0.659999999934
653,0.639999999936
658,0.639999999936
663,0.619999999938
668,0.5599999999440001
673,0.5999999999400001
678,0.589999999941
683,0.589999999941
688,0.619999999938
693,0.6299999999370001
698,0.649999999935
703,0.589999999941
708,0.5999999999400001
713,0.619999999938
718,0.619999999938
723,0.579999999942
728,0.609999999939
733,0.6299999999370001
738,0.619999999938
743,0.5599999999440001
748,0.609999999939
753,0.5999999999400001
758,0.579999999942
763,0.539999999946
768,0.639999999936
773,0.569999999943
778,0.589999999941
783,0.609999999939
788,0.589999999941
793,0.539999999946
798,0.619999999938
3,0.619999999938
3,0.689999999931
8,0.639999999936
13,0.6299999999370001
18,0.659999999934
23,0.6699999999330001
28,0.589999999941
33,0.619999999938
38,0.6699999999330001
43,0.5199999999480001
