kind,i,j,value,extra
header,5,5,25,50
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,382.0,
proc,0,1,406.0,
proc,0,2,269.0,
proc,0,3,447.0,
proc,0,4,316.0,
proc,1,5,321.0,
proc,1,6,57.0,
proc,1,7,275.0,
proc,1,8,120.0,
proc,1,9,260.0,
proc,2,10,36.0,
proc,2,11,279.0,
proc,2,12,32.0,
proc,2,13,202.0,
proc,2,14,156.0,
proc,3,15,368.0,
proc,3,16,364.0,
proc,3,17,413.0,
proc,3,18,290.0,
proc,3,19,207.0,
proc,4,20,193.0,
proc,4,21,155.0,
proc,4,22,121.0,
proc,4,23,174.0,
proc,4,24,363.0,
proc,5,0,71.0,
proc,5,1,260.0,
proc,5,2,134.0,
proc,5,3,33.0,
proc,5,4,110.0,
proc,6,5,244.0,
proc,6,6,346.0,
proc,6,7,372.0,
proc,6,8,219.0,
proc,6,9,58.0,
proc,7,10,166.0,
proc,7,11,85.0,
proc,7,12,429.0,
proc,7,13,125.0,
proc,7,14,48.0,
proc,8,15,37.0,
proc,8,16,294.0,
proc,8,17,123.0,
proc,8,18,394.0,
proc,8,19,64.0,
proc,9,20,384.0,
proc,9,21,192.0,
proc,9,22,411.0,
proc,9,23,301.0,
proc,9,24,229.0,
proc,10,0,294.0,
proc,10,1,143.0,
proc,10,2,45.0,
proc,10,3,216.0,
proc,10,4,146.0,
proc,11,5,216.0,
proc,11,6,135.0,
proc,11,7,179.0,
proc,11,8,326.0,
proc,11,9,433.0,
proc,12,10,237.0,
proc,12,11,369.0,
proc,12,12,279.0,
proc,12,13,29.0,
proc,12,14,447.0,
proc,13,15,257.0,
proc,13,16,311.0,
proc,13,17,273.0,
proc,13,18,449.0,
proc,13,19,224.0,
proc,14,20,399.0,
proc,14,21,346.0,
proc,14,22,419.0,
proc,14,23,107.0,
proc,14,24,332.0,
proc,15,0,206.0,
proc,15,1,149.0,
proc,15,2,405.0,
proc,15,3,129.0,
proc,15,4,258.0,
proc,16,5,268.0,
proc,16,6,236.0,
proc,16,7,304.0,
proc,16,8,246.0,
proc,16,9,103.0,
proc,17,10,216.0,
proc,17,11,412.0,
proc,17,12,228.0,
proc,17,13,120.0,
proc,17,14,37.0,
proc,18,15,41.0,
proc,18,16,77.0,
proc,18,17,399.0,
proc,18,18,388.0,
proc,18,19,172.0,
proc,19,20,124.0,
proc,19,21,379.0,
proc,19,22,50.0,
proc,19,23,260.0,
proc,19,24,236.0,
proc,20,0,229.0,
proc,20,1,233.0,
proc,20,2,207.0,
proc,20,3,247.0,
proc,20,4,120.0,
proc,21,5,225.0,
proc,21,6,397.0,
proc,21,7,213.0,
proc,21,8,276.0,
proc,21,9,377.0,
proc,22,10,41.0,
proc,22,11,282.0,
proc,22,12,423.0,
proc,22,13,348.0,
proc,22,14,77.0,
proc,23,15,298.0,
proc,23,16,259.0,
proc,23,17,60.0,
proc,23,18,163.0,
proc,23,19,297.0,
proc,24,20,112.0,
proc,24,21,394.0,
proc,24,22,135.0,
proc,24,23,305.0,
proc,24,24,63.0,
order,0,0,27.98305932647307,1178.5037781410808
order,1,1,42.30355306891438,1382.3842496891878
order,2,4,64.54525125485246,1017.0741969461113
order,3,2,65.58741812213154,1185.812426231529
order,4,3,174.12296775051772,1609.5237606434591
order,5,2,197.01375046086406,1333.3232375264572
order,6,2,252.51881521725596,1500.2755914727784
order,7,3,325.2824085779092,1831.6949891717977
order,8,4,369.23466316318917,1531.5453187839494
order,9,1,387.1246223245528,1571.7313688258344
order,10,3,410.2656418170295,1229.1924927120383
order,11,1,434.5397507885713,1348.6167794065411
order,12,3,442.99029219818027,1374.2333821953384
order,13,1,461.245893538445,1805.1233101054493
order,14,4,462.81344736812594,1489.2588551903093
order,15,1,538.0563991757614,1695.6276472138074
order,16,0,574.8713693812956,2007.9798480429479
order,17,3,588.3439482884775,1395.3536579918323
order,18,3,653.7401365814011,2159.364464479031
order,19,3,665.6769565433312,1949.1326972756258
order,20,3,788.854146555573,1579.6911897071732
order,21,3,853.1793370170246,2146.3181378202344
order,22,3,869.6825922067922,2065.348882386921
order,23,3,904.9741492358514,1962.9247876846305
order,24,3,911.2259430487234,2122.720070111779
order,25,3,978.4494479698271,2196.7280800088975
order,26,0,996.6917977743175,1800.527033265011
order,27,0,1012.5297625132278,2070.3657341003654
order,28,2,1031.4826984996134,2470.25903795554
order,29,4,1035.4512493507314,2322.1555078562674
order,30,0,1052.6009365297737,2423.8780232848185
order,31,3,1079.482561615763,2372.0194097809826
order,32,4,1180.0172136760148,2678.880103551138
order,33,0,1206.6731668982993,2716.643765538854
order,34,3,1218.660741064239,2509.7085133574474
order,35,4,1222.6772802645328,2692.6305678003346
order,36,1,1241.715482295834,2034.2690460181045
order,37,0,1274.6676455786514,2206.454192539117
order,38,3,1279.2324699025373,2343.048993690295
order,39,3,1312.7886534235238,2437.254481663038
order,40,4,1314.4860496449185,2210.6620783944754
order,41,4,1336.5797704324495,2844.516449814332
order,42,4,1338.98655121617,2603.582202052944
order,43,1,1350.5703205930536,2589.3556308487505
order,44,2,1390.2516778250103,2857.7978321865353
order,45,0,1416.61648027379,2497.9737524816937
order,46,0,1420.8017426642361,2294.479522259281
order,47,1,1445.648526384606,2942.992629814904
order,48,3,1461.7787720873391,2571.936920545475
order,49,0,1484.3749999999998,2517.073877273946
meta,DDT,,1100.0,
meta,mean_interarrival,,29.6875,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,29.722284503541363,
meta,Lambda,,0.03364478931223647,
meta,W_bar,,1144.5999945068359,
meta,p_bar,,233.35999908447266,
meta,rho_sys,,1.5403930264787804,
meta,iota,,7.851348003100777,
meta,regime,,overloaded,
