kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,193.0,
proc,0,1,60.0,
proc,0,2,311.0,
proc,0,3,147.0,
proc,0,4,315.0,
proc,1,5,448.0,
proc,1,6,49.0,
proc,1,7,310.0,
proc,1,8,312.0,
proc,1,9,449.0,
proc,2,10,306.0,
proc,2,11,257.0,
proc,2,12,294.0,
proc,2,13,95.0,
proc,2,14,31.0,
proc,3,15,116.0,
proc,3,16,292.0,
proc,3,17,232.0,
proc,3,18,41.0,
proc,3,19,315.0,
proc,4,20,214.0,
proc,4,21,175.0,
proc,4,22,403.0,
proc,4,23,97.0,
proc,4,24,75.0,
proc,5,0,50.0,
proc,5,1,174.0,
proc,5,2,56.0,
proc,5,3,54.0,
proc,5,4,63.0,
proc,6,5,65.0,
proc,6,6,122.0,
proc,6,7,448.0,
proc,6,8,179.0,
proc,6,9,340.0,
proc,7,10,257.0,
proc,7,11,74.0,
proc,7,12,229.0,
proc,7,13,138.0,
proc,7,14,195.0,
proc,8,15,408.0,
proc,8,16,277.0,
proc,8,17,245.0,
proc,8,18,69.0,
proc,8,19,288.0,
proc,9,20,335.0,
proc,9,21,198.0,
proc,9,22,355.0,
proc,9,23,113.0,
proc,9,24,30.0,
proc,10,0,352.0,
proc,10,1,151.0,
proc,10,2,436.0,
proc,10,3,287.0,
proc,10,4,199.0,
proc,11,5,347.0,
proc,11,6,56.0,
proc,11,7,449.0,
proc,11,8,148.0,
proc,11,9,154.0,
proc,12,10,246.0,
proc,12,11,332.0,
proc,12,12,288.0,
proc,12,13,382.0,
proc,12,14,56.0,
proc,13,15,80.0,
proc,13,16,231.0,
proc,13,17,147.0,
proc,13,18,89.0,
proc,13,19,426.0,
proc,14,20,363.0,
proc,14,21,76.0,
proc,14,22,298.0,
proc,14,23,412.0,
proc,14,24,143.0,
proc,15,0,92.0,
proc,15,1,429.0,
proc,15,2,437.0,
proc,15,3,338.0,
proc,15,4,422.0,
proc,16,5,316.0,
proc,16,6,256.0,
proc,16,7,49.0,
proc,16,8,99.0,
proc,16,9,190.0,
proc,17,10,176.0,
proc,17,11,204.0,
proc,17,12,127.0,
proc,17,13,51.0,
proc,17,14,223.0,
proc,18,15,387.0,
proc,18,16,221.0,
proc,18,17,292.0,
proc,18,18,98.0,
proc,18,19,448.0,
proc,19,20,422.0,
proc,19,21,103.0,
proc,19,22,273.0,
proc,19,23,295.0,
proc,19,24,301.0,
proc,20,0,392.0,
proc,20,1,216.0,
proc,20,2,364.0,
proc,20,3,89.0,
proc,20,4,354.0,
proc,21,5,388.0,
proc,21,6,66.0,
proc,21,7,319.0,
proc,21,8,364.0,
proc,21,9,436.0,
proc,22,10,352.0,
proc,22,11,401.0,
proc,22,12,97.0,
proc,22,13,419.0,
proc,22,14,208.0,
proc,23,15,145.0,
proc,23,16,120.0,
proc,23,17,323.0,
proc,23,18,373.0,
proc,23,19,363.0,
proc,24,20,126.0,
proc,24,21,302.0,
proc,24,22,184.0,
proc,24,23,322.0,
proc,24,24,55.0,
order,0,3,11.232163965901686,900.2807454058922
order,1,4,33.65078422629758,1362.49535812038
order,2,2,75.97319273845154,1269.1553091925446
order,3,2,80.25840508381594,1491.9372958360236
order,4,1,100.3470131289489,980.8968425318346
order,5,0,124.02682018763039,1615.4604622728689
order,6,3,142.2438819197163,938.5097230638601
order,7,1,210.34512465888895,1453.821562462993
order,8,4,211.64024013774593,1532.8176136713364
order,9,2,229.45294621144456,1231.251888019944
order,10,0,241.02372439275385,1727.8667258424503
order,11,0,274.27167184773305,1158.0763927832404
order,12,4,304.327684450749,1175.6798501869187
order,13,2,306.8959834580712,1663.9168489689023
order,14,2,336.47090511911256,1209.3097636661594
order,15,0,356.225237650495,1507.6375827939592
order,16,0,384.5420470406363,1342.2637339773446
order,17,0,474.03910671679125,1479.620901792825
order,18,3,478.6299087324505,1704.5749302083545
order,19,4,486.8753717214957,1298.4170850381345
order,20,1,577.9852490370257,2095.7507336516646
order,21,4,637.7822723560561,1972.1138672107663
order,22,1,644.2049026086158,1719.2898783462224
order,23,3,753.2514077411334,1561.0606363850798
order,24,4,808.8684486163052,1918.6538204158887
order,25,3,816.6161766251462,1632.3556094989913
order,26,2,828.5292949248014,2140.1235239394937
order,27,4,833.6771411145846,2132.129824844109
order,28,3,849.7698559836163,2069.3860396700957
order,29,0,884.500336769515,2167.5920836162236
order,30,4,907.2928665294219,2383.113999861559
order,31,2,914.7357006753758,1736.6495543099295
order,32,1,951.9656634441275,2281.0444586994404
order,33,4,1036.5846361428733,2548.525244478346
order,34,4,1039.1944612470124,2021.3846278517194
order,35,1,1040.3456156283899,2441.8031208326074
order,36,2,1080.2224822073565,2228.0300909508433
order,37,0,1087.4920381272982,2477.1964444249775
order,38,0,1087.81551647135,2117.743751649727
order,39,2,1088.140389929206,2043.1088244468897
order,40,0,1098.630706483361,2241.8709579351544
order,41,0,1103.7834986757766,2551.025974735494
order,42,3,1128.007510593482,2247.2324319114996
order,43,4,1162.572820200868,2454.2666125303895
order,44,1,1188.4249598775255,2362.4161144394257
order,45,1,1200.3547334212,2152.599603019556
order,46,3,1201.4985005518156,2379.3691642739195
order,47,2,1214.5454257289466,2090.380599371594
order,48,4,1232.2291807561653,2429.407383062454
order,49,3,1235.5603279500872,2733.3476526562445
order,50,3,1245.5548373540757,2360.9080822084884
order,51,0,1263.3430702760593,2680.188522873961
order,52,2,1308.0238471032997,2592.543155752896
order,53,0,1346.3534101771195,2787.9461392535477
order,54,1,1348.0328590922277,2608.9267413773973
order,55,0,1360.408558604353,2440.0145449443157
order,56,2,1385.7979259139995,2696.271045296573
order,57,4,1387.4755327051182,2898.0282524303075
order,58,2,1439.825100120714,2556.4874965968456
order,59,0,1456.024914165845,2560.646338424326
