kind,i,j,value,extra
header,5,5,25,150
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,159.0,
proc,0,1,353.0,
proc,0,2,226.0,
proc,0,3,124.0,
proc,0,4,164.0,
proc,1,5,53.0,
proc,1,6,29.0,
proc,1,7,110.0,
proc,1,8,149.0,
proc,1,9,167.0,
proc,2,10,417.0,
proc,2,11,141.0,
proc,2,12,381.0,
proc,2,13,227.0,
proc,2,14,316.0,
proc,3,15,212.0,
proc,3,16,38.0,
proc,3,17,411.0,
proc,3,18,366.0,
proc,3,19,349.0,
proc,4,20,115.0,
proc,4,21,188.0,
proc,4,22,139.0,
proc,4,23,360.0,
proc,4,24,68.0,
proc,5,0,185.0,
proc,5,1,162.0,
proc,5,2,322.0,
proc,5,3,232.0,
proc,5,4,384.0,
proc,6,5,376.0,
proc,6,6,393.0,
proc,6,7,423.0,
proc,6,8,67.0,
proc,6,9,134.0,
proc,7,10,68.0,
proc,7,11,342.0,
proc,7,12,148.0,
proc,7,13,111.0,
proc,7,14,115.0,
proc,8,15,228.0,
proc,8,16,368.0,
proc,8,17,44.0,
proc,8,18,236.0,
proc,8,19,347.0,
proc,9,20,329.0,
proc,9,21,420.0,
proc,9,22,213.0,
proc,9,23,93.0,
proc,9,24,305.0,
proc,10,0,447.0,
proc,10,1,91.0,
proc,10,2,154.0,
proc,10,3,429.0,
proc,10,4,389.0,
proc,11,5,275.0,
proc,11,6,236.0,
proc,11,7,340.0,
proc,11,8,194.0,
proc,11,9,143.0,
proc,12,10,252.0,
proc,12,11,394.0,
proc,12,12,444.0,
proc,12,13,241.0,
proc,12,14,262.0,
proc,13,15,274.0,
proc,13,16,391.0,
proc,13,17,182.0,
proc,13,18,416.0,
proc,13,19,144.0,
proc,14,20,253.0,
proc,14,21,356.0,
proc,14,22,133.0,
proc,14,23,446.0,
proc,14,24,134.0,
proc,15,0,226.0,
proc,15,1,271.0,
proc,15,2,198.0,
proc,15,3,243.0,
proc,15,4,155.0,
proc,16,5,391.0,
proc,16,6,166.0,
proc,16,7,358.0,
proc,16,8,71.0,
proc,16,9,259.0,
proc,17,10,211.0,
proc,17,11,324.0,
proc,17,12,140.0,
proc,17,13,395.0,
proc,17,14,81.0,
proc,18,15,121.0,
proc,18,16,129.0,
proc,18,17,275.0,
proc,18,18,414.0,
proc,18,19,199.0,
proc,19,20,60.0,
proc,19,21,417.0,
proc,19,22,119.0,
proc,19,23,424.0,
proc,19,24,219.0,
proc,20,0,330.0,
proc,20,1,253.0,
proc,20,2,390.0,
proc,20,3,407.0,
proc,20,4,335.0,
proc,21,5,363.0,
proc,21,6,410.0,
proc,21,7,120.0,
proc,21,8,45.0,
proc,21,9,120.0,
proc,22,10,392.0,
proc,22,11,265.0,
proc,22,12,83.0,
proc,22,13,217.0,
proc,22,14,165.0,
proc,23,15,327.0,
proc,23,16,428.0,
proc,23,17,404.0,
proc,23,18,308.0,
proc,23,19,202.0,
proc,24,20,180.0,
proc,24,21,330.0,
proc,24,22,50.0,
proc,24,23,214.0,
proc,24,24,265.0,
order,0,1,85.81634022644577,1406.325162565203
order,1,2,346.938437267496,1534.049430064465
order,2,4,370.49111149800973,1643.0532221675548
order,3,1,464.11881488813043,1273.0831016538305
order,4,4,559.6960961914066,2059.604529887539
order,5,1,616.7006522020617,1631.7132533031454
order,6,3,714.9964091990292,1521.6267791868215
order,7,2,715.1852431555158,1859.0807741860613
order,8,4,721.7227469262635,1836.4036929965287
order,9,0,731.2626624439415,1915.410741209099
order,10,2,898.430034808965,2021.594438955747
order,11,3,944.2848732113995,2464.6560610978863
order,12,2,1061.7622229439899,2201.4100804953173
order,13,1,1078.273976646608,1968.6970837668005
order,14,4,1111.7693377307924,2564.6557524925965
order,15,1,1202.7237941006592,2444.1103491739445
order,16,2,1228.307643323846,2106.669647503391
order,17,2,1347.6960267395593,2546.8044335251802
order,18,2,1396.298029240525,2629.5950145840297
order,19,4,1397.5315877584294,2887.0500583393923
order,20,0,1566.8862423633955,2597.3432168518802
order,21,3,1595.3387046841306,2737.710459557201
order,22,3,1662.6649045379684,2668.118999183733
order,23,3,1664.681090681592,2607.588709695823
order,24,2,1695.9774952706214,2552.0562902181728
order,25,3,1722.1290039455125,2872.496722215784
order,26,4,1763.6002897934047,3283.74198408615
order,27,3,1910.469972728065,3276.892235589779
order,28,2,2009.0389018253638,3158.8630235629034
order,29,2,2059.171425466291,3390.211461326287
order,30,4,2287.993843267032,3414.07344382667
order,31,3,2377.4962491331225,3400.855325472624
order,32,1,2392.916043981489,3890.151633205376
order,33,0,2397.1252163486247,3716.5366013590624
order,34,0,2499.632148024613,3698.741844871358
order,35,1,2512.0889863354064,3708.7544449623883
order,36,2,2604.0338888190886,4129.926519678049
order,37,4,2655.5339652002585,3428.7360131278692
order,38,3,2697.0727363237106,4201.675730982584
order,39,3,2701.9419952892076,3562.695949570602
order,40,3,2746.12328557125,4180.397542808119
order,41,1,2808.1351937565705,4262.328494252624
order,42,4,2832.604882819165,3663.245568149712
order,43,3,2952.579886957548,3730.568983036321
order,44,4,3008.388642109591,4253.584645649129
order,45,3,3166.9475035221403,4441.359722510838
order,46,1,3173.873450080264,4531.498519686646
order,47,2,3235.4584353854766,4453.030280023763
order,48,0,3328.8254690119297,4522.690338667212
order,49,3,3330.9468032302025,4394.291917504028
order,50,0,3332.8481634721506,4112.453305765199
order,51,2,3369.4734217243836,4267.293610169603
order,52,0,3549.7234351941333,5012.435246593822
order,53,2,3628.3719144934194,4501.796288770459
order,54,4,3629.2395806003524,4766.509852010692
order,55,1,3636.4004653898596,4574.943800530658
order,56,1,3799.84501525544,4625.891926963443
order,57,4,3916.8942939367566,5195.101417020142
order,58,1,3922.942082085323,5407.30586778756
order,59,2,3950.966905652115,5233.896313570674
order,60,3,4036.0566573301903,5568.218924320758
order,61,1,4055.6481494863424,5411.2824553127975
