kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,236.0,
proc,0,1,67.0,
proc,0,2,60.0,
proc,0,3,211.0,
proc,0,4,49.0,
proc,1,5,221.0,
proc,1,6,27.0,
proc,1,7,255.0,
proc,1,8,80.0,
proc,1,9,36.0,
proc,2,10,417.0,
proc,2,11,274.0,
proc,2,12,380.0,
proc,2,13,155.0,
proc,2,14,428.0,
proc,3,15,326.0,
proc,3,16,239.0,
proc,3,17,81.0,
proc,3,18,405.0,
proc,3,19,380.0,
proc,4,20,83.0,
proc,4,21,104.0,
proc,4,22,77.0,
proc,4,23,48.0,
proc,4,24,257.0,
proc,5,0,284.0,
proc,5,1,273.0,
proc,5,2,363.0,
proc,5,3,230.0,
proc,5,4,395.0,
proc,6,5,289.0,
proc,6,6,87.0,
proc,6,7,197.0,
proc,6,8,439.0,
proc,6,9,142.0,
proc,7,10,261.0,
proc,7,11,94.0,
proc,7,12,377.0,
proc,7,13,127.0,
proc,7,14,235.0,
proc,8,15,402.0,
proc,8,16,197.0,
proc,8,17,110.0,
proc,8,18,286.0,
proc,8,19,27.0,
proc,9,20,246.0,
proc,9,21,247.0,
proc,9,22,159.0,
proc,9,23,154.0,
proc,9,24,353.0,
proc,10,0,181.0,
proc,10,1,179.0,
proc,10,2,159.0,
proc,10,3,167.0,
proc,10,4,290.0,
proc,11,5,380.0,
proc,11,6,432.0,
proc,11,7,369.0,
proc,11,8,373.0,
proc,11,9,35.0,
proc,12,10,137.0,
proc,12,11,43.0,
proc,12,12,154.0,
proc,12,13,161.0,
proc,12,14,150.0,
proc,13,15,417.0,
proc,13,16,192.0,
proc,13,17,345.0,
proc,13,18,176.0,
proc,13,19,125.0,
proc,14,20,366.0,
proc,14,21,183.0,
proc,14,22,407.0,
proc,14,23,159.0,
proc,14,24,262.0,
proc,15,0,427.0,
proc,15,1,246.0,
proc,15,2,292.0,
proc,15,3,79.0,
proc,15,4,111.0,
proc,16,5,95.0,
proc,16,6,247.0,
proc,16,7,333.0,
proc,16,8,82.0,
proc,16,9,297.0,
proc,17,10,246.0,
proc,17,11,158.0,
proc,17,12,107.0,
proc,17,13,352.0,
proc,17,14,191.0,
proc,18,15,60.0,
proc,18,16,268.0,
proc,18,17,312.0,
proc,18,18,407.0,
proc,18,19,435.0,
proc,19,20,127.0,
proc,19,21,306.0,
proc,19,22,193.0,
proc,19,23,138.0,
proc,19,24,200.0,
proc,20,0,304.0,
proc,20,1,325.0,
proc,20,2,120.0,
proc,20,3,321.0,
proc,20,4,104.0,
proc,21,5,292.0,
proc,21,6,353.0,
proc,21,7,190.0,
proc,21,8,110.0,
proc,21,9,292.0,
proc,22,10,364.0,
proc,22,11,257.0,
proc,22,12,186.0,
proc,22,13,412.0,
proc,22,14,346.0,
proc,23,15,239.0,
proc,23,16,123.0,
proc,23,17,152.0,
proc,23,18,119.0,
proc,23,19,39.0,
proc,24,20,237.0,
proc,24,21,342.0,
proc,24,22,150.0,
proc,24,23,449.0,
proc,24,24,76.0,
order,0,2,3.7945544736121706,979.9089048013775
order,1,2,21.506988452827077,867.0812468386501
order,2,0,39.189840913445764,1015.622975732961
order,3,0,65.80891669233,778.7587851139131
order,4,0,101.10717287278956,1079.9403070627236
order,5,4,115.51755424126559,934.4105347986635
order,6,3,122.2335047694046,1013.5406418199976
order,7,2,133.23354702995186,734.1632643618806
order,8,4,143.5551836307456,788.2396872803358
order,9,4,159.48052083150495,659.6230958909221
order,10,0,170.18083763916363,935.208579214697
order,11,0,207.66928077409852,1097.6432710842182
order,12,0,232.66678186925122,1064.6819139216686
order,13,1,257.82941756219054,1105.2807057044738
order,14,4,332.1269918208441,1112.7555075794496
order,15,0,403.412841288981,1106.7119190295139
order,16,1,441.9256233222316,1124.4036558982868
order,17,0,464.46212279405114,1231.377277457827
order,18,3,472.32834673056396,1396.3070241125604
order,19,2,506.1920511267452,1061.0405397027648
order,20,4,510.5466115207868,1170.8433995458486
order,21,3,572.3002791863601,1454.6104440434465
order,22,2,580.9528415448777,1294.6808313326032
order,23,3,588.9962168743183,1487.592916208268
order,24,0,620.9618183729623,1295.1386581363467
order,25,1,644.299266334193,1457.4545052639614
order,26,0,665.4589765152996,1537.652587597864
order,27,1,666.6742173534881,1310.351693949096
order,28,3,703.5933601788199,1460.6110165552986
order,29,3,734.8865468311324,1533.0943554728474
order,30,0,740.7946577944901,1718.8719950873278
order,31,2,744.7876211852837,1458.1329332541
order,32,0,767.5678830457528,1377.3088527707928
order,33,1,776.4907942134528,1284.6778420950411
order,34,1,826.7264458850375,1479.4710647706015
order,35,2,853.84034509544,1525.1447370903838
order,36,3,863.9447888218647,1640.5220606459916
order,37,2,881.3767106936153,1753.705048540281
order,38,3,897.9241629953435,1649.17023337047
order,39,4,923.6230565527361,1441.2323989852177
order,40,4,938.3017796640344,1879.5782143617312
order,41,3,950.7869793593992,1615.6830409164393
order,42,4,971.1879164792128,1587.27914994069
order,43,3,984.6306899016274,1729.6685215885927
order,44,4,1021.4429585703895,1995.014264911463
order,45,1,1025.5996192803643,1732.3237093580346
order,46,4,1055.7870648861167,1628.7209998138921
order,47,2,1093.5985813948157,2043.8331211048219
order,48,0,1125.1403604323095,2038.5975296526324
order,49,2,1136.973869023556,1742.111563253892
order,50,0,1157.0265067216167,1769.9259395323347
order,51,0,1187.2812783743814,1999.530946782348
order,52,3,1206.569093378125,2041.9379996325583
order,53,0,1212.817719213269,2188.966136817768
order,54,4,1244.060269707043,1766.012322841494
order,55,4,1284.6791835782672,1776.098854035988
order,56,0,1295.7209187150563,1878.0878248292183
order,57,1,1330.7057161821633,2190.4169798892462
order,58,3,1340.066138687391,2024.264177786958
order,59,0,1368.078267645778,1906.1318843562372
order,60,3,1377.8961855701702,2076.436078190622
