kind,i,j,value,extra
header,5,5,25,150
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,339.0,
proc,0,1,446.0,
proc,0,2,408.0,
proc,0,3,74.0,
proc,0,4,86.0,
proc,1,5,239.0,
proc,1,6,399.0,
proc,1,7,449.0,
proc,1,8,89.0,
proc,1,9,93.0,
proc,2,10,175.0,
proc,2,11,57.0,
proc,2,12,195.0,
proc,2,13,101.0,
proc,2,14,178.0,
proc,3,15,373.0,
proc,3,16,221.0,
proc,3,17,202.0,
proc,3,18,447.0,
proc,3,19,156.0,
proc,4,20,373.0,
proc,4,21,168.0,
proc,4,22,117.0,
proc,4,23,387.0,
proc,4,24,160.0,
proc,5,0,251.0,
proc,5,1,328.0,
proc,5,2,352.0,
proc,5,3,363.0,
proc,5,4,130.0,
proc,6,5,194.0,
proc,6,6,343.0,
proc,6,7,411.0,
proc,6,8,220.0,
proc,6,9,98.0,
proc,7,10,50.0,
proc,7,11,336.0,
proc,7,12,238.0,
proc,7,13,169.0,
proc,7,14,48.0,
proc,8,15,339.0,
proc,8,16,425.0,
proc,8,17,421.0,
proc,8,18,394.0,
proc,8,19,81.0,
proc,9,20,85.0,
proc,9,21,182.0,
proc,9,22,133.0,
proc,9,23,194.0,
proc,9,24,304.0,
proc,10,0,165.0,
proc,10,1,91.0,
proc,10,2,217.0,
proc,10,3,326.0,
proc,10,4,278.0,
proc,11,5,413.0,
proc,11,6,305.0,
proc,11,7,407.0,
proc,11,8,72.0,
proc,11,9,425.0,
proc,12,10,440.0,
proc,12,11,153.0,
proc,12,12,85.0,
proc,12,13,288.0,
proc,12,14,150.0,
proc,13,15,212.0,
proc,13,16,89.0,
proc,13,17,126.0,
proc,13,18,384.0,
proc,13,19,332.0,
proc,14,20,186.0,
proc,14,21,66.0,
proc,14,22,151.0,
proc,14,23,424.0,
proc,14,24,378.0,
proc,15,0,83.0,
proc,15,1,235.0,
proc,15,2,176.0,
proc,15,3,99.0,
proc,15,4,248.0,
proc,16,5,398.0,
proc,16,6,57.0,
proc,16,7,260.0,
proc,16,8,287.0,
proc,16,9,77.0,
proc,17,10,260.0,
proc,17,11,359.0,
proc,17,12,244.0,
proc,17,13,38.0,
proc,17,14,443.0,
proc,18,15,322.0,
proc,18,16,83.0,
proc,18,17,62.0,
proc,18,18,213.0,
proc,18,19,297.0,
proc,19,20,179.0,
proc,19,21,228.0,
proc,19,22,96.0,
proc,19,23,95.0,
proc,19,24,349.0,
proc,20,0,361.0,
proc,20,1,255.0,
proc,20,2,103.0,
proc,20,3,390.0,
proc,20,4,174.0,
proc,21,5,431.0,
proc,21,6,145.0,
proc,21,7,201.0,
proc,21,8,439.0,
proc,21,9,67.0,
proc,22,10,264.0,
proc,22,11,73.0,
proc,22,12,252.0,
proc,22,13,449.0,
proc,22,14,359.0,
proc,23,15,317.0,
proc,23,16,187.0,
proc,23,17,353.0,
proc,23,18,363.0,
proc,23,19,247.0,
proc,24,20,39.0,
proc,24,21,170.0,
proc,24,22,120.0,
proc,24,23,299.0,
proc,24,24,222.0,
order,0,2,1.1951793238069723,663.552658985322
order,1,2,70.19848554170386,1044.3028817799252
order,2,0,106.06498237001445,890.9866583912763
order,3,1,127.66327073421724,994.2659167193623
order,4,2,133.28690629716627,977.2644297525695
order,5,0,158.16574196391343,1013.1767827565732
order,6,1,199.57207807429566,1040.4050320436822
order,7,0,246.2421812654355,838.9254916519296
order,8,0,274.17884739530297,1181.5084711140062
order,9,2,283.53013020683096,1143.9505574730683
order,10,3,317.5136910337071,844.5602793668847
order,11,4,322.22672255790104,1226.2967633829887
order,12,2,380.44542954724125,889.6148561320514
order,13,2,387.61755295128387,899.5956138784763
order,14,2,396.37447674956456,966.3119192572525
order,15,0,399.421845438682,921.6193438941636
order,16,2,421.53362528577236,1391.0571631819141
order,17,0,457.7447688380009,1365.5434366577372
order,18,4,505.5816139931995,1481.046057466583
order,19,4,506.03610040316113,1188.7918779725242
order,20,4,592.2098127005363,1238.4200176083236
order,21,0,634.8197946285311,1205.9095617132589
order,22,0,655.7825378383836,1215.3934803755074
order,23,0,732.4375937779272,1225.451475622608
order,24,1,750.9901833700978,1283.2436011362524
order,25,2,766.1158014432248,1507.701466190423
order,26,2,770.358407236506,1546.3096188481068
order,27,0,784.7167475931317,1397.479693616628
order,28,2,794.2671319549455,1349.4684457394865
order,29,0,849.8276993808595,1539.336811422616
order,30,3,885.3843788499223,1793.7542270830536
order,31,0,895.3390265039992,1767.1685280727302
order,32,1,934.7229405972955,1898.3181360337694
order,33,0,986.0933729637741,1509.7416632019072
order,34,4,988.1979581840956,1507.9905620419333
order,35,4,1018.3637203428679,1854.7175689187807
order,36,4,1041.7254796855002,1676.4882208528293
order,37,2,1045.345733764472,1589.5436390995692
order,38,4,1045.908651412664,1841.426011753772
order,39,3,1109.3625673234262,1722.5806584781994
order,40,2,1113.529694281663,1775.4061321577342
order,41,4,1120.1710241647154,2055.130271810908
order,42,3,1138.136843592598,1646.6024443026668
order,43,3,1142.3761118238656,1867.6774311574407
order,44,3,1203.5076138048732,2021.7407293513547
order,45,1,1221.0260452148912,2097.329910708563
order,46,1,1241.9849306938186,1844.7707476440648
order,47,3,1262.0421028353157,2238.1787651784216
order,48,1,1269.5266519805493,1879.4582221918963
order,49,0,1298.0444009308983,2196.6760607752094
order,50,2,1313.1571678942064,1852.153246792911
order,51,4,1369.8078576461862,1940.312182969927
order,52,0,1379.2518557553851,2030.7023725898675
order,53,1,1379.3608577454484,1949.055516846721
order,54,1,1436.7209915455749,2184.2389281262167
order,55,0,1441.357055281512,2176.3323021688084
order,56,4,1471.6558102880267,2387.485129627973
order,57,1,1532.8022579166732,2235.2258017939853
order,58,2,1536.425047808318,2368.5584176653056
order,59,0,1556.9606346454461,2495.938383786779
order,60,2,1658.1364578966002,2426.0890734870254
order,61,3,1672.042774637538,2615.4854596589757
