kind,i,j,value,extra
header,5,5,25,50
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,86.0,
proc,0,1,400.0,
proc,0,2,386.0,
proc,0,3,383.0,
proc,0,4,343.0,
proc,1,5,298.0,
proc,1,6,383.0,
proc,1,7,302.0,
proc,1,8,64.0,
proc,1,9,297.0,
proc,2,10,103.0,
proc,2,11,110.0,
proc,2,12,210.0,
proc,2,13,164.0,
proc,2,14,143.0,
proc,3,15,208.0,
proc,3,16,434.0,
proc,3,17,429.0,
proc,3,18,436.0,
proc,3,19,264.0,
proc,4,20,92.0,
proc,4,21,355.0,
proc,4,22,289.0,
proc,4,23,302.0,
proc,4,24,104.0,
proc,5,0,163.0,
proc,5,1,110.0,
proc,5,2,280.0,
proc,5,3,215.0,
proc,5,4,180.0,
proc,6,5,36.0,
proc,6,6,137.0,
proc,6,7,158.0,
proc,6,8,224.0,
proc,6,9,261.0,
proc,7,10,296.0,
proc,7,11,49.0,
proc,7,12,420.0,
proc,7,13,292.0,
proc,7,14,349.0,
proc,8,15,101.0,
proc,8,16,102.0,
proc,8,17,174.0,
proc,8,18,279.0,
proc,8,19,402.0,
proc,9,20,277.0,
proc,9,21,314.0,
proc,9,22,149.0,
proc,9,23,435.0,
proc,9,24,98.0,
proc,10,0,98.0,
proc,10,1,381.0,
proc,10,2,176.0,
proc,10,3,276.0,
proc,10,4,61.0,
proc,11,5,349.0,
proc,11,6,47.0,
proc,11,7,433.0,
proc,11,8,382.0,
proc,11,9,74.0,
proc,12,10,332.0,
proc,12,11,39.0,
proc,12,12,72.0,
proc,12,13,243.0,
proc,12,14,234.0,
proc,13,15,143.0,
proc,13,16,439.0,
proc,13,17,379.0,
proc,13,18,94.0,
proc,13,19,300.0,
proc,14,20,188.0,
proc,14,21,355.0,
proc,14,22,388.0,
proc,14,23,135.0,
proc,14,24,164.0,
proc,15,0,294.0,
proc,15,1,398.0,
proc,15,2,319.0,
proc,15,3,232.0,
proc,15,4,172.0,
proc,16,5,193.0,
proc,16,6,260.0,
proc,16,7,58.0,
proc,16,8,285.0,
proc,16,9,246.0,
proc,17,10,415.0,
proc,17,11,213.0,
proc,17,12,67.0,
proc,17,13,122.0,
proc,17,14,256.0,
proc,18,15,32.0,
proc,18,16,341.0,
proc,18,17,99.0,
proc,18,18,269.0,
proc,18,19,49.0,
proc,19,20,107.0,
proc,19,21,407.0,
proc,19,22,307.0,
proc,19,23,429.0,
proc,19,24,40.0,
proc,20,0,143.0,
proc,20,1,215.0,
proc,20,2,334.0,
proc,20,3,228.0,
proc,20,4,402.0,
proc,21,5,195.0,
proc,21,6,290.0,
proc,21,7,58.0,
proc,21,8,227.0,
proc,21,9,407.0,
proc,22,10,310.0,
proc,22,11,190.0,
proc,22,12,371.0,
proc,22,13,25.0,
proc,22,14,142.0,
proc,23,15,75.0,
proc,23,16,148.0,
proc,23,17,105.0,
proc,23,18,366.0,
proc,23,19,88.0,
proc,24,20,429.0,
proc,24,21,225.0,
proc,24,22,102.0,
proc,24,23,342.0,
proc,24,24,307.0,
order,0,2,10.648152220691117,835.7470603899126
order,1,3,99.97780766718304,801.1334631013643
order,2,3,183.7841360515792,872.4080947515013
order,3,2,202.22845523420426,711.4737864927265
order,4,0,210.7203065525466,883.7385822896792
order,5,1,215.6769055887361,1188.5971518574775
order,6,0,218.62800192940946,1168.684132802408
order,7,1,234.0469994930631,735.0051398471531
order,8,1,243.38804475180126,754.0609308903958
order,9,3,247.79104911499653,835.8867540155328
order,10,0,253.965489089955,1107.9793062352792
order,11,3,259.2707678741397,784.3433550887221
order,12,1,268.5229631434456,1190.0000693531692
order,13,2,272.08281657118977,1216.5837249587382
order,14,1,291.2754049077455,850.4255096130058
order,15,0,302.59102208947303,902.4482659299981
order,16,1,305.2101845482312,1086.8735004014752
order,17,1,315.58373072674016,855.4103086154964
order,18,2,327.9180353437159,1144.569484579778
order,19,4,393.9575969513916,954.9612279695525
order,20,3,396.4227161627796,948.0775691499675
order,21,3,458.6018763341909,1386.8527127658572
order,22,1,475.3840141665431,1389.9648837999143
order,23,3,534.4692675066284,1061.1962791366445
order,24,4,565.356411281948,1166.5130091919286
order,25,2,585.4236973210693,1557.7461523862871
order,26,3,586.9217796389779,1489.372929374402
order,27,0,598.5783696207076,1405.6050936392483
order,28,3,629.495832280261,1403.3835449174223
order,29,3,633.4848332246712,1377.7211823985965
order,30,0,725.9213138809628,1581.372756520751
order,31,3,739.2744594588278,1316.4077634346502
order,32,4,748.6142240236311,1565.9674275195453
order,33,4,769.3483092651518,1291.9180557038787
order,34,2,799.7879941470794,1584.4969970477246
order,35,3,812.2708609803453,1674.6201974831424
order,36,0,833.6369442939206,1493.0603861853535
order,37,0,944.8187450775681,1597.7934482142464
order,38,4,957.1115572455546,1926.275775079455
order,39,0,976.8732335145515,1701.9084518451532
order,40,4,997.7467267229257,1949.5485721986893
order,41,2,1008.5850016636153,1503.551843770089
order,42,1,1024.1765020052558,1570.4990296761102
order,43,3,1029.8159436103492,1571.7810525973305
order,44,0,1060.9342515571657,1729.613372949566
order,45,0,1095.9878921961802,1729.6582186068176
order,46,2,1128.9924064310192,1979.9734065085322
order,47,1,1158.498816943748,2007.6978553604426
order,48,1,1185.4163040535861,2068.002226090516
order,49,3,1187.5000000000002,1881.3462762048
meta,DDT,,700.0,
meta,mean_interarrival,,23.75,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,24.01738464855733,
meta,Lambda,,0.04163650683173231,
meta,W_bar,,1168.3440036010743,
meta,p_bar,,233.61600036621093,
meta,rho_sys,,1.9458305235099842,
meta,iota,,9.72695419524972,
meta,regime,,overloaded,
