kind,i,j,value,extra
header,5,5,25,150
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,249.0,
proc,0,1,150.0,
proc,0,2,213.0,
proc,0,3,352.0,
proc,0,4,269.0,
proc,1,5,200.0,
proc,1,6,152.0,
proc,1,7,278.0,
proc,1,8,219.0,
proc,1,9,48.0,
proc,2,10,372.0,
proc,2,11,301.0,
proc,2,12,264.0,
proc,2,13,366.0,
proc,2,14,164.0,
proc,3,15,363.0,
proc,3,16,70.0,
proc,3,17,50.0,
proc,3,18,143.0,
proc,3,19,238.0,
proc,4,20,112.0,
proc,4,21,216.0,
proc,4,22,211.0,
proc,4,23,204.0,
proc,4,24,437.0,
proc,5,0,411.0,
proc,5,1,92.0,
proc,5,2,95.0,
proc,5,3,440.0,
proc,5,4,382.0,
proc,6,5,167.0,
proc,6,6,97.0,
proc,6,7,424.0,
proc,6,8,381.0,
proc,6,9,258.0,
proc,7,10,77.0,
proc,7,11,270.0,
proc,7,12,135.0,
proc,7,13,390.0,
proc,7,14,154.0,
proc,8,15,422.0,
proc,8,16,192.0,
proc,8,17,63.0,
proc,8,18,195.0,
proc,8,19,397.0,
proc,9,20,142.0,
proc,9,21,50.0,
proc,9,22,349.0,
proc,9,23,257.0,
proc,9,24,296.0,
proc,10,0,128.0,
proc,10,1,315.0,
proc,10,2,287.0,
proc,10,3,174.0,
proc,10,4,407.0,
proc,11,5,244.0,
proc,11,6,382.0,
proc,11,7,138.0,
proc,11,8,416.0,
proc,11,9,145.0,
proc,12,10,431.0,
proc,12,11,178.0,
proc,12,12,295.0,
proc,12,13,143.0,
proc,12,14,406.0,
proc,13,15,169.0,
proc,13,16,308.0,
proc,13,17,219.0,
proc,13,18,326.0,
proc,13,19,40.0,
proc,14,20,366.0,
proc,14,21,136.0,
proc,14,22,71.0,
proc,14,23,186.0,
proc,14,24,289.0,
proc,15,0,368.0,
proc,15,1,407.0,
proc,15,2,183.0,
proc,15,3,119.0,
proc,15,4,25.0,
proc,16,5,254.0,
proc,16,6,377.0,
proc,16,7,273.0,
proc,16,8,431.0,
proc,16,9,381.0,
proc,17,10,412.0,
proc,17,11,257.0,
proc,17,12,117.0,
proc,17,13,336.0,
proc,17,14,156.0,
proc,18,15,412.0,
proc,18,16,53.0,
proc,18,17,247.0,
proc,18,18,193.0,
proc,18,19,159.0,
proc,19,20,159.0,
proc,19,21,213.0,
proc,19,22,438.0,
proc,19,23,231.0,
proc,19,24,304.0,
proc,20,0,152.0,
proc,20,1,218.0,
proc,20,2,33.0,
proc,20,3,182.0,
proc,20,4,310.0,
proc,21,5,333.0,
proc,21,6,117.0,
proc,21,7,253.0,
proc,21,8,228.0,
proc,21,9,167.0,
proc,22,10,82.0,
proc,22,11,37.0,
proc,22,12,316.0,
proc,22,13,374.0,
proc,22,14,267.0,
proc,23,15,420.0,
proc,23,16,125.0,
proc,23,17,106.0,
proc,23,18,108.0,
proc,23,19,105.0,
proc,24,20,126.0,
proc,24,21,305.0,
proc,24,22,243.0,
proc,24,23,218.0,
proc,24,24,309.0,
order,0,0,12.504034654110068,1527.143771597097
order,1,3,32.55962795728485,2184.7307700174088
order,2,3,111.98758964201957,2223.020600022537
order,3,2,115.22831386551874,1618.9665127760077
order,4,4,202.76910336707596,1949.8610523414197
order,5,0,206.40728617292075,2389.358934123653
order,6,3,208.00753436500585,1522.548632827348
order,7,3,224.37990886083745,2742.4830770789936
order,8,0,437.0100295751976,1845.8721086739201
order,9,3,565.6078596845387,2254.4911867330284
order,10,4,603.7887218725007,1934.9027587663527
order,11,3,662.6269711575894,2418.8391034433134
order,12,2,671.1446322829207,2604.0777697161834
order,13,2,731.2998038441931,3078.510946641026
order,14,0,756.9166980439817,2394.8510842379237
order,15,3,794.9527054407417,2319.867648604506
order,16,3,887.1624948901037,3190.3945123480444
order,17,0,928.8111871705843,2251.314780256217
order,18,2,995.404563611712,3153.6216544370373
order,19,2,1076.6211354453126,2475.586520986094
order,20,2,1164.4371156248078,3145.0489794507935
order,21,1,1366.1371007784903,2794.635803464787
order,22,1,1397.011980794599,3389.4196171453714
order,23,4,1435.9460448152558,3949.788310159181
order,24,1,1469.7194584446045,3850.2584870886476
order,25,2,1470.384730297738,3007.4903163168638
order,26,0,1485.8028032921206,3725.2740962583507
order,27,2,1631.4908346423715,4046.4009044748627
order,28,4,1667.3139582189945,4151.055565152991
order,29,0,1713.0106300886748,4154.8765036382665
order,30,1,1840.95620180809,4344.459365262012
order,31,4,1874.3291644514884,3842.657867885415
order,32,4,1896.699294105219,4036.7843187788008
order,33,2,1924.9958105995945,3748.3908279888738
order,34,4,2079.7102880765538,3791.7649012517422
order,35,3,2122.538542483682,4622.166000635216
order,36,4,2201.336580007289,4050.054310152225
order,37,2,2385.2237212122213,3830.2334134770485
order,38,0,2426.04211811998,3764.859516317481
order,39,0,2472.0586202394543,4577.168754816929
order,40,4,2632.9547126960333,4905.4032136236965
order,41,2,2639.6734713638284,4200.578940030197
order,42,0,2717.9232066602217,5173.959653319009
order,43,0,2869.534919155168,5278.207434896905
order,44,3,3014.55192184814,4576.998709600993
order,45,2,3144.5616701594518,5455.0534875441335
order,46,1,3183.7753526900574,4592.415347984437
order,47,4,3205.263070217812,5100.716827816153
order,48,0,3269.2521114777314,5667.043355545193
order,49,3,3335.08671512468,4926.511963591771
order,50,3,3359.717377504415,5491.916823663376
order,51,4,3463.9484670841125,5479.445966814848
order,52,1,3476.0504029121616,5776.467343511578
order,53,2,3479.9751251917687,4905.453830693411
order,54,4,3556.749188430867,6001.643415606296
order,55,4,3573.7797616188186,5428.329204062362
order,56,1,3577.430573348219,6077.132003318267
order,57,3,3615.3101677269483,5821.319232321005
order,58,0,3643.9213164800462,5315.502045570417
order,59,4,3697.3523585806356,4988.2648685134245
order,60,1,3907.558766433217,5568.969304196786
order,61,4,3911.3004168152543,5638.489620643088
