kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,299.0,
proc,0,1,79.0,
proc,0,2,95.0,
proc,0,3,176.0,
proc,0,4,356.0,
proc,1,5,407.0,
proc,1,6,378.0,
proc,1,7,286.0,
proc,1,8,256.0,
proc,1,9,368.0,
proc,2,10,233.0,
proc,2,11,239.0,
proc,2,12,128.0,
proc,2,13,168.0,
proc,2,14,349.0,
proc,3,15,27.0,
proc,3,16,82.0,
proc,3,17,170.0,
proc,3,18,177.0,
proc,3,19,76.0,
proc,4,20,242.0,
proc,4,21,190.0,
proc,4,22,423.0,
proc,4,23,143.0,
proc,4,24,282.0,
proc,5,0,106.0,
proc,5,1,315.0,
proc,5,2,233.0,
proc,5,3,339.0,
proc,5,4,407.0,
proc,6,5,354.0,
proc,6,6,51.0,
proc,6,7,296.0,
proc,6,8,107.0,
proc,6,9,439.0,
proc,7,10,61.0,
proc,7,11,273.0,
proc,7,12,322.0,
proc,7,13,234.0,
proc,7,14,264.0,
proc,8,15,307.0,
proc,8,16,38.0,
proc,8,17,424.0,
proc,8,18,165.0,
proc,8,19,183.0,
proc,9,20,393.0,
proc,9,21,193.0,
proc,9,22,267.0,
proc,9,23,256.0,
proc,9,24,375.0,
proc,10,0,292.0,
proc,10,1,308.0,
proc,10,2,409.0,
proc,10,3,248.0,
proc,10,4,71.0,
proc,11,5,409.0,
proc,11,6,340.0,
proc,11,7,243.0,
proc,11,8,425.0,
proc,11,9,258.0,
proc,12,10,242.0,
proc,12,11,398.0,
proc,12,12,229.0,
proc,12,13,440.0,
proc,12,14,226.0,
proc,13,15,205.0,
proc,13,16,349.0,
proc,13,17,32.0,
proc,13,18,263.0,
proc,13,19,446.0,
proc,14,20,431.0,
proc,14,21,273.0,
proc,14,22,357.0,
proc,14,23,218.0,
proc,14,24,183.0,
proc,15,0,331.0,
proc,15,1,166.0,
proc,15,2,408.0,
proc,15,3,311.0,
proc,15,4,438.0,
proc,16,5,120.0,
proc,16,6,27.0,
proc,16,7,175.0,
proc,16,8,430.0,
proc,16,9,228.0,
proc,17,10,151.0,
proc,17,11,405.0,
proc,17,12,279.0,
proc,17,13,371.0,
proc,17,14,69.0,
proc,18,15,68.0,
proc,18,16,307.0,
proc,18,17,224.0,
proc,18,18,363.0,
proc,18,19,28.0,
proc,19,20,29.0,
proc,19,21,149.0,
proc,19,22,203.0,
proc,19,23,59.0,
proc,19,24,336.0,
proc,20,0,263.0,
proc,20,1,49.0,
proc,20,2,344.0,
proc,20,3,224.0,
proc,20,4,313.0,
proc,21,5,55.0,
proc,21,6,267.0,
proc,21,7,356.0,
proc,21,8,107.0,
proc,21,9,176.0,
proc,22,10,218.0,
proc,22,11,177.0,
proc,22,12,83.0,
proc,22,13,59.0,
proc,22,14,187.0,
proc,23,15,196.0,
proc,23,16,326.0,
proc,23,17,348.0,
proc,23,18,61.0,
proc,23,19,267.0,
proc,24,20,215.0,
proc,24,21,203.0,
proc,24,22,362.0,
proc,24,23,324.0,
proc,24,24,321.0,
order,0,4,11.416644773437705,620.665585472429
order,1,0,156.7504414450338,754.3975955545304
order,2,1,170.53751541622242,936.3081872869935
order,3,3,174.67003091795982,801.9082748079593
order,4,4,236.54372750813008,1188.9017153451232
order,5,2,237.22003221450558,1161.9615332609565
order,6,1,244.45104949100383,1059.9562299783424
order,7,0,245.12892932885921,1049.8779821299515
order,8,0,251.86514888130037,769.6576102793267
order,9,4,296.6796502482721,886.5498785753138
order,10,1,394.9806516679937,1049.0690950211822
order,11,2,437.8202506470647,1202.5610774073443
order,12,2,456.15290695625305,1281.9574312824127
order,13,4,456.1765202535127,1014.2867146746169
order,14,1,459.8442699776169,1202.3428698953853
order,15,3,489.8675959096822,1345.421858299841
order,16,3,510.96502653966405,1010.2994372949634
order,17,2,524.5095332234229,1317.1903111233742
order,18,0,544.261312083124,1177.3251799661675
order,19,0,564.2183548727264,1390.1345640149957
order,20,1,643.5940491625315,1166.6630711445723
order,21,4,762.2407593959381,1584.2081780560902
order,22,0,768.3872653369165,1525.2874535071971
order,23,2,787.5167421668133,1464.1137879129392
order,24,4,873.1208505548055,1684.0987545219018
order,25,4,909.6352533166569,1438.3941842036688
order,26,3,918.5474875848817,1886.6290884812797
order,27,4,932.1921354834956,1588.4446549730444
order,28,2,939.8466003167615,1528.6727053534837
order,29,0,955.8403225463934,1760.4212871172283
order,30,0,959.3225972799803,1738.3215079369397
order,31,1,1013.3254197338008,1597.6471304042516
order,32,2,1014.3514593935693,1605.1837466377838
order,33,3,1041.6786836416914,1569.9277725223183
order,34,1,1063.974191332484,2034.6017540185053
order,35,0,1072.406499141373,1568.938381345806
order,36,4,1079.0325117843647,2057.0518104385947
order,37,4,1113.8107781689364,2014.4769942336588
order,38,3,1144.1555786242934,1636.858880962091
order,39,1,1176.5052329358857,2118.7974312135652
order,40,0,1202.1859785097524,1805.0905629264416
order,41,4,1238.4778478962376,2116.244903622855
order,42,1,1243.0589283543493,2052.798965830829
order,43,0,1250.9212846516614,1804.7572451821866
order,44,3,1273.5791116041794,1856.3490968657716
order,45,4,1298.360027711455,2184.2602938127193
order,46,3,1311.7450874049935,2188.518450577877
order,47,1,1343.7707227194721,1850.9813798950393
order,48,4,1501.987851948289,2000.4798517836068
order,49,4,1570.958970423078,2493.714972580403
order,50,4,1642.4403858631636,2171.935619744436
order,51,1,1642.9810907013402,2239.073379195896
order,52,0,1680.420308389826,2188.319185196628
order,53,3,1695.3605599459781,2208.0035423011864
order,54,4,1711.33579837467,2220.8093876151256
order,55,4,1728.7743854794778,2283.3920641819595
order,56,1,1744.8793642661094,2484.4599082151994
order,57,0,1774.3237731547922,2678.6006395222985
order,58,1,1779.8232552104816,2320.5828561015405
order,59,0,1783.527001507282,2277.9208246637463
