kind,i,j,value,extra
header,5,5,25,50
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,30.0,
proc,0,1,350.0,
proc,0,2,54.0,
proc,0,3,410.0,
proc,0,4,135.0,
proc,1,5,417.0,
proc,1,6,420.0,
proc,1,7,405.0,
proc,1,8,129.0,
proc,1,9,122.0,
proc,2,10,150.0,
proc,2,11,99.0,
proc,2,12,146.0,
proc,2,13,297.0,
proc,2,14,256.0,
proc,3,15,216.0,
proc,3,16,273.0,
proc,3,17,238.0,
proc,3,18,314.0,
proc,3,19,139.0,
proc,4,20,284.0,
proc,4,21,152.0,
proc,4,22,405.0,
proc,4,23,279.0,
proc,4,24,143.0,
proc,5,0,330.0,
proc,5,1,302.0,
proc,5,2,329.0,
proc,5,3,381.0,
proc,5,4,160.0,
proc,6,5,56.0,
proc,6,6,199.0,
proc,6,7,67.0,
proc,6,8,215.0,
proc,6,9,249.0,
proc,7,10,350.0,
proc,7,11,388.0,
proc,7,12,268.0,
proc,7,13,300.0,
proc,7,14,178.0,
proc,8,15,385.0,
proc,8,16,151.0,
proc,8,17,79.0,
proc,8,18,224.0,
proc,8,19,185.0,
proc,9,20,59.0,
proc,9,21,244.0,
proc,9,22,138.0,
proc,9,23,293.0,
proc,9,24,404.0,
proc,10,0,145.0,
proc,10,1,291.0,
proc,10,2,443.0,
proc,10,3,207.0,
proc,10,4,395.0,
proc,11,5,133.0,
proc,11,6,175.0,
proc,11,7,321.0,
proc,11,8,133.0,
proc,11,9,130.0,
proc,12,10,28.0,
proc,12,11,352.0,
proc,12,12,122.0,
proc,12,13,187.0,
proc,12,14,419.0,
proc,13,15,36.0,
proc,13,16,219.0,
proc,13,17,84.0,
proc,13,18,335.0,
proc,13,19,178.0,
proc,14,20,384.0,
proc,14,21,110.0,
proc,14,22,168.0,
proc,14,23,348.0,
proc,14,24,374.0,
proc,15,0,429.0,
proc,15,1,212.0,
proc,15,2,38.0,
proc,15,3,444.0,
proc,15,4,212.0,
proc,16,5,213.0,
proc,16,6,286.0,
proc,16,7,404.0,
proc,16,8,400.0,
proc,16,9,88.0,
proc,17,10,341.0,
proc,17,11,314.0,
proc,17,12,381.0,
proc,17,13,393.0,
proc,17,14,323.0,
proc,18,15,28.0,
proc,18,16,421.0,
proc,18,17,245.0,
proc,18,18,90.0,
proc,18,19,307.0,
proc,19,20,81.0,
proc,19,21,238.0,
proc,19,22,141.0,
proc,19,23,438.0,
proc,19,24,320.0,
proc,20,0,79.0,
proc,20,1,152.0,
proc,20,2,47.0,
proc,20,3,183.0,
proc,20,4,426.0,
proc,21,5,173.0,
proc,21,6,193.0,
proc,21,7,352.0,
proc,21,8,37.0,
proc,21,9,388.0,
proc,22,10,46.0,
proc,22,11,48.0,
proc,22,12,242.0,
proc,22,13,211.0,
proc,22,14,282.0,
proc,23,15,442.0,
proc,23,16,282.0,
proc,23,17,382.0,
proc,23,18,233.0,
proc,23,19,245.0,
proc,24,20,192.0,
proc,24,21,352.0,
proc,24,22,183.0,
proc,24,23,412.0,
proc,24,24,346.0,
order,0,3,9.669819765618596,2180.994975056161
order,1,1,63.21211625574076,2080.410914695349
order,2,1,76.41979877603475,2046.36796181912
order,3,0,90.16955050877336,1800.9245338142007
order,4,3,111.59685918151513,2507.1977612610426
order,5,4,124.68008067417907,2606.831913799209
order,6,4,125.3478612168943,1385.6046695764594
order,7,4,152.00474233640603,2104.5550037235835
order,8,0,162.2056337768152,2478.2317103506757
order,9,4,206.14786850891826,2456.228115555447
order,10,1,215.48080400102234,1534.5280853864492
order,11,3,227.88469756175704,1914.489769631399
order,12,0,269.10443404521874,1617.6090675402154
order,13,4,272.1590549692542,1971.60867361586
order,14,4,318.5275225368454,2322.6717437896996
order,15,4,348.1843847928283,1961.9650770828239
order,16,2,363.19248789423983,1940.9984824713183
order,17,3,439.0467283459924,2157.322956126277
order,18,0,469.90044504522336,2447.6993027453923
order,19,4,508.3981832842058,2898.5659612616114
order,20,4,553.7061314742201,2101.706792241794
order,21,0,560.047586655058,3046.569309751
order,22,0,562.7080820977412,2750.569959058767
order,23,4,562.9274697989686,2626.9454296567246
order,24,4,595.9924712723189,1903.7581378918687
order,25,3,602.6183613025131,2880.6889415946134
order,26,2,631.5264987859683,2919.5244768226084
order,27,2,644.4471364329963,3089.035389053929
order,28,0,662.9098363379978,2503.1640853140475
order,29,0,672.0173297905187,2613.4304208772355
order,30,2,695.0503025199843,2884.426040662408
order,31,1,708.3268511232353,2553.11845033204
order,32,0,760.4281440101398,2874.285476000229
order,33,1,775.5719834698357,3030.2467610982403
order,34,2,784.6571381890863,3014.128059624719
order,35,0,792.1263929065784,2641.3045161131754
order,36,3,792.4646197172133,2326.487110054244
order,37,3,842.0303764341534,2569.544031724073
order,38,2,866.2900918413046,3282.510474886157
order,39,2,868.0196293322726,2537.0040857490226
order,40,2,911.4547075872347,3069.2879154476723
order,41,1,912.8757854281562,2840.6632253077164
order,42,2,926.4696354291236,3392.385286370567
order,43,4,1030.6277714372686,3188.0393882079543
order,44,0,1053.6298482087477,2961.9803345263094
order,45,0,1102.5703645704493,2788.7219588587136
order,46,4,1104.1042427205086,2467.882054632355
order,47,3,1129.2432533871597,3203.1393174034506
order,48,2,1139.1641849187451,3424.172403410016
order,49,3,1187.4999999999995,2731.4191254471125
meta,DDT,,1800.0,
meta,mean_interarrival,,23.75,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,24.037350617028185,
meta,Lambda,,0.04160192260504761,
meta,W_bar,,1205.1080017089844,
meta,p_bar,,241.83200012207033,
meta,rho_sys,,2.00539239271283,
meta,iota,,10.060676152502234,
meta,regime,,overloaded,
