iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,1888,0.5675000000000001,0.2463,-0.54904,0.077932,0.028956,0.364214,-2.4902,0.750231,9.961757,40.0,0.3,32.84,1717,179,0.9056,0.7162,4.525,66.3
1,5189,,0.31015,-0.39992,0.017862,0.001011,0.91136,-0.270364,0.333499,2.725703,70.787,0.29667,32.76,2670,639,0.8069,0.7092,4.403,167.1
2,7396,,0.28059,-0.46178,-0.002771,0.003618,1.163554,-0.022467,0.181522,2.039938,64.773,0.29333,32.78,1745,470,0.7878,0.711,4.667,234.4
3,9545,,0.20904,-0.5914,-0.003292,0.001923,1.270475,-0.015851,0.132439,1.648058,62.069,0.29,32.12,1708,449,0.7918,0.6804,4.629,301.3
4,11971,,0.16958,-0.69939,0.001487,0.002114,1.377568,-0.005743,0.077103,1.637487,73.256,0.28667,32.62,1869,565,0.7679,0.6549,4.93,375.7
5,13936,,0.12112,-0.77503,-0.003857,0.002579,1.413714,0.000814,0.041139,2.084436,120.0,0.28333,32.47,1484,489,0.7522,0.6415,4.98,436.3
6,16282,,0.22464,-0.57983,-0.002348,0.002056,1.375672,0.000213,0.039898,1.466986,64.286,0.28,32.59,1715,639,0.7285,0.6716,4.669,508.3
7,18118,,0.13781,-0.76411,-0.002072,0.004237,1.450419,0.000237,0.058744,1.38741,119.277,0.27667,32.6,1370,474,0.743,0.6114,5.279,564.6
8,19818,,0.12732,-0.77148,0.009571,0.002374,1.364485,0.001368,0.018973,1.312982,58.537,0.27333,32.76,1276,432,0.7471,0.7073,4.454,616.5
9,21877,,0.07332,-0.90306,-0.003082,0.001727,1.554914,0.000793,0.0,1.154234,96.296,0.27,31.8,1520,547,0.7354,0.5789,5.59,681.3
10,23509,0.5225,0.0943,-0.8354,-0.002565,0.00287,1.497723,-0.000632,0.004874,1.460608,86.25,0.26667,32.54,1242,398,0.7573,0.601,5.341,744.9
11,26322,,0.0943,-0.84905,-0.004596,0.001007,1.5505,0.004648,0.051672,1.48263,110.127,0.26333,32.51,2030,791,0.7196,0.6005,5.616,831.4
12,28632,,0.10495,-0.81514,-0.008971,0.001205,1.495871,0.004508,0.042352,1.552208,111.538,0.26,32.43,1734,584,0.7481,0.6556,5.354,902.7
