iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,1703,0.30750000000000005,0.17315,-0.68214,0.072228,0.072279,0.172243,0.697349,0.59395,5.281852,56.667,0.3,67.06,1301,410,0.7604,0.666,3.659,33.3
1,4382,,0.20127,-0.63299,0.047063,0.00767,0.241696,0.191688,0.466984,5.29634,47.191,0.29667,67.47,2069,618,0.77,0.648,3.446,73.0
2,6330,,0.21676,-0.58997,0.03701,0.002521,0.532125,-1.047141,0.292015,5.689507,51.136,0.29333,31.92,1536,420,0.7853,0.645,3.42,134.1
3,9735,,0.20804,-0.60791,0.010071,0.000716,0.889761,-0.390946,0.174112,2.817667,55.172,0.29,31.97,2504,909,0.7337,0.6358,3.577,240.6
4,12154,,0.08785,-0.8431,0.001766,0.001725,1.061803,-0.058266,0.109312,1.813244,48.837,0.28667,30.93,1942,485,0.8002,0.6441,3.722,318.8
5,15890,,0.13711,-0.74907,-0.002603,0.0009,1.034046,-0.00146,0.049334,1.336642,70.588,0.28333,31.09,2788,956,0.7447,0.6657,3.373,439.0
6,17928,,0.11673,-0.78222,-0.001528,0.002212,1.206208,-0.001575,0.065786,1.331593,75.0,0.28,31.89,1524,522,0.7449,0.6505,4.069,502.9
7,21084,,0.10603,-0.80035,-0.003921,0.00104,1.175693,-0.00288,0.046637,1.446612,83.133,0.27667,32.08,2225,939,0.7032,0.6412,3.914,601.3
8,24620,,0.09091,-0.84819,-0.002611,0.001607,1.166313,0.000742,0.043508,1.375215,65.854,0.27333,31.9,2441,1103,0.6888,0.6411,3.778,712.2
9,27470,,0.08011,-0.88162,0.001469,0.001517,1.172452,0.003513,0.056559,1.328008,85.185,0.27,31.65,1999,859,0.6994,0.6646,3.874,802.2
10,31448,0.6,0.11009,-0.81451,0.001004,0.001567,1.162917,0.003588,0.047607,1.382247,90.0,0.26667,32.45,2733,1253,0.6856,0.6307,3.809,942.5
11,34565,,0.16791,-0.67392,-0.003715,0.002155,1.119723,0.004215,0.059454,1.670012,53.165,0.26333,31.05,2130,995,0.6816,0.6825,3.579,1042.9
12,36910,,0.04582,-0.92423,-0.007593,0.003708,1.256538,-0.000933,0.004573,1.34779,69.231,0.26,30.87,1686,667,0.7165,0.6287,4.195,1118.8
13,40113,,0.11557,-0.80661,0.015303,0.001353,1.278707,0.005601,0.057492,1.326261,124.675,0.25667,31.94,2157,1054,0.6718,0.6198,4.558,1219.1
14,42268,,0.05238,-0.92512,-0.003743,0.001801,1.274605,0.002047,0.035468,1.244848,86.842,0.25333,31.93,1472,691,0.6805,0.5827,4.476,1286.6
15,44842,,0.12694,-0.76193,-0.001737,0.001485,1.261849,0.00147,0.038442,1.383807,100.0,0.25,31.91,1738,844,0.6731,0.6052,4.355,1367.3
16,48467,,0.14277,-0.74452,-0.005306,0.000672,1.208488,0.004022,0.059894,1.385293,137.838,0.24667,31.03,2474,1159,0.681,0.5998,4.158,1484.1
17,50024,,0.09162,-0.8508,-0.008123,0.001578,1.262418,0.001188,0.038137,1.340659,82.192,0.24333,31.98,1071,494,0.6843,0.6426,4.23,1532.8
18,52489,,0.1053,-0.79733,-0.001916,0.000973,1.169824,0.004313,0.058937,1.363288,95.833,0.24,32.29,1667,806,0.6741,0.6759,3.865,1609.2
19,55370,,0.13529,-0.75773,-0.001557,0.000696,1.164344,0.00509,0.086307,1.397071,84.507,0.23667,31.71,1991,898,0.6892,0.6472,3.938,1700.0
20,57810,0.6025,0.04615,-0.92941,0.009355,0.000515,1.206158,0.002581,0.072656,1.385306,81.429,0.23333,31.35,1826,622,0.7459,0.6262,4.034,1795.2
21,60390,,0.13016,-0.77949,-0.005541,0.000597,1.165409,0.004746,0.069568,1.285791,82.609,0.23,31.31,1788,800,0.6909,0.6274,3.919,1877.6
22,62559,,0.13383,-0.73174,-0.005263,0.000645,1.151758,0.001439,0.061856,1.396127,79.412,0.22667,32.27,1504,673,0.6909,0.6985,3.899,1944.8
23,64772,,0.18831,-0.64913,-0.006338,0.000894,1.076151,0.003933,0.047798,1.346941,53.731,0.22333,32.14,1544,677,0.6952,0.6946,3.442,2013.7
24,67991,,0.14928,-0.73541,-0.004964,0.00053,1.128877,0.003806,0.047518,1.564926,122.727,0.22,32.45,2268,959,0.7028,0.6333,3.791,2112.9
25,71356,,0.14373,-0.75705,-0.002151,0.000764,1.10836,0.003734,0.062766,1.458761,143.077,0.21667,31.64,2357,1016,0.6988,0.6566,3.76,2219.3
26,74087,,0.17943,-0.671,-0.005671,0.000766,1.100192,0.005573,0.087052,1.549217,98.438,0.21333,31.97,1874,865,0.6842,0.6268,3.681,2304.7
27,75735,,0.10518,-0.83504,-0.008752,0.001652,1.211915,0.004682,0.076494,1.996336,90.476,0.21,31.79,1125,531,0.6793,0.6489,4.201,2356.6
28,77693,,0.10544,-0.81615,-0.001909,0.001129,1.145942,0.003738,0.05778,1.38271,87.097,0.20667,32.37,1382,584,0.703,0.6907,3.833,2417.1
29,80230,,0.12267,-0.79384,-0.003987,0.000729,1.098978,0.002952,0.072385,1.647695,83.607,0.20333,32.58,1767,778,0.6943,0.6916,3.68,2495.0
30,82614,0.5525,0.12204,-0.77594,-0.006045,0.000977,1.163816,0.003147,0.049424,1.622815,115.0,0.2,31.65,1755,637,0.7337,0.6347,3.954,2586.7
31,86038,,0.13647,-0.74549,-0.004562,0.000461,1.173008,0.003651,0.060635,1.595832,122.034,0.19667,32.09,2428,1004,0.7075,0.6561,4.087,2693.4
32,88733,,0.17738,-0.65982,-0.001449,0.000576,1.170138,0.007299,0.083959,1.632819,113.793,0.19333,31.96,1913,790,0.7077,0.6691,3.996,2777.7
33,91743,,0.15601,-0.70302,-0.003026,0.000834,1.126349,0.0055,0.060359,1.41821,84.211,0.19,32.24,2093,925,0.6935,0.6489,3.795,2871.1
34,94128,,0.14219,-0.73753,-0.001715,0.001274,1.153143,0.003481,0.034455,1.473709,91.071,0.18667,32.02,1718,675,0.7179,0.6672,3.787,2945.6
35,96092,,0.16893,-0.70415,-0.004176,0.00134,1.140415,0.005005,0.061834,1.467465,103.636,0.18333,32.21,1369,603,0.6942,0.6592,3.897,3006.6
36,98484,,0.18223,-0.63386,-0.002868,0.001013,1.124044,0.001517,0.015027,1.266859,177.778,0.18,32.11,1691,709,0.7046,0.6857,3.826,3081.1
37,101445,,0.11009,-0.80128,-0.002156,0.000725,1.13921,0.006671,0.063585,1.426768,130.189,0.17667,31.71,2143,826,0.7218,0.6196,3.969,3174.5
38,104333,,0.09629,-0.82898,-0.004611,0.000652,1.176285,0.004743,0.065167,1.536972,103.846,0.17333,31.12,2044,852,0.7058,0.6235,3.966,3267.4
39,106612,,0.11907,-0.79885,-0.002652,0.000797,1.209965,0.003322,0.042851,1.888993,117.647,0.17,31.71,1595,692,0.6974,0.5785,4.354,3339.3
