kind,i,j,value,extra
header,3,6,14,100
stage_machines,0,,2,
stage_machines,1,,2,
stage_machines,2,,3,
stage_machines,3,,3,
stage_machines,4,,2,
stage_machines,5,,2,
proc,0,0,164.0,
proc,0,1,376.0,
proc,1,2,203.0,
proc,1,3,489.0,
proc,2,6,382.0,
proc,3,7,551.0,
proc,3,8,78.0,
proc,3,9,433.0,
proc,4,10,173.0,
proc,4,11,402.0,
proc,5,12,242.0,
proc,6,0,232.0,
proc,6,1,355.0,
proc,7,3,531.0,
proc,8,4,175.0,
proc,8,5,558.0,
proc,8,6,215.0,
proc,9,8,283.0,
proc,10,10,549.0,
proc,10,11,464.0,
proc,11,12,457.0,
proc,11,13,547.0,
proc,12,0,487.0,
proc,12,1,67.0,
proc,13,3,492.0,
proc,14,4,88.0,
proc,14,5,265.0,
proc,14,6,307.0,
proc,15,7,146.0,
proc,15,8,153.0,
proc,15,9,92.0,
proc,16,10,188.0,
proc,16,11,198.0,
proc,17,12,499.0,
proc,17,13,563.0,
order,0,1,50.43254384782368,650.4325438478237
order,1,2,301.2526446264368,901.2526446264368
order,2,2,314.6015794888682,914.6015794888682
order,3,2,435.09815198240113,1035.098151982401
order,4,1,543.4037396902551,1143.403739690255
order,5,0,641.7203724490014,1241.7203724490014
order,6,2,649.5907456196394,1249.5907456196394
order,7,0,844.5461664351612,1444.5461664351612
order,8,0,857.4356331914262,1457.4356331914262
order,9,2,923.6079505311246,1523.6079505311245
order,10,0,1186.974428198278,1786.974428198278
order,11,1,1408.7214567554486,2008.7214567554486
order,12,0,1586.7095646342357,2186.709564634236
order,13,0,1661.6364485672652,2261.6364485672652
order,14,1,1705.620435718619,2305.620435718619
order,15,0,1715.1103353056549,2315.110335305655
order,16,0,1802.2712062431488,2402.2712062431488
order,17,0,2084.108082173734,2684.108082173734
order,18,2,2142.915652567867,2742.915652567867
order,19,1,2172.8606962205686,2772.8606962205686
order,20,2,2262.195371668073,2862.195371668073
order,21,2,2271.4031455967447,2871.4031455967447
order,22,1,2367.294853508489,2967.294853508489
order,23,2,2671.3630919028806,3271.3630919028806
order,24,2,3044.0871612192186,3644.0871612192186
order,25,0,3123.224219780143,3723.224219780143
order,26,1,3236.6225437822973,3836.6225437822973
order,27,0,3284.5067858650546,3884.5067858650546
order,28,2,3543.1339033588815,4143.133903358881
order,29,1,3557.3149717922533,4157.314971792253
order,30,2,3644.8613653472144,4244.861365347215
order,31,2,3793.384707055232,4393.384707055232
order,32,2,3941.999330810168,4541.9993308101675
order,33,0,4110.8666732131705,4710.8666732131705
order,34,0,4120.970788088578,4720.970788088578
order,35,2,4244.5236200472555,4844.5236200472555
order,36,0,4260.789921698133,4860.789921698133
order,37,2,4314.455768339294,4914.455768339294
order,38,1,4401.724781481675,5001.724781481675
order,39,0,4459.123813909612,5059.123813909612
order,40,2,4488.734373337572,5088.734373337572
order,41,1,5135.489476881772,5735.489476881772
order,42,2,5241.955635067362,5841.955635067362
order,43,2,5284.449569846742,5884.449569846742
order,44,1,5294.1059048336265,5894.1059048336265
order,45,2,5337.53890698474,5937.53890698474
order,46,1,5442.3573392895405,6042.3573392895405
order,47,1,5596.7099986673875,6196.7099986673875
order,48,0,5612.303762425524,6212.303762425524
order,49,2,5613.140123166589,6213.140123166589
order,50,0,5620.047215030831,6220.047215030831
order,51,2,5645.238945086229,6245.238945086229
order,52,2,5733.820403289749,6333.820403289749
order,53,1,5884.614497425953,6484.614497425953
order,54,1,5949.639161589782,6549.639161589782
order,55,0,6042.439534581306,6642.439534581306
order,56,1,6098.13376231971,6698.13376231971
order,57,2,6135.254680012933,6735.254680012933
order,58,2,6301.228825132698,6901.228825132698
order,59,1,6578.047436276543,7178.047436276543
order,60,1,6645.573536332294,7245.573536332294
order,61,1,6654.392472354954,7254.392472354954
order,62,0,6684.970894239058,7284.970894239058
order,63,1,6692.629678314545,7292.629678314545
order,64,0,6869.071864485622,7469.071864485622
order,65,1,6994.172022690025,7594.172022690025
order,66,2,6999.599817582536,7599.599817582536
order,67,0,7079.024686952512,7679.024686952512
order,68,2,7092.165596042274,7692.165596042274
order,69,2,7125.3897065279725,7725.3897065279725
order,70,1,7244.531337184953,7844.531337184953
order,71,1,7271.335422346529,7871.335422346529
order,72,1,7379.629941668943,7979.629941668943
order,73,0,7381.401299460296,7981.401299460296
order,74,1,7959.369475240306,8559.369475240306
order,75,0,7988.056101269825,8588.056101269825
order,76,2,8114.589241256262,8714.58924125626
order,77,2,8215.14819160804,8815.14819160804
order,78,2,8323.36137850562,8923.36137850562
order,79,1,8574.432484756328,9174.432484756328
order,80,1,8611.476152641708,9211.476152641708
order,81,0,8713.446666199727,9313.446666199727
order,82,1,8732.891392926533,9332.891392926533
order,83,2,8782.870379569935,9382.870379569935
order,84,0,8922.657979232976,9522.657979232976
order,85,1,9083.70652123525,9683.70652123525
order,86,1,9089.264851103255,9689.264851103255
order,87,2,9113.572064459571,9713.572064459571
order,88,1,9119.409084354185,9719.409084354185
order,89,0,9281.664206712036,9881.664206712036
order,90,2,9284.690604288397,9884.690604288397
order,91,0,9317.900270057204,9917.900270057204
order,92,0,9368.3939273029,9968.3939273029
order,93,0,9460.597125926966,10060.597125926966
order,94,1,9566.584840553187,10166.584840553187
order,95,0,9666.209963046254,10266.209963046254
order,96,2,9749.980830947034,10349.980830947034
order,97,0,9820.308653713926,10420.308653713926
order,98,1,9872.104987256163,10472.104987256163
order,99,0,10000.0,10600.0
meta,DDT,,600.0,
meta,mean_interarrival,,100.0,
meta,arrival_process,,poisson,
meta,E_dt,,100.5006813752745,
meta,Lambda,,0.009950181295447648,
meta,W_bar,,2049.8066648864747,
meta,p_bar,,342.04629601372613,
meta,rho_sys,,1.4568534240169517,
meta,iota,,3.403422656772927,
meta,regime,,overloaded,
