kind,i,j,value,extra
header,3,6,14,150
stage_machines,0,,2,
stage_machines,1,,2,
stage_machines,2,,3,
stage_machines,3,,3,
stage_machines,4,,2,
stage_machines,5,,2,
proc,0,0,62.0,
proc,1,3,155.0,
proc,2,5,289.0,
proc,2,6,96.0,
proc,3,7,128.0,
proc,3,8,259.0,
proc,3,9,279.0,
proc,4,10,598.0,
proc,4,11,305.0,
proc,5,13,563.0,
proc,6,0,383.0,
proc,6,1,526.0,
proc,7,2,330.0,
proc,7,3,393.0,
proc,8,5,275.0,
proc,8,6,462.0,
proc,9,7,72.0,
proc,9,8,376.0,
proc,9,9,106.0,
proc,10,10,42.0,
proc,10,11,192.0,
proc,11,12,281.0,
proc,11,13,332.0,
proc,12,0,174.0,
proc,12,1,407.0,
proc,13,2,202.0,
proc,13,3,500.0,
proc,14,4,284.0,
proc,14,5,30.0,
proc,14,6,127.0,
proc,15,8,67.0,
proc,15,9,226.0,
proc,16,11,388.0,
proc,17,12,540.0,
proc,17,13,497.0,
order,0,1,253.7624088343557,1157.3016922579393
order,1,0,449.75180317445603,1711.7343275641053
order,2,2,695.9207831389676,2335.2171792717263
order,3,1,739.6118289579484,1727.108003188644
order,4,0,1182.4179068304868,2515.9260681963265
order,5,0,1327.91065739366,2531.3636331972057
order,6,0,1761.8280538350145,2914.5226201658306
order,7,0,1772.9367390947896,2808.5470318501075
order,8,0,2241.5512639554654,3550.8422382259378
order,9,2,2245.114187828389,3454.701029754967
order,10,0,2496.23084872792,3349.8864859675455
order,11,1,2807.681995153871,3972.2546789887447
order,12,0,3261.23951861617,4652.77268383501
order,13,1,3737.0282867749233,4767.288532361402
order,14,2,3750.9056389172615,5191.256231829799
order,15,1,3791.734464675225,5033.006234158514
order,16,2,3807.086688084548,4726.75673519767
order,17,0,4012.426338276999,5578.955302095231
order,18,0,4627.724547552667,6267.863287416242
order,19,1,4925.804599485483,5915.635563816629
order,20,0,5435.675261267358,6655.808187128705
