kind,i,j,value,extra
header,3,6,14,150
stage_machines,0,,2,
stage_machines,1,,2,
stage_machines,2,,3,
stage_machines,3,,3,
stage_machines,4,,2,
stage_machines,5,,2,
proc,0,0,82.0,
proc,0,1,449.0,
proc,1,2,510.0,
proc,1,3,145.0,
proc,2,4,255.0,
proc,2,5,479.0,
proc,2,6,272.0,
proc,3,8,151.0,
proc,4,10,576.0,
proc,4,11,544.0,
proc,5,12,465.0,
proc,6,0,459.0,
proc,6,1,426.0,
proc,7,2,600.0,
proc,7,3,457.0,
proc,8,5,513.0,
proc,8,6,390.0,
proc,9,7,84.0,
proc,9,8,67.0,
proc,9,9,497.0,
proc,10,10,590.0,
proc,11,13,549.0,
proc,12,1,565.0,
proc,13,2,85.0,
proc,13,3,139.0,
proc,14,4,103.0,
proc,14,6,533.0,
proc,15,7,427.0,
proc,15,8,265.0,
proc,15,9,188.0,
proc,16,10,491.0,
proc,16,11,167.0,
proc,17,12,154.0,
proc,17,13,304.0,
order,0,1,112.2791721274447,1287.735727347069
order,1,2,128.93576049600475,1343.7538687913836
order,2,1,155.2503379279066,1390.3391763060658
order,3,0,217.83381783116187,879.2821439783495
order,4,0,331.66484934440575,1049.7673495941604
order,5,2,378.57384010521207,1567.1477029872763
order,6,2,485.76535754881695,1191.5861610910629
order,7,2,502.64660426316146,1139.4547700934029
order,8,1,606.3849361156621,1480.9423018956836
order,9,1,629.1217184266516,1856.1850047521555
order,10,1,683.2354715192695,1845.95638927247
order,11,2,799.8012379569806,2045.4576141719208
order,12,0,977.1820213069263,1819.1332986734883
order,13,2,1015.4788592465391,1873.5031197284347
order,14,1,1269.8358542864473,1981.4143118137513
order,15,2,1304.2214093572318,2424.3584123043584
order,16,1,1472.3553851635331,2202.086531522589
order,17,2,1503.4907399463732,2431.5835018397656
order,18,2,1521.2875117370186,2508.979319632202
order,19,1,1621.7320486833396,2695.0669143376217
order,20,2,1706.4647570110567,2613.42847876686
