kind,i,j,value,extra
header,3,6,14,50
stage_machines,0,,2,
stage_machines,1,,2,
stage_machines,2,,3,
stage_machines,3,,3,
stage_machines,4,,2,
stage_machines,5,,2,
proc,0,0,371.0,
proc,1,2,556.0,
proc,1,3,221.0,
proc,2,4,484.0,
proc,2,5,301.0,
proc,2,6,377.0,
proc,3,7,68.0,
proc,3,9,558.0,
proc,4,10,125.0,
proc,4,11,464.0,
proc,5,12,254.0,
proc,5,13,82.0,
proc,6,0,537.0,
proc,7,2,184.0,
proc,7,3,501.0,
proc,8,5,365.0,
proc,8,6,372.0,
proc,9,7,224.0,
proc,9,8,591.0,
proc,9,9,249.0,
proc,10,10,396.0,
proc,11,12,592.0,
proc,11,13,468.0,
proc,12,0,233.0,
proc,12,1,386.0,
proc,13,2,577.0,
proc,14,4,213.0,
proc,14,5,356.0,
proc,14,6,105.0,
proc,15,7,540.0,
proc,15,8,211.0,
proc,15,9,199.0,
proc,16,11,438.0,
proc,17,12,586.0,
proc,17,13,149.0,
order,0,2,105.17653079040255,1382.9059031400416
order,1,2,580.7700304508681,1760.79350273012
order,2,1,771.7720851997657,2328.360361055296
order,3,1,1046.4037362173435,2343.228538246248
order,4,2,1104.5108883448518,2202.535392686304
order,5,0,1294.7507323506068,2763.3973814410183
order,6,1,1476.6849530932245,2446.936308954179
order,7,1,1664.6696681818569,2774.494579253682
order,8,0,2176.608363480797,3632.5860434013184
order,9,0,2359.4231528639784,3313.4422104961213
order,10,2,2391.9979481374194,3733.9553833020523
order,11,0,2446.1749453955163,3676.2846747069507
order,12,2,2895.597744761282,4508.034918142073
order,13,0,3014.9986069650413,4620.228995813319
order,14,1,3219.1145320302276,4406.234349148171
order,15,1,3254.9753578631667,4157.211669806597
order,16,1,3363.8916163137114,4713.153385102199
order,17,2,3569.560900458167,4637.434278522565
order,18,0,4024.2105611436446,5084.5076563117955
order,19,2,4053.7433515302428,5039.068883684046
order,20,0,4101.095045312078,5488.367062545954
order,21,2,4214.353629777171,5691.3780081281475
order,22,0,4416.321116553359,6002.273720316392
order,23,1,4610.09239093938,5488.099384989902
order,24,2,4721.959355013491,6096.1210177754265
order,25,2,5138.72598282297,6013.712718778141
order,26,2,5399.849978888789,6937.239096444666
order,27,0,5766.386250286407,7370.93368128847
order,28,2,5833.2666749578375,6782.527301419285
order,29,0,6017.836545632476,7552.675467193802
order,30,2,6379.224538908598,7694.030531317398
order,31,0,6803.402967153629,7742.081368993101
order,32,2,6938.848085423062,8128.425110687036
order,33,1,7067.25170303887,8580.458136831627
order,34,0,7238.154181153898,8684.669607898852
order,35,2,7268.030835664432,8614.29754458558
order,36,2,7366.397131911439,8613.116356913843
order,37,0,7431.147141571204,8715.770055898114
order,38,2,7555.720969035669,9154.045912058045
order,39,1,8035.834345894897,9447.28996807527
order,40,1,8607.31395695605,10003.320354686086
order,41,0,8726.89477414346,10171.338001396376
order,42,0,8819.418734263387,10142.608427020012
order,43,2,8904.761270980502,9827.62589131402
order,44,1,9123.383239569208,10528.689770740431
order,45,2,9212.156841130452,10343.987544707743
order,46,0,9381.93161534117,10738.533088472372
order,47,2,9690.642541940944,10549.14967141002
order,48,2,9708.728075131776,10852.145350708732
order,49,1,10000.000000000002,11343.566442312182
meta,DDT,,1200.0,
meta,mean_interarrival,,200.0,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,201.93517284101222,
meta,Lambda,,0.004952084304735366,
meta,W_bar,,2210.599998474121,
meta,p_bar,,371.3518515692817,
meta,rho_sys,,0.78193411117798,
meta,iota,,1.8389656756906572,
meta,regime,,high_frequency,
