iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2713,0.5525,0.34914,-0.30032,0.045597,0.028972,0.127325,1.186212,0.76821,6.86832,56.667,0.3,82.25,0,0,0.0,,4.466,38.7
1,6806,,0.46626,-0.06749,0.05687,0.001764,0.274601,0.171696,0.660072,8.274952,77.528,0.29667,81.72,0,0,0.0,,4.522,88.8
2,9615,,0.25383,-0.472,0.036676,0.001043,0.599755,0.111661,0.436185,2.364678,57.955,0.29333,80.35,0,0,0.0,,4.527,123.8
3,12088,,0.36972,-0.25893,0.032,0.0013,0.555451,0.162453,0.444074,1.790353,55.172,0.29,82.81,0,0,0.0,,4.498,153.6
4,13825,,0.21534,-0.56763,0.024175,0.002078,0.893673,-0.572546,0.381477,6.224747,59.302,0.28667,34.79,0,0,0.0,,4.618,203.6
5,16010,,0.15164,-0.69458,0.021007,0.001666,1.095406,-0.276181,0.142345,2.795468,63.529,0.28333,34.6,0,0,0.0,,4.432,266.7
6,18729,,0.32387,-0.35225,0.009188,0.001853,1.260419,-0.043053,0.099848,1.792949,107.143,0.28,34.0,0,0,0.0,,4.778,346.7
7,21379,,0.17786,-0.64187,0.000785,0.001349,1.261435,-0.025681,0.090771,3.547507,79.518,0.27667,35.0,0,0,0.0,,4.475,422.5
8,23421,,0.15128,-0.69744,-0.005842,0.002308,1.305267,-0.007502,0.134971,1.53327,150.0,0.27333,34.69,0,0,0.0,,4.866,481.4
9,26519,,0.3011,-0.3978,0.000186,0.001212,1.320646,-0.006385,0.060825,1.579335,77.778,0.27,33.78,0,0,0.0,,4.719,573.1
10,29637,0.54,0.24279,-0.51314,-0.003657,0.00123,1.294105,-0.006134,0.059647,1.735596,86.25,0.26667,33.46,0,0,0.0,,4.605,672.4
11,32449,,0.12233,-0.75534,-0.00106,0.001335,1.37568,0.001583,0.061599,1.603392,68.354,0.26333,34.08,0,0,0.0,,4.781,755.0
