iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2633,0.35,0.22404,-0.60586,0.073945,0.044126,0.107629,0.825286,0.597241,7.451416,40.0,0.3,68.94,2062,579,0.7808,0.6656,3.308,47.1
1,5376,,0.25035,-0.5308,0.046572,0.004485,0.54718,-1.326324,0.482182,5.705696,104.494,0.29667,31.35,2119,632,0.7703,0.6643,3.444,134.6
2,7847,,0.12215,-0.7806,0.024969,0.007212,0.888499,-0.256103,0.266784,3.497502,64.773,0.29333,31.06,1889,590,0.762,0.5686,4.059,214.2
3,10629,,0.16228,-0.68095,0.003333,0.005592,0.983451,-0.030011,0.14068,1.930647,44.828,0.29,31.77,2109,681,0.7559,0.7076,3.6,301.8
4,12922,,0.10034,-0.82428,-0.001245,0.005803,1.174604,-0.01011,0.070426,1.438177,80.233,0.28667,31.82,1633,668,0.7097,0.5964,4.167,373.8
5,16469,,0.1265,-0.79797,0.000889,0.001743,1.179466,-0.002139,0.032689,1.671178,70.588,0.28333,31.73,2452,1103,0.6897,0.6138,3.944,485.6
6,18850,,0.1085,-0.81294,-0.003307,0.004236,1.190318,0.003465,0.05879,1.404973,82.143,0.28,30.93,1705,684,0.7137,0.599,4.185,562.6
7,22094,,0.12687,-0.79287,-0.000637,0.002135,1.191526,0.001352,0.038935,1.460621,97.59,0.27667,31.38,2227,1025,0.6848,0.6213,4.025,666.0
8,24835,,0.11914,-0.81553,-0.001784,0.003372,1.147365,0.007048,0.071139,1.382825,62.195,0.27333,32.44,1947,802,0.7083,0.6943,3.684,750.5
9,28932,,0.14439,-0.75335,-0.010814,0.001603,1.18018,0.002409,0.030619,1.406332,74.074,0.27,32.36,2717,1388,0.6619,0.6383,3.922,877.2
10,31467,0.5225,0.04922,-0.92818,-0.002086,0.004866,1.21162,0.003692,0.035184,1.35016,52.5,0.26667,31.81,1851,692,0.7279,0.6435,3.9,973.1
11,33843,,0.0884,-0.85007,-0.002455,0.002842,1.213296,0.001981,0.044179,1.389367,64.557,0.26333,32.17,1741,643,0.7303,0.5995,3.931,1047.0
12,35811,,0.0912,-0.84857,0.001691,0.002298,1.184555,0.004832,0.065592,1.330067,69.231,0.26,31.76,1342,634,0.6791,0.677,3.921,1109.0
13,39536,,0.13257,-0.76239,0.004279,0.00159,1.194205,0.002344,0.051636,1.378773,85.714,0.25667,31.35,2557,1176,0.685,0.6406,3.966,1227.8
14,41962,,0.1271,-0.76614,-0.002545,0.001526,1.297383,0.003762,0.047956,1.435682,86.842,0.25333,30.5,1709,725,0.7021,0.6123,4.58,1307.4
15,44617,,0.06809,-0.87668,-0.000721,0.000982,1.278696,0.001482,0.017366,1.374928,100.0,0.25,31.99,1770,893,0.6647,0.5475,4.417,1390.4
16,47409,,0.15859,-0.70509,-0.004335,0.001005,1.228502,0.003899,0.053486,1.624342,93.243,0.24667,32.08,1892,908,0.6757,0.6315,4.152,1477.5
17,50348,,0.13038,-0.76277,-0.00406,0.000881,1.299238,0.004689,0.061129,1.293324,110.959,0.24333,31.89,2014,933,0.6834,0.624,4.63,1569.6
18,53500,,0.1224,-0.80013,-0.005248,0.000805,1.139217,0.005365,0.074667,1.453813,79.167,0.24,32.01,2222,938,0.7032,0.6467,3.756,1668.1
19,56030,,0.11791,-0.80114,-6.4e-05,0.000819,1.195959,0.002065,0.011397,1.29394,97.183,0.23667,31.94,1827,711,0.7199,0.5548,4.072,1747.3
20,59428,0.5149999999999999,0.17867,-0.67582,-0.000442,0.000558,1.173533,0.001419,0.02112,1.308306,137.143,0.23333,32.11,2302,1104,0.6759,0.6215,3.967,1868.4
21,61986,,0.10055,-0.81239,-0.005486,0.00102,1.169615,0.002966,0.092159,1.339845,82.609,0.23,30.94,1812,754,0.7062,0.6406,3.843,1951.1
22,63700,,0.08238,-0.85981,-0.004861,0.001404,1.238262,0.002008,0.071585,1.392283,88.235,0.22667,30.63,1296,426,0.7526,0.6091,4.27,2007.1
23,66154,,0.10923,-0.81143,-0.007842,0.001001,1.149907,-0.00038,0.055066,1.634897,85.075,0.22333,31.43,1744,718,0.7084,0.6572,3.878,2085.2
24,68417,,0.11254,-0.81709,-0.005259,0.001523,1.156643,0.004451,0.063386,1.531866,72.727,0.22,32.35,1715,556,0.7552,0.6542,3.832,2155.1
25,70752,,0.0687,-0.86826,-0.008417,0.000533,1.15982,0.000651,0.085305,1.548472,87.692,0.21667,32.17,1706,637,0.7281,0.6444,3.857,2227.7
26,72798,,0.06112,-0.91586,-0.002093,0.000795,1.256556,0.003279,0.041359,1.432509,93.75,0.21333,31.11,1540,514,0.7498,0.6646,4.239,2293.5
27,76335,,0.1109,-0.79504,-0.00251,0.00052,1.161197,0.003562,0.061879,1.446309,90.476,0.21,30.8,2438,1107,0.6877,0.6325,3.802,2408.4
28,81372,,0.16261,-0.70048,-0.003602,0.000279,1.127394,0.002829,0.0474,1.615289,91.935,0.20667,31.95,3485,1560,0.6908,0.6938,3.605,2566.0
29,84079,,0.1201,-0.79273,0.000232,0.000801,1.156107,0.002012,0.014205,1.255213,83.607,0.20333,32.02,1922,793,0.7079,0.6337,3.772,2650.6
30,86389,0.5825,0.11187,-0.80879,0.004686,0.000689,1.224711,0.003454,0.037189,1.316845,105.0,0.2,31.95,1611,707,0.695,0.6022,4.203,2739.5
31,88896,,0.13364,-0.75545,-0.005502,0.000729,1.227197,0.004842,0.076802,1.401559,127.119,0.19667,31.97,1789,726,0.7113,0.6227,4.353,2818.0
32,91538,,0.11668,-0.79249,-0.002013,0.000475,1.135479,0.002824,0.039069,1.286369,82.759,0.19333,32.09,1937,713,0.7309,0.6491,3.712,2900.3
33,94032,,0.05999,-0.91235,-0.003638,0.000508,1.17939,0.003591,0.068364,1.496118,100.0,0.19,31.54,1854,648,0.741,0.5965,4.072,2979.4
34,96434,,0.09329,-0.87303,-0.004339,0.000556,1.198095,0.003357,0.060556,1.406967,112.5,0.18667,32.06,1730,680,0.7178,0.6287,4.052,3054.3
35,98426,,0.1282,-0.76876,-0.004003,0.000827,1.17147,0.001826,0.037308,1.719202,120.0,0.18333,32.1,1450,550,0.725,0.6367,3.872,3116.4
36,101644,,0.14532,-0.73476,-0.01076,0.00068,1.173324,-0.000272,0.017328,2.11445,133.333,0.18,32.28,2231,995,0.6916,0.6341,3.974,3216.1
37,104908,,0.15398,-0.66483,-0.004006,0.000412,1.103534,0.009094,0.082632,1.779136,215.094,0.17667,31.98,2300,972,0.7029,0.6768,3.722,3318.2
38,106613,,0.04456,-0.92411,0.001116,0.000748,1.254049,0.008794,0.052823,1.805413,126.923,0.17333,31.6,1313,400,0.7665,0.6295,4.264,3372.2
39,109333,,0.09908,-0.83781,-0.002273,0.000579,1.177392,0.003392,0.096709,6.779685,123.529,0.17,31.26,1979,749,0.7254,0.6151,4.162,3459.2
40,111891,0.37250000000000005,0.08019,-0.85926,-0.000731,0.000424,1.160258,0.002127,0.021238,1.839786,108.0,0.16667,31.88,1923,643,0.7494,0.6028,3.93,3547.6
41,113370,,0.08564,-0.84615,-0.00166,0.000952,1.178329,0.00034,0.019534,1.452873,91.837,0.16333,32.36,1104,383,0.7424,0.6482,3.922,3593.3
42,115322,,0.08304,-0.86468,-0.007966,0.000628,1.155171,0.004511,0.048503,2.085867,131.25,0.16,32.0,1502,458,0.7663,0.643,3.808,3654.3
43,117195,,0.14669,-0.73199,-0.003545,0.000973,1.164077,0.002721,0.029032,2.003527,153.191,0.15667,31.87,1353,528,0.7193,0.642,4.032,3713.1
44,120291,,0.18031,-0.66047,0.000829,0.000538,1.146736,-0.000591,0.030972,1.991728,241.304,0.15333,31.12,2183,921,0.7033,0.6475,3.838,3812.6
45,122866,,0.1551,-0.71566,0.000622,0.001085,1.143011,0.002299,0.039443,1.817187,120.0,0.15,31.83,1873,710,0.7251,0.6941,3.762,3893.5
46,126345,,0.09768,-0.8366,0.001416,0.000469,1.259469,0.004898,0.055949,1.612334,163.636,0.14667,32.22,2457,1030,0.7046,0.5789,4.302,4001.5
47,130038,,0.12236,-0.79447,-0.000869,0.000326,1.260249,0.002999,0.022333,2.138834,167.442,0.14333,32.32,2589,1112,0.6995,0.5878,4.277,4115.8
48,131920,,0.05856,-0.915,-0.002761,0.00069,1.249807,0.001346,0.030941,1.645387,142.857,0.14,32.24,1371,519,0.7254,0.6531,4.097,4174.2
49,135332,,0.12734,-0.77269,-0.002279,0.000405,1.15435,0.003335,0.030152,1.628428,153.659,0.13667,31.87,2325,1095,0.6798,0.6182,3.802,4281.3
50,137469,0.5249999999999999,0.15655,-0.70392,-0.007696,0.000705,1.223707,0.004216,0.052171,1.451593,127.5,0.13333,31.97,1465,680,0.683,0.6437,4.122,4364.7
51,139285,,0.10178,-0.84628,-0.009862,0.000598,1.232634,0.003768,0.029861,1.532432,184.615,0.13,32.14,1304,520,0.7149,0.5821,4.262,4421.2
52,142172,,0.12059,-0.77653,-0.002282,0.000474,1.215467,0.003848,0.060556,1.680741,157.895,0.12667,31.12,2022,873,0.6984,0.618,4.17,4514.0
53,145802,,0.15021,-0.741,0.000999,0.000594,1.127727,0.004353,0.052677,1.994912,145.946,0.12333,31.72,2440,1198,0.6707,0.666,3.701,4628.5
54,147982,,0.10225,-0.82749,0.003662,0.00068,1.207025,0.002695,0.042245,1.446014,158.333,0.12,31.76,1537,651,0.7025,0.6311,4.175,4697.1
55,151084,,0.13706,-0.75094,-0.007158,0.000607,1.165606,0.002957,0.039639,1.471665,180.0,0.11667,31.35,2205,905,0.709,0.6078,3.994,4796.1
