iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,3979,0.5549999999999999,0.39776,-0.23902,0.046789,0.011074,0.701411,-3.186637,0.60902,11.328311,60.0,0.3,31.8,3156,831,0.7916,0.6966,4.43,134.1
1,7261,,0.32137,-0.36153,0.001159,0.002707,1.204337,-0.044072,0.163975,2.130045,94.382,0.29667,31.67,2535,755,0.7705,0.6386,4.496,237.8
2,9837,,0.27736,-0.46489,0.011932,0.002842,1.233299,-0.021085,0.176587,1.97244,57.955,0.29333,31.94,2080,504,0.805,0.7341,4.565,318.4
3,13200,,0.22736,-0.57698,0.000454,0.000754,1.402464,-0.005476,0.049476,1.445217,68.966,0.29,31.78,2583,788,0.7662,0.6562,4.913,424.3
4,16306,,0.13804,-0.75547,-0.001107,0.000974,1.44559,0.001002,0.054167,1.491089,94.186,0.28667,31.67,2283,831,0.7331,0.6599,5.014,522.3
5,18961,,0.13836,-0.74984,-0.002343,0.001083,1.358021,0.000253,0.034231,1.399263,60.0,0.28333,30.81,1944,719,0.73,0.6527,4.563,608.5
6,21145,,0.0661,-0.89623,0.005908,0.0011,1.430947,0.000279,0.039786,1.484002,64.286,0.28,30.93,1642,550,0.7491,0.6477,4.87,679.1
7,24071,,0.14131,-0.74515,-0.001369,0.000649,1.421524,0.001465,0.014264,1.353791,83.133,0.27667,31.93,2143,791,0.7304,0.6482,4.812,770.8
8,26131,,0.09039,-0.86688,-0.009952,0.000974,1.50819,-0.000514,0.001532,1.26484,150.0,0.27333,31.88,1536,532,0.7427,0.6474,5.318,835.4
9,27555,,0.08638,-0.84916,-0.013713,0.002346,1.512669,0.003668,0.025825,1.518819,77.778,0.27,31.54,1043,389,0.7284,0.6257,5.212,880.6
10,30323,0.5175,0.16962,-0.67961,-0.004199,0.000731,1.380644,0.007023,0.065767,1.321459,75.0,0.26667,30.9,1918,858,0.6909,0.676,4.634,979.2
11,33037,,0.21282,-0.60542,-0.005381,0.002021,1.374078,0.003458,0.111041,1.544711,87.342,0.26333,30.97,2014,708,0.7399,0.724,4.622,1066.8
12,34826,,0.10429,-0.83421,0.001153,0.00136,1.427141,-0.002712,0.00019,1.18765,73.077,0.26,31.91,1333,464,0.7418,0.6511,4.771,1122.9
13,36965,,0.12406,-0.77994,-0.00611,0.000812,1.423324,0.007648,0.090203,1.385718,89.61,0.25667,32.09,1570,577,0.7313,0.6596,4.965,1189.6
14,39299,,0.10833,-0.81896,-0.013363,0.000783,1.443763,0.005603,0.103938,1.365367,134.211,0.25333,31.61,1705,637,0.728,0.6189,5.259,1263.4
15,41119,,0.07444,-0.87034,-0.010701,0.000802,1.429518,0.000771,0.052629,1.36175,108.0,0.25,30.71,1415,413,0.7741,0.6139,5.048,1322.7
16,44020,,0.17358,-0.68887,-0.00463,0.000671,1.395973,0.003929,0.069088,1.674462,121.622,0.24667,30.86,2203,706,0.7573,0.721,4.792,1416.7
17,46753,,0.13065,-0.75799,-0.002644,0.000901,1.343921,0.004682,0.072078,2.439179,82.192,0.24333,31.98,2097,644,0.765,0.6884,4.587,1502.2
18,49012,,0.10477,-0.82234,-0.002974,0.000675,1.381131,0.001768,0.050518,1.400038,91.667,0.24,31.82,1687,580,0.7442,0.6398,4.763,1573.2
19,51019,,0.07081,-0.88708,-0.00396,0.000522,1.446144,0.003288,0.025813,1.601598,80.282,0.23667,31.97,1528,487,0.7583,0.6486,5.051,1636.0
20,52281,0.535,0.05782,-0.89682,-0.009771,0.00078,1.490596,0.010989,0.124858,1.485692,124.286,0.23333,31.42,951,319,0.7488,0.6189,5.314,1685.2
21,53769,,0.10355,-0.81127,-0.006741,0.000776,1.424333,0.002278,0.0398,1.287307,91.304,0.23,30.79,1131,365,0.756,0.6204,5.019,1733.6
22,55697,,0.18661,-0.66425,-0.006686,0.00112,1.455668,0.00576,0.081868,1.601382,114.706,0.22667,31.15,1430,506,0.7386,0.6617,5.204,1795.5
23,58129,,0.17548,-0.67589,-0.006141,0.000648,1.406712,0.0069,0.074836,1.517169,85.075,0.22333,31.84,1789,651,0.7332,0.666,4.852,1871.9
24,60970,,0.15854,-0.70642,-0.004669,0.000711,1.384234,0.003472,0.081476,1.70132,86.364,0.22,32.34,2118,731,0.7434,0.6717,4.742,1959.7
25,62385,,0.05927,-0.90828,-0.006988,0.001823,1.400221,0.006317,0.077102,1.733882,69.231,0.21667,32.34,1089,334,0.7653,0.6821,4.632,2003.5
26,65134,,0.1528,-0.7234,-0.010223,0.000737,1.389275,0.008046,0.114471,1.483414,145.312,0.21333,31.1,2026,731,0.7349,0.6066,4.937,2091.9
27,66838,,0.10186,-0.84106,-0.005382,0.000799,1.36649,0.002759,0.045275,1.769491,176.19,0.21,31.12,1311,401,0.7658,0.6096,4.74,2146.7
28,69293,,0.17064,-0.67348,-0.000544,0.000864,1.286875,0.005089,0.117538,1.546104,91.935,0.20667,31.91,1911,552,0.7759,0.7071,4.438,2223.6
29,71899,,0.14747,-0.72746,-0.005369,0.000853,1.311188,0.002955,0.098338,1.574789,103.279,0.20333,31.6,2013,601,0.7701,0.6897,4.606,2306.1
30,73795,0.6475,0.17474,-0.65503,-0.003736,0.001282,1.379302,0.005118,0.068096,1.475297,125.0,0.2,32.05,1463,441,0.7684,0.6675,4.92,2381.3
31,77368,,0.16966,-0.69345,-0.00691,0.000633,1.326153,0.002792,0.122827,1.453161,116.949,0.19667,30.64,2611,970,0.7291,0.6463,4.847,2497.9
