iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2196,0.52,0.33124,-0.36628,0.037989,0.016965,0.536628,-2.254744,0.46114,5.714846,40.0,0.3,32.4,1804,400,0.8185,0.7037,3.485,76.5
1,6101,,0.44844,-0.10611,0.006238,0.00278,0.750769,-0.202465,0.207632,2.872028,43.82,0.29667,32.92,2991,922,0.7644,0.773,3.312,195.1
2,9094,,0.34114,-0.34755,0.006239,0.002561,0.980298,-0.04455,0.126769,2.360153,71.591,0.29333,32.43,2266,735,0.7551,0.7098,3.583,287.4
3,11579,,0.26504,-0.48693,0.001552,0.00391,1.024579,-0.004361,0.133827,1.835403,72.414,0.29,32.57,1847,646,0.7409,0.7473,3.398,363.7
4,15180,,0.23136,-0.5807,0.001445,0.004365,1.150276,-0.001115,0.078004,1.592265,59.302,0.28667,32.9,2594,1015,0.7188,0.6538,3.755,473.2
5,18415,,0.21093,-0.6068,-0.002649,0.002591,1.166347,0.000234,0.038656,1.601787,52.941,0.28333,33.44,2234,1009,0.6889,0.655,3.656,569.9
6,20500,,0.22449,-0.58021,-0.002328,0.00404,1.168933,0.003455,0.064111,1.562457,85.714,0.28,32.56,1543,550,0.7372,0.6433,3.815,634.0
7,22830,,0.25073,-0.52381,-0.006459,0.003087,1.21765,-0.001521,0.024661,1.406679,83.133,0.27667,32.83,1664,674,0.7117,0.6928,3.851,705.0
8,25848,,0.17061,-0.68539,-0.003376,0.00308,1.184219,0.005174,0.078316,1.470177,62.195,0.27333,33.2,2147,879,0.7095,0.6253,3.763,795.9
9,29499,,0.22383,-0.57998,0.00017,0.002029,1.201408,0.000421,0.019935,1.489054,70.37,0.27,33.32,2572,1087,0.7029,0.607,3.821,905.5
10,32241,0.5650000000000001,0.19257,-0.64619,-0.000419,0.001852,1.20254,0.003468,0.031425,1.449734,78.75,0.26667,32.95,1952,798,0.7098,0.6485,3.852,997.6
