iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2646,0.5199999999999999,0.42187,-0.19051,0.029219,0.018775,0.242531,-0.836314,0.29145,7.680782,43.333,0.3,33.76,2212,442,0.8335,0.6965,2.372,87.0
1,4519,,0.25631,-0.50214,0.009491,0.003719,0.526272,-0.4117,0.18029,2.389323,30.337,0.29667,33.39,1719,162,0.9139,0.7298,2.665,143.1
2,5957,,0.225,-0.57304,0.015965,0.00599,0.586683,-0.037834,0.057798,1.583555,27.273,0.29333,33.83,1291,155,0.8928,0.6996,2.492,185.7
3,9007,,0.29777,-0.43925,-6.7e-05,0.002956,0.574213,-0.021363,0.073357,1.92832,55.172,0.29,33.8,2481,577,0.8113,0.6175,2.324,275.9
4,11333,,0.29293,-0.44111,0.004673,0.00616,0.586528,0.000695,0.015077,1.292755,31.395,0.28667,33.67,1968,366,0.8432,0.7083,2.2,345.0
5,13045,,0.1756,-0.67595,-0.000384,0.010239,0.669694,-0.00165,0.002604,1.169519,45.882,0.28333,32.97,1445,275,0.8401,0.6825,2.407,396.9
6,15168,,0.2986,-0.42773,-0.000988,0.007092,0.622374,-1.3e-05,0.001181,1.160958,57.143,0.28,32.92,1704,427,0.7996,0.666,2.302,461.5
7,17001,,0.21132,-0.58576,-0.005105,0.009753,0.706211,0.001075,0.004383,1.24754,50.602,0.27667,33.59,1600,241,0.8691,0.673,2.581,516.0
8,18310,,0.17369,-0.65893,-0.011288,0.017654,0.821111,0.002097,0.040067,1.390415,62.195,0.27333,33.11,1105,212,0.839,0.6533,2.955,555.6
9,20463,,0.22872,-0.56961,-0.001532,0.007318,0.659795,0.001281,0.024745,1.338381,51.852,0.27,33.73,1910,251,0.8839,0.7224,2.398,619.4
10,23704,0.49750000000000005,0.45855,-0.09948,0.003673,0.003069,0.517343,-0.001269,0.016712,1.430241,45.0,0.26667,34.18,2711,538,0.8344,0.718,2.068,722.8
11,25695,,0.20617,-0.60522,-0.004047,0.006369,0.703547,-0.00531,0.009768,1.791069,53.165,0.26333,33.88,1772,227,0.8864,0.7082,2.491,781.6
12,27488,,0.23854,-0.57101,0.004626,0.009155,0.626886,0.001485,0.0,1.067898,38.462,0.26,33.46,1542,259,0.8562,0.6782,2.302,835.2
13,29900,,0.22329,-0.57261,-0.000579,0.004967,0.714633,0.000164,0.000574,1.178459,46.753,0.25667,33.76,1967,453,0.8128,0.6352,2.521,906.6
14,32471,,0.21093,-0.61275,0.001032,0.004798,0.632089,0.001464,0.012931,1.317584,39.474,0.25333,33.76,2155,424,0.8356,0.6686,2.291,982.8
15,34341,,0.21808,-0.58101,-0.002167,0.002748,0.678085,0.002067,0.023286,1.654902,72.0,0.25,33.78,1511,367,0.8046,0.6561,2.527,1038.1
16,36840,,0.24657,-0.52371,0.000895,0.002749,0.624743,0.001565,0.028292,1.617691,48.649,0.24667,34.17,1991,516,0.7942,0.6574,2.295,1111.3
17,38912,,0.24148,-0.53234,-0.004711,0.002633,0.715936,0.000488,0.009855,1.390396,49.315,0.24333,33.31,1697,383,0.8159,0.5986,2.597,1173.5
