iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,1847,0.525,0.33364,-0.34796,0.045679,0.017974,0.419974,-1.854451,0.534577,6.299883,66.667,0.3,32.22,1532,323,0.8259,0.7321,3.727,66.5
1,5856,,0.32525,-0.36403,0.007502,0.000876,0.867341,-0.109499,0.186821,2.943012,57.303,0.29667,32.06,3010,1007,0.7493,0.6079,3.419,191.6
2,9335,,0.39846,-0.24752,0.005944,0.001393,0.965312,-0.021194,0.165502,2.215052,51.136,0.29333,32.27,2618,869,0.7508,0.7456,3.271,299.4
3,11770,,0.21627,-0.59953,-0.000985,0.001697,1.141322,0.001112,0.060677,1.467395,51.724,0.29,32.09,1720,723,0.7041,0.6861,3.625,375.3
4,13778,,0.22511,-0.56493,-0.001023,0.00125,1.127684,0.002312,0.078702,1.681463,55.814,0.28667,32.59,1477,539,0.7326,0.6915,3.581,436.9
5,17537,,0.20961,-0.61847,-0.002544,0.000515,1.186432,0.00156,0.043528,1.441836,70.588,0.28333,32.37,2642,1125,0.7014,0.6123,3.781,553.0
6,20478,,0.20424,-0.62937,-0.00198,0.000714,1.167213,0.002808,0.039362,1.459213,64.286,0.28,32.39,2151,798,0.7294,0.7079,3.673,643.9
7,23636,,0.11781,-0.7968,-0.002648,0.000516,1.165386,0.002255,0.050359,1.50453,68.675,0.27667,32.05,2227,939,0.7034,0.6369,3.713,742.4
8,26232,,0.18239,-0.66133,0.003063,0.000823,1.160053,0.003534,0.043554,1.388543,54.878,0.27333,32.48,1855,749,0.7124,0.692,3.632,822.4
9,29445,,0.23891,-0.54139,0.000207,0.000907,1.183336,0.001211,0.049479,1.560152,74.074,0.27,32.58,2272,949,0.7054,0.6599,3.871,921.0
10,33251,0.5549999999999999,0.24742,-0.51509,-0.001391,0.000444,1.163467,0.003619,0.033917,1.326604,60.0,0.26667,32.72,2683,1131,0.7035,0.6896,3.654,1050.4
11,36732,,0.21016,-0.59967,0.003949,0.000678,1.163979,0.000206,0.001674,1.306433,49.367,0.26333,32.88,2490,999,0.7137,0.6673,3.567,1156.3
12,39810,,0.18337,-0.65027,-0.028463,0.000491,1.198324,0.007311,0.082986,1.420814,57.692,0.26,32.85,2167,919,0.7022,0.6642,3.807,1250.0
13,43483,,0.23411,-0.55885,-0.003831,0.000711,1.097663,0.003178,0.056905,1.462992,70.13,0.25667,32.63,2643,1038,0.718,0.7239,3.42,1362.6
14,45494,,0.25849,-0.50283,-0.001709,0.001705,1.185961,0.002366,0.080709,1.343579,67.105,0.25333,32.39,1473,546,0.7296,0.7538,3.761,1424.7
15,47809,,0.16208,-0.71199,-0.007444,0.001052,1.249344,0.005684,0.086099,1.44081,112.0,0.25,32.77,1681,642,0.7236,0.6564,4.019,1495.4
16,49982,,0.22491,-0.55315,-0.001714,0.002566,1.210455,0.004918,0.069033,1.248222,64.865,0.24667,32.64,1544,637,0.7079,0.6667,3.965,1562.0
17,52247,,0.22528,-0.5691,-0.000597,0.001751,1.181023,0.002866,0.043783,1.289945,82.192,0.24333,32.66,1676,597,0.7374,0.6601,3.805,1631.3
18,55428,,0.26809,-0.49672,-0.000551,0.001225,1.161354,5.5e-05,0.022396,1.244444,75.0,0.24,32.38,2313,876,0.7253,0.6389,3.732,1729.6
19,58472,,0.23532,-0.55853,-0.002256,0.001413,1.17457,0.001437,0.00668,1.292635,67.606,0.23667,32.29,2107,945,0.6904,0.6096,3.671,1823.9
20,61684,0.535,0.19701,-0.62322,-0.003133,0.001798,1.179395,0.00693,0.083033,1.288798,107.143,0.23333,33.21,2240,980,0.6957,0.6538,3.753,1929.3
21,65518,,0.2391,-0.55681,-0.000275,0.000873,1.169305,0.000707,0.002014,1.317308,73.913,0.23,32.9,2744,1098,0.7142,0.6503,3.649,2045.9
22,67781,,0.13709,-0.77044,-0.001138,0.001015,1.226674,0.002308,0.031455,1.41172,70.588,0.22667,32.66,1636,635,0.7204,0.6197,3.996,2115.3
23,70517,,0.24545,-0.52284,0.000354,0.001361,1.177138,0.002872,0.04794,1.389901,94.03,0.22333,32.83,1933,811,0.7044,0.6512,3.82,2198.6
24,73693,,0.20585,-0.61495,-0.003151,0.000725,1.129407,0.004957,0.06234,1.414562,72.727,0.22,33.23,2249,935,0.7063,0.6055,3.579,2294.2
25,76141,,0.19729,-0.63943,0.004126,0.001411,1.177598,0.003588,0.042708,1.35882,96.923,0.21667,32.99,1803,653,0.7341,0.661,3.813,2368.4
26,79113,,0.28271,-0.46607,-0.002699,0.001302,1.115722,0.004805,0.058222,1.349454,70.312,0.21333,33.16,2100,880,0.7047,0.7116,3.552,2458.1
