kind,i,j,value,extra
header,5,5,25,6
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,450.0,
proc,0,1,422.0,
proc,0,2,27.0,
proc,0,3,137.0,
proc,0,4,386.0,
proc,1,5,438.0,
proc,1,6,426.0,
proc,1,7,145.0,
proc,1,8,343.0,
proc,1,9,275.0,
proc,2,10,281.0,
proc,2,11,27.0,
proc,2,12,257.0,
proc,2,13,167.0,
proc,2,14,29.0,
proc,3,15,235.0,
proc,3,16,249.0,
proc,3,17,74.0,
proc,3,18,276.0,
proc,3,19,222.0,
proc,4,20,402.0,
proc,4,21,398.0,
proc,4,22,237.0,
proc,4,23,243.0,
proc,4,24,245.0,
proc,5,0,164.0,
proc,5,1,157.0,
proc,5,2,410.0,
proc,5,3,191.0,
proc,5,4,238.0,
proc,6,5,219.0,
proc,6,6,131.0,
proc,6,7,241.0,
proc,6,8,170.0,
proc,6,9,412.0,
proc,7,10,345.0,
proc,7,11,207.0,
proc,7,12,335.0,
proc,7,13,85.0,
proc,7,14,219.0,
proc,8,15,185.0,
proc,8,16,434.0,
proc,8,17,251.0,
proc,8,18,381.0,
proc,8,19,256.0,
proc,9,20,362.0,
proc,9,21,250.0,
proc,9,22,105.0,
proc,9,23,25.0,
proc,9,24,373.0,
proc,10,0,439.0,
proc,10,1,248.0,
proc,10,2,449.0,
proc,10,3,214.0,
proc,10,4,312.0,
proc,11,5,300.0,
proc,11,6,111.0,
proc,11,7,153.0,
proc,11,8,92.0,
proc,11,9,422.0,
proc,12,10,191.0,
proc,12,11,214.0,
proc,12,12,308.0,
proc,12,13,168.0,
proc,12,14,208.0,
proc,13,15,425.0,
proc,13,16,436.0,
proc,13,17,216.0,
proc,13,18,94.0,
proc,13,19,112.0,
proc,14,20,301.0,
proc,14,21,305.0,
proc,14,22,63.0,
proc,14,23,118.0,
proc,14,24,215.0,
proc,15,0,392.0,
proc,15,1,276.0,
proc,15,2,49.0,
proc,15,3,338.0,
proc,15,4,375.0,
proc,16,5,91.0,
proc,16,6,181.0,
proc,16,7,259.0,
proc,16,8,334.0,
proc,16,9,150.0,
proc,17,10,300.0,
proc,17,11,444.0,
proc,17,12,330.0,
proc,17,13,41.0,
proc,17,14,279.0,
proc,18,15,205.0,
proc,18,16,385.0,
proc,18,17,335.0,
proc,18,18,90.0,
proc,18,19,246.0,
proc,19,20,403.0,
proc,19,21,293.0,
proc,19,22,356.0,
proc,19,23,436.0,
proc,19,24,335.0,
proc,20,0,92.0,
proc,20,1,319.0,
proc,20,2,180.0,
proc,20,3,136.0,
proc,20,4,382.0,
proc,21,5,93.0,
proc,21,6,212.0,
proc,21,7,113.0,
proc,21,8,226.0,
proc,21,9,106.0,
proc,22,10,56.0,
proc,22,11,112.0,
proc,22,12,85.0,
proc,22,13,251.0,
proc,22,14,244.0,
proc,23,15,96.0,
proc,23,16,236.0,
proc,23,17,54.0,
proc,23,18,269.0,
proc,23,19,162.0,
proc,24,20,442.0,
proc,24,21,116.0,
proc,24,22,62.0,
proc,24,23,113.0,
proc,24,24,376.0,
order,0,2,34.1257938814732,447.78296210318985
order,1,3,49.87276662390049,694.4684756979499
order,2,1,56.3682752040079,451.8803697650403
order,3,2,57.593290945656435,569.9484574856788
order,4,4,84.57002879459256,451.1865528481818
order,5,3,114.0,700.2637372022227
meta,DDT,,500.0,
meta,mean_interarrival,,19.0,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,15.97484122370536,
meta,Lambda,,0.06259843124550632,
meta,W_bar,,1225.099998474121,
meta,p_bar,,240.8559991455078,
meta,rho_sys,,3.0675735209340864,
meta,iota,,15.0772077025778,
meta,regime,,overloaded,
