kind,i,j,value,extra
header,5,5,25,8
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,425.0,
proc,0,1,183.0,
proc,0,2,411.0,
proc,0,3,104.0,
proc,0,4,181.0,
proc,1,5,355.0,
proc,1,6,37.0,
proc,1,7,47.0,
proc,1,8,176.0,
proc,1,9,396.0,
proc,2,10,276.0,
proc,2,11,220.0,
proc,2,12,163.0,
proc,2,13,152.0,
proc,2,14,326.0,
proc,3,15,161.0,
proc,3,16,288.0,
proc,3,17,253.0,
proc,3,18,71.0,
proc,3,19,444.0,
proc,4,20,170.0,
proc,4,21,229.0,
proc,4,22,223.0,
proc,4,23,391.0,
proc,4,24,49.0,
proc,5,0,284.0,
proc,5,1,367.0,
proc,5,2,311.0,
proc,5,3,135.0,
proc,5,4,123.0,
proc,6,5,58.0,
proc,6,6,29.0,
proc,6,7,135.0,
proc,6,8,184.0,
proc,6,9,217.0,
proc,7,10,417.0,
proc,7,11,447.0,
proc,7,12,84.0,
proc,7,13,447.0,
proc,7,14,40.0,
proc,8,15,225.0,
proc,8,16,184.0,
proc,8,17,448.0,
proc,8,18,410.0,
proc,8,19,196.0,
proc,9,20,141.0,
proc,9,21,269.0,
proc,9,22,361.0,
proc,9,23,326.0,
proc,9,24,272.0,
proc,10,0,49.0,
proc,10,1,351.0,
proc,10,2,95.0,
proc,10,3,315.0,
proc,10,4,138.0,
proc,11,5,409.0,
proc,11,6,202.0,
proc,11,7,252.0,
proc,11,8,159.0,
proc,11,9,309.0,
proc,12,10,58.0,
proc,12,11,101.0,
proc,12,12,128.0,
proc,12,13,130.0,
proc,12,14,38.0,
proc,13,15,156.0,
proc,13,16,336.0,
proc,13,17,121.0,
proc,13,18,106.0,
proc,13,19,132.0,
proc,14,20,232.0,
proc,14,21,343.0,
proc,14,22,350.0,
proc,14,23,174.0,
proc,14,24,236.0,
proc,15,0,46.0,
proc,15,1,107.0,
proc,15,2,130.0,
proc,15,3,240.0,
proc,15,4,189.0,
proc,16,5,320.0,
proc,16,6,292.0,
proc,16,7,215.0,
proc,16,8,383.0,
proc,16,9,162.0,
proc,17,10,398.0,
proc,17,11,346.0,
proc,17,12,25.0,
proc,17,13,307.0,
proc,17,14,184.0,
proc,18,15,169.0,
proc,18,16,94.0,
proc,18,17,363.0,
proc,18,18,151.0,
proc,18,19,208.0,
proc,19,20,30.0,
proc,19,21,314.0,
proc,19,22,439.0,
proc,19,23,168.0,
proc,19,24,70.0,
proc,20,0,26.0,
proc,20,1,247.0,
proc,20,2,151.0,
proc,20,3,157.0,
proc,20,4,44.0,
proc,21,5,255.0,
proc,21,6,376.0,
proc,21,7,135.0,
proc,21,8,27.0,
proc,21,9,392.0,
proc,22,10,52.0,
proc,22,11,388.0,
proc,22,12,44.0,
proc,22,13,279.0,
proc,22,14,222.0,
proc,23,15,119.0,
proc,23,16,213.0,
proc,23,17,191.0,
proc,23,18,38.0,
proc,23,19,290.0,
proc,24,20,383.0,
proc,24,21,231.0,
proc,24,22,285.0,
proc,24,23,84.0,
proc,24,24,64.0,
order,0,0,4.423173540029295,545.4483784925508
order,1,4,27.451640926130576,506.71824345414245
order,2,4,51.79189592382025,432.12132931442443
order,3,0,61.0492668482254,739.2329752165558
order,4,0,82.20120490724364,583.1639596426413
order,5,3,111.57422479371758,566.5221595572242
order,6,1,132.2119882095839,490.8930061756296
order,7,2,151.99999999999997,722.8803142436867
meta,DDT,,500.0,
meta,mean_interarrival,,19.0,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,21.08240377999581,
meta,Lambda,,0.047432921332664024,
meta,W_bar,,1073.9749841690063,
meta,p_bar,,214.43199798583984,
meta,rho_sys,,2.0376708374935024,
meta,iota,,10.171136091668311,
meta,regime,,overloaded,
