kind,i,j,value,extra
header,2,3,6,8
stage_machines,0,,2,
stage_machines,1,,2,
stage_machines,2,,2,
proc,0,0,50.0,
proc,0,1,106.0,
proc,1,2,44.0,
proc,1,3,72.0,
proc,2,4,53.0,
proc,2,5,81.0,
proc,3,0,119.0,
proc,3,1,91.0,
proc,4,2,106.0,
proc,4,3,107.0,
proc,5,4,49.0,
proc,5,5,65.0,
order,0,0,0.9181347348118147,391.8938791084711
order,1,0,52.492265073840244,485.43339619343385
order,2,0,57.493471974826406,393.73990478090684
order,3,1,59.194293328183626,399.60364944241775
order,4,1,74.42609603623904,374.77028009420883
order,5,1,81.47196802109167,334.36731719530667
order,6,1,119.93513238124889,500.7330155764624
order,7,0,215.38461538461536,647.0305885186356
meta,DDT,,320.0,
meta,mean_interarrival,,26.92307692307692,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,30.63806866425765,
meta,Lambda,,0.03263913306541412,
meta,W_bar,,235.75,
meta,p_bar,,78.58333333333333,
meta,rho_sys,,1.2824459366952297,
meta,iota,,2.5648918733904593,
meta,regime,,overloaded,
