kind,i,j,value,extra
header,2,3,6,10
stage_machines,0,,2,
stage_machines,1,,2,
stage_machines,2,,2,
proc,0,0,96.0,
proc,0,1,105.0,
proc,1,2,104.0,
proc,1,3,36.0,
proc,2,4,100.0,
proc,2,5,116.0,
proc,3,0,81.0,
proc,3,1,50.0,
proc,4,2,51.0,
proc,4,3,117.0,
proc,5,4,109.0,
proc,5,5,70.0,
order,0,0,18.510765994115513,218.5107659941155
order,1,0,39.595303706876024,239.59530370687602
order,2,0,63.3729465608299,263.3729465608299
order,3,0,80.89183318601407,280.8918331860141
order,4,0,106.88859940090865,306.8885994009087
order,5,0,163.1829049661281,363.1829049661281
order,6,1,200.66089693169877,400.66089693169874
order,7,0,247.30719608605523,447.3071960860552
order,8,1,256.13973577899117,456.13973577899117
order,9,0,269.2307692307692,469.2307692307692
meta,DDT,,200.0,
meta,mean_interarrival,,26.92307692307692,
meta,arrival_process,,poisson,
meta,E_dt,,27.85777813740597,
meta,Lambda,,0.03589661727750112,
meta,W_bar,,270.6,
meta,p_bar,,86.25,
meta,rho_sys,,1.6189374392153004,
meta,iota,,3.0960832401844716,
meta,regime,,overloaded,
