kind,i,j,value,extra
header,5,5,25,8
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,357.0,
proc,0,1,336.0,
proc,0,2,200.0,
proc,0,3,235.0,
proc,0,4,243.0,
proc,1,5,288.0,
proc,1,6,434.0,
proc,1,7,291.0,
proc,1,8,362.0,
proc,1,9,26.0,
proc,2,10,120.0,
proc,2,11,185.0,
proc,2,12,357.0,
proc,2,13,296.0,
proc,2,14,274.0,
proc,3,15,293.0,
proc,3,16,166.0,
proc,3,17,169.0,
proc,3,18,374.0,
proc,3,19,223.0,
proc,4,20,394.0,
proc,4,21,394.0,
proc,4,22,297.0,
proc,4,23,385.0,
proc,4,24,352.0,
proc,5,0,417.0,
proc,5,1,90.0,
proc,5,2,438.0,
proc,5,3,284.0,
proc,5,4,444.0,
proc,6,5,352.0,
proc,6,6,80.0,
proc,6,7,96.0,
proc,6,8,367.0,
proc,6,9,428.0,
proc,7,10,253.0,
proc,7,11,261.0,
proc,7,12,94.0,
proc,7,13,363.0,
proc,7,14,147.0,
proc,8,15,148.0,
proc,8,16,446.0,
proc,8,17,233.0,
proc,8,18,121.0,
proc,8,19,145.0,
proc,9,20,404.0,
proc,9,21,257.0,
proc,9,22,416.0,
proc,9,23,71.0,
proc,9,24,267.0,
proc,10,0,173.0,
proc,10,1,307.0,
proc,10,2,284.0,
proc,10,3,114.0,
proc,10,4,212.0,
proc,11,5,254.0,
proc,11,6,109.0,
proc,11,7,67.0,
proc,11,8,270.0,
proc,11,9,410.0,
proc,12,10,66.0,
proc,12,11,144.0,
proc,12,12,143.0,
proc,12,13,126.0,
proc,12,14,187.0,
proc,13,15,333.0,
proc,13,16,280.0,
proc,13,17,197.0,
proc,13,18,63.0,
proc,13,19,201.0,
proc,14,20,227.0,
proc,14,21,74.0,
proc,14,22,250.0,
proc,14,23,228.0,
proc,14,24,411.0,
proc,15,0,407.0,
proc,15,1,426.0,
proc,15,2,408.0,
proc,15,3,230.0,
proc,15,4,246.0,
proc,16,5,178.0,
proc,16,6,430.0,
proc,16,7,253.0,
proc,16,8,163.0,
proc,16,9,220.0,
proc,17,10,182.0,
proc,17,11,431.0,
proc,17,12,322.0,
proc,17,13,181.0,
proc,17,14,373.0,
proc,18,15,126.0,
proc,18,16,166.0,
proc,18,17,389.0,
proc,18,18,69.0,
proc,18,19,319.0,
proc,19,20,304.0,
proc,19,21,325.0,
proc,19,22,362.0,
proc,19,23,251.0,
proc,19,24,126.0,
proc,20,0,290.0,
proc,20,1,400.0,
proc,20,2,352.0,
proc,20,3,313.0,
proc,20,4,263.0,
proc,21,5,206.0,
proc,21,6,441.0,
proc,21,7,291.0,
proc,21,8,286.0,
proc,21,9,53.0,
proc,22,10,106.0,
proc,22,11,273.0,
proc,22,12,162.0,
proc,22,13,150.0,
proc,22,14,114.0,
proc,23,15,448.0,
proc,23,16,202.0,
proc,23,17,263.0,
proc,23,18,298.0,
proc,23,19,320.0,
proc,24,20,343.0,
proc,24,21,126.0,
proc,24,22,328.0,
proc,24,23,428.0,
proc,24,24,450.0,
order,0,3,50.49140243980001,534.5768148180292
order,1,3,70.19458616571947,591.1441769494844
order,2,4,82.75525790994074,664.9417430248666
order,3,2,101.22629126200187,527.1370816040726
order,4,4,103.86001096346048,567.1742462080693
order,5,1,125.07246827288115,607.4820399982531
order,6,3,141.0574828028848,667.4885609202099
order,7,0,151.99999999999997,502.0542921344155
meta,DDT,,500.0,
meta,mean_interarrival,,19.0,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,14.50122822288571,
meta,Lambda,,0.0689596760101885,
meta,W_bar,,1331.9000053405762,
meta,p_bar,,260.7680017089844,
meta,rho_sys,,3.6738957138501784,
meta,iota,,17.982476911675846,
meta,regime,,overloaded,
