kind,i,j,value,extra
header,5,5,25,10
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,204.0,
proc,0,1,323.0,
proc,0,2,219.0,
proc,0,3,412.0,
proc,0,4,168.0,
proc,1,5,58.0,
proc,1,6,388.0,
proc,1,7,420.0,
proc,1,8,144.0,
proc,1,9,233.0,
proc,2,10,265.0,
proc,2,11,52.0,
proc,2,12,78.0,
proc,2,13,340.0,
proc,2,14,71.0,
proc,3,15,103.0,
proc,3,16,113.0,
proc,3,17,221.0,
proc,3,18,330.0,
proc,3,19,79.0,
proc,4,20,60.0,
proc,4,21,62.0,
proc,4,22,108.0,
proc,4,23,225.0,
proc,4,24,172.0,
proc,5,0,338.0,
proc,5,1,90.0,
proc,5,2,106.0,
proc,5,3,68.0,
proc,5,4,301.0,
proc,6,5,59.0,
proc,6,6,295.0,
proc,6,7,145.0,
proc,6,8,29.0,
proc,6,9,58.0,
proc,7,10,221.0,
proc,7,11,345.0,
proc,7,12,155.0,
proc,7,13,296.0,
proc,7,14,387.0,
proc,8,15,220.0,
proc,8,16,57.0,
proc,8,17,422.0,
proc,8,18,42.0,
proc,8,19,198.0,
proc,9,20,191.0,
proc,9,21,68.0,
proc,9,22,184.0,
proc,9,23,65.0,
proc,9,24,218.0,
proc,10,0,316.0,
proc,10,1,51.0,
proc,10,2,424.0,
proc,10,3,156.0,
proc,10,4,353.0,
proc,11,5,164.0,
proc,11,6,280.0,
proc,11,7,246.0,
proc,11,8,429.0,
proc,11,9,125.0,
proc,12,10,429.0,
proc,12,11,338.0,
proc,12,12,400.0,
proc,12,13,138.0,
proc,12,14,274.0,
proc,13,15,207.0,
proc,13,16,182.0,
proc,13,17,335.0,
proc,13,18,86.0,
proc,13,19,117.0,
proc,14,20,448.0,
proc,14,21,140.0,
proc,14,22,121.0,
proc,14,23,230.0,
proc,14,24,357.0,
proc,15,0,126.0,
proc,15,1,310.0,
proc,15,2,445.0,
proc,15,3,60.0,
proc,15,4,155.0,
proc,16,5,230.0,
proc,16,6,73.0,
proc,16,7,146.0,
proc,16,8,322.0,
proc,16,9,163.0,
proc,17,10,220.0,
proc,17,11,237.0,
proc,17,12,231.0,
proc,17,13,350.0,
proc,17,14,162.0,
proc,18,15,338.0,
proc,18,16,85.0,
proc,18,17,148.0,
proc,18,18,99.0,
proc,18,19,241.0,
proc,19,20,138.0,
proc,19,21,406.0,
proc,19,22,254.0,
proc,19,23,42.0,
proc,19,24,154.0,
proc,20,0,42.0,
proc,20,1,133.0,
proc,20,2,335.0,
proc,20,3,413.0,
proc,20,4,161.0,
proc,21,5,320.0,
proc,21,6,292.0,
proc,21,7,95.0,
proc,21,8,268.0,
proc,21,9,406.0,
proc,22,10,345.0,
proc,22,11,406.0,
proc,22,12,129.0,
proc,22,13,316.0,
proc,22,14,314.0,
proc,23,15,447.0,
proc,23,16,384.0,
proc,23,17,202.0,
proc,23,18,159.0,
proc,23,19,252.0,
proc,24,20,330.0,
proc,24,21,443.0,
proc,24,22,271.0,
proc,24,23,239.0,
proc,24,24,118.0,
order,0,0,9.699754816816064,719.0115100792447
order,1,1,58.00478333918619,552.1531086415541
order,2,3,58.845739373131345,780.0421518733415
order,3,1,86.79143521690179,759.8197116807505
order,4,1,89.90249321510626,800.4034582513473
order,5,1,136.48030164038423,854.2503904932028
order,6,2,158.59459350048314,856.0957652471027
order,7,4,163.8078748670206,597.7693561933997
order,8,2,184.82844758006476,880.5968467579982
order,9,4,190.0,676.5307410637064
meta,DDT,,600.0,
meta,mean_interarrival,,19.0,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,20.033360575909327,
meta,Lambda,,0.049916737444566726,
meta,W_bar,,1090.940000152588,
meta,p_bar,,221.65600067138672,
meta,rho_sys,,2.178246622215693,
meta,iota,,11.064344388526317,
meta,regime,,overloaded,
