kind,i,j,value,extra
header,2,3,6,6
stage_machines,0,,2,
stage_machines,1,,2,
stage_machines,2,,2,
proc,0,0,70.0,
proc,0,1,33.0,
proc,1,2,52.0,
proc,1,3,113.0,
proc,2,4,61.0,
proc,2,5,117.0,
proc,3,0,118.0,
proc,3,1,97.0,
proc,4,2,86.0,
proc,4,3,57.0,
proc,5,4,31.0,
proc,5,5,50.0,
order,0,1,67.76645117697882,267.7664511769788
order,1,0,70.58690227841511,270.5869022784151
order,2,1,96.83405477047103,296.834054770471
order,3,0,155.2503289594693,355.2503289594693
order,4,1,156.2933923046927,356.2933923046927
order,5,0,161.53846153846155,361.53846153846155
meta,DDT,,200.0,
meta,mean_interarrival,,26.92307692307692,
meta,arrival_process,,poisson,
meta,E_dt,,18.754402072296546,
meta,Lambda,,0.05332081482230621,
meta,W_bar,,221.25,
meta,p_bar,,73.75,
meta,rho_sys,,1.9662050465725416,
meta,iota,,3.932410093145083,
meta,regime,,overloaded,
