kind,i,j,value,extra
header,5,5,25,10
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,168.0,
proc,0,1,74.0,
proc,0,2,372.0,
proc,0,3,179.0,
proc,0,4,70.0,
proc,1,5,261.0,
proc,1,6,127.0,
proc,1,7,31.0,
proc,1,8,424.0,
proc,1,9,445.0,
proc,2,10,167.0,
proc,2,11,290.0,
proc,2,12,347.0,
proc,2,13,289.0,
proc,2,14,32.0,
proc,3,15,221.0,
proc,3,16,438.0,
proc,3,17,278.0,
proc,3,18,429.0,
proc,3,19,307.0,
proc,4,20,48.0,
proc,4,21,101.0,
proc,4,22,383.0,
proc,4,23,197.0,
proc,4,24,79.0,
proc,5,0,255.0,
proc,5,1,404.0,
proc,5,2,102.0,
proc,5,3,399.0,
proc,5,4,88.0,
proc,6,5,241.0,
proc,6,6,275.0,
proc,6,7,329.0,
proc,6,8,266.0,
proc,6,9,88.0,
proc,7,10,43.0,
proc,7,11,108.0,
proc,7,12,62.0,
proc,7,13,193.0,
proc,7,14,333.0,
proc,8,15,334.0,
proc,8,16,367.0,
proc,8,17,421.0,
proc,8,18,387.0,
proc,8,19,145.0,
proc,9,20,141.0,
proc,9,21,99.0,
proc,9,22,341.0,
proc,9,23,144.0,
proc,9,24,47.0,
proc,10,0,380.0,
proc,10,1,416.0,
proc,10,2,450.0,
proc,10,3,353.0,
proc,10,4,146.0,
proc,11,5,398.0,
proc,11,6,360.0,
proc,11,7,130.0,
proc,11,8,156.0,
proc,11,9,361.0,
proc,12,10,289.0,
proc,12,11,29.0,
proc,12,12,311.0,
proc,12,13,437.0,
proc,12,14,180.0,
proc,13,15,218.0,
proc,13,16,28.0,
proc,13,17,157.0,
proc,13,18,57.0,
proc,13,19,59.0,
proc,14,20,336.0,
proc,14,21,46.0,
proc,14,22,116.0,
proc,14,23,101.0,
proc,14,24,56.0,
proc,15,0,137.0,
proc,15,1,269.0,
proc,15,2,313.0,
proc,15,3,378.0,
proc,15,4,86.0,
proc,16,5,292.0,
proc,16,6,418.0,
proc,16,7,141.0,
proc,16,8,27.0,
proc,16,9,101.0,
proc,17,10,353.0,
proc,17,11,163.0,
proc,17,12,292.0,
proc,17,13,396.0,
proc,17,14,132.0,
proc,18,15,126.0,
proc,18,16,65.0,
proc,18,17,122.0,
proc,18,18,363.0,
proc,18,19,309.0,
proc,19,20,388.0,
proc,19,21,428.0,
proc,19,22,32.0,
proc,19,23,392.0,
proc,19,24,145.0,
proc,20,0,404.0,
proc,20,1,368.0,
proc,20,2,168.0,
proc,20,3,329.0,
proc,20,4,219.0,
proc,21,5,329.0,
proc,21,6,291.0,
proc,21,7,368.0,
proc,21,8,279.0,
proc,21,9,307.0,
proc,22,10,237.0,
proc,22,11,353.0,
proc,22,12,61.0,
proc,22,13,249.0,
proc,22,14,386.0,
proc,23,15,398.0,
proc,23,16,41.0,
proc,23,17,296.0,
proc,23,18,253.0,
proc,23,19,118.0,
proc,24,20,100.0,
proc,24,21,109.0,
proc,24,22,323.0,
proc,24,23,179.0,
proc,24,24,331.0,
order,0,4,43.76123853510147,605.200423723773
order,1,2,71.52272052567429,749.7321823375339
order,2,1,71.58624106399957,763.8678352568008
order,3,0,99.29008339424347,626.1678220590787
order,4,3,110.30202159970786,708.0900947836947
order,5,4,129.31464138966305,806.2998982617437
order,6,1,143.85845641948546,678.7827807597631
order,7,2,162.54047969478734,842.5136388743495
order,8,4,173.2806964745011,823.7988859325087
order,9,2,190.00000000000006,619.2655124951073
meta,DDT,,500.0,
meta,mean_interarrival,,19.0,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,16.24875127387762,
meta,Lambda,,0.06154319080553929,
meta,W_bar,,1180.9400024414062,
meta,p_bar,,234.42400146484374,
meta,rho_sys,,2.9071526360058204,
meta,iota,,14.4272010515489,
meta,regime,,overloaded,
