kind,i,j,value,extra
header,5,5,25,8
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,130.0,
proc,0,1,36.0,
proc,0,2,206.0,
proc,0,3,65.0,
proc,0,4,201.0,
proc,1,5,193.0,
proc,1,6,270.0,
proc,1,7,248.0,
proc,1,8,84.0,
proc,1,9,133.0,
proc,2,10,206.0,
proc,2,11,305.0,
proc,2,12,418.0,
proc,2,13,110.0,
proc,2,14,245.0,
proc,3,15,26.0,
proc,3,16,357.0,
proc,3,17,371.0,
proc,3,18,69.0,
proc,3,19,113.0,
proc,4,20,298.0,
proc,4,21,416.0,
proc,4,22,447.0,
proc,4,23,449.0,
proc,4,24,318.0,
proc,5,0,250.0,
proc,5,1,353.0,
proc,5,2,186.0,
proc,5,3,373.0,
proc,5,4,341.0,
proc,6,5,188.0,
proc,6,6,247.0,
proc,6,7,396.0,
proc,6,8,305.0,
proc,6,9,29.0,
proc,7,10,78.0,
proc,7,11,326.0,
proc,7,12,424.0,
proc,7,13,283.0,
proc,7,14,327.0,
proc,8,15,382.0,
proc,8,16,385.0,
proc,8,17,209.0,
proc,8,18,159.0,
proc,8,19,269.0,
proc,9,20,202.0,
proc,9,21,222.0,
proc,9,22,398.0,
proc,9,23,312.0,
proc,9,24,154.0,
proc,10,0,39.0,
proc,10,1,423.0,
proc,10,2,164.0,
proc,10,3,376.0,
proc,10,4,370.0,
proc,11,5,420.0,
proc,11,6,391.0,
proc,11,7,422.0,
proc,11,8,311.0,
proc,11,9,413.0,
proc,12,10,424.0,
proc,12,11,430.0,
proc,12,12,229.0,
proc,12,13,380.0,
proc,12,14,359.0,
proc,13,15,410.0,
proc,13,16,57.0,
proc,13,17,444.0,
proc,13,18,407.0,
proc,13,19,32.0,
proc,14,20,261.0,
proc,14,21,133.0,
proc,14,22,281.0,
proc,14,23,128.0,
proc,14,24,99.0,
proc,15,0,195.0,
proc,15,1,87.0,
proc,15,2,418.0,
proc,15,3,284.0,
proc,15,4,435.0,
proc,16,5,340.0,
proc,16,6,260.0,
proc,16,7,169.0,
proc,16,8,372.0,
proc,16,9,171.0,
proc,17,10,296.0,
proc,17,11,49.0,
proc,17,12,136.0,
proc,17,13,112.0,
proc,17,14,158.0,
proc,18,15,387.0,
proc,18,16,48.0,
proc,18,17,180.0,
proc,18,18,103.0,
proc,18,19,305.0,
proc,19,20,335.0,
proc,19,21,29.0,
proc,19,22,364.0,
proc,19,23,236.0,
proc,19,24,335.0,
proc,20,0,35.0,
proc,20,1,328.0,
proc,20,2,414.0,
proc,20,3,237.0,
proc,20,4,38.0,
proc,21,5,33.0,
proc,21,6,152.0,
proc,21,7,208.0,
proc,21,8,306.0,
proc,21,9,208.0,
proc,22,10,67.0,
proc,22,11,204.0,
proc,22,12,124.0,
proc,22,13,179.0,
proc,22,14,193.0,
proc,23,15,352.0,
proc,23,16,237.0,
proc,23,17,27.0,
proc,23,18,145.0,
proc,23,19,321.0,
proc,24,20,41.0,
proc,24,21,340.0,
proc,24,22,366.0,
proc,24,23,440.0,
proc,24,24,447.0,
order,0,2,1.780327302296397,722.9949579976391
order,1,3,42.34454065964798,862.7085058560302
order,2,4,55.632512667039485,559.1998713920941
order,3,0,60.75042493616733,946.4191818339536
order,4,0,64.15477274203414,913.3294985125435
order,5,4,84.92664506532087,652.2158313970654
order,6,4,139.49440185174248,1033.5573636330566
order,7,3,152.0,1016.1881718345476
meta,DDT,,700.0,
meta,mean_interarrival,,19.0,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,21.459953242529085,
meta,Lambda,,0.04659842398995594,
meta,W_bar,,1169.1249752044678,
meta,p_bar,,249.2879965209961,
meta,rho_sys,,2.1791752516729805,
meta,iota,,11.616427757492037,
meta,regime,,overloaded,
