kind,i,j,value,extra
header,2,3,6,10
stage_machines,0,,2,
stage_machines,1,,2,
stage_machines,2,,2,
proc,0,0,106.0,
proc,0,1,83.0,
proc,1,2,76.0,
proc,1,3,114.0,
proc,2,4,37.0,
proc,2,5,42.0,
proc,3,0,41.0,
proc,3,1,68.0,
proc,4,2,51.0,
proc,4,3,63.0,
proc,5,4,116.0,
proc,5,5,75.0,
order,0,0,7.858506930463054,282.1307760532545
order,1,1,71.20311389253287,254.08129168881317
order,2,1,79.55631599967845,327.1259422141569
order,3,1,89.66080061660467,278.5558575979189
order,4,0,126.07540084861121,375.2364766448998
order,5,0,132.32916695011116,378.28975776529705
order,6,0,151.33518287726102,494.65761852908713
order,7,0,194.5802253489112,458.93410939528974
order,8,1,251.250374819361,439.16385605910136
order,9,0,269.23076923076917,453.9552499540059
meta,DDT,,260.0,
meta,mean_interarrival,,26.92307692307692,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,29.041362477811795,
meta,Lambda,,0.03443364617496927,
meta,W_bar,,220.20000000000002,
meta,p_bar,,72.66666666666667,
meta,rho_sys,,1.2637148146213721,
meta,iota,,2.5021782887144335,
meta,regime,,overloaded,
