kind,i,j,value,extra
header,5,5,25,6
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,170.0,
proc,0,1,148.0,
proc,0,2,33.0,
proc,0,3,280.0,
proc,0,4,198.0,
proc,1,5,81.0,
proc,1,6,225.0,
proc,1,7,261.0,
proc,1,8,53.0,
proc,1,9,372.0,
proc,2,10,295.0,
proc,2,11,189.0,
proc,2,12,159.0,
proc,2,13,240.0,
proc,2,14,293.0,
proc,3,15,190.0,
proc,3,16,94.0,
proc,3,17,333.0,
proc,3,18,141.0,
proc,3,19,378.0,
proc,4,20,144.0,
proc,4,21,306.0,
proc,4,22,105.0,
proc,4,23,208.0,
proc,4,24,431.0,
proc,5,0,62.0,
proc,5,1,81.0,
proc,5,2,208.0,
proc,5,3,435.0,
proc,5,4,366.0,
proc,6,5,195.0,
proc,6,6,365.0,
proc,6,7,400.0,
proc,6,8,346.0,
proc,6,9,396.0,
proc,7,10,77.0,
proc,7,11,396.0,
proc,7,12,260.0,
proc,7,13,61.0,
proc,7,14,184.0,
proc,8,15,256.0,
proc,8,16,183.0,
proc,8,17,268.0,
proc,8,18,311.0,
proc,8,19,272.0,
proc,9,20,350.0,
proc,9,21,95.0,
proc,9,22,365.0,
proc,9,23,71.0,
proc,9,24,137.0,
proc,10,0,394.0,
proc,10,1,59.0,
proc,10,2,304.0,
proc,10,3,293.0,
proc,10,4,121.0,
proc,11,5,447.0,
proc,11,6,379.0,
proc,11,7,94.0,
proc,11,8,103.0,
proc,11,9,100.0,
proc,12,10,348.0,
proc,12,11,207.0,
proc,12,12,409.0,
proc,12,13,370.0,
proc,12,14,121.0,
proc,13,15,193.0,
proc,13,16,402.0,
proc,13,17,137.0,
proc,13,18,324.0,
proc,13,19,182.0,
proc,14,20,172.0,
proc,14,21,333.0,
proc,14,22,286.0,
proc,14,23,361.0,
proc,14,24,316.0,
proc,15,0,258.0,
proc,15,1,389.0,
proc,15,2,358.0,
proc,15,3,228.0,
proc,15,4,294.0,
proc,16,5,336.0,
proc,16,6,99.0,
proc,16,7,341.0,
proc,16,8,449.0,
proc,16,9,422.0,
proc,17,10,73.0,
proc,17,11,127.0,
proc,17,12,434.0,
proc,17,13,176.0,
proc,17,14,147.0,
proc,18,15,170.0,
proc,18,16,437.0,
proc,18,17,442.0,
proc,18,18,236.0,
proc,18,19,381.0,
proc,19,20,141.0,
proc,19,21,171.0,
proc,19,22,175.0,
proc,19,23,242.0,
proc,19,24,426.0,
proc,20,0,401.0,
proc,20,1,78.0,
proc,20,2,80.0,
proc,20,3,239.0,
proc,20,4,126.0,
proc,21,5,368.0,
proc,21,6,93.0,
proc,21,7,35.0,
proc,21,8,430.0,
proc,21,9,445.0,
proc,22,10,42.0,
proc,22,11,269.0,
proc,22,12,152.0,
proc,22,13,252.0,
proc,22,14,144.0,
proc,23,15,133.0,
proc,23,16,339.0,
proc,23,17,158.0,
proc,23,18,214.0,
proc,23,19,97.0,
proc,24,20,38.0,
proc,24,21,167.0,
proc,24,22,421.0,
proc,24,23,331.0,
proc,24,24,88.0,
order,0,4,4.238679688486266,546.0671712235246
order,1,0,11.51138223761226,797.1950108959686
order,2,4,34.424573115586064,468.8537951620222
order,3,1,37.13194257632093,687.5682259169756
order,4,3,64.4409090764116,839.2885776566684
order,5,3,114.00000000000001,865.1381374474753
meta,DDT,,600.0,
meta,mean_interarrival,,19.0,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,21.95226406230275,
meta,Lambda,,0.04555338789483849,
meta,W_bar,,1188.3666687011719,
meta,p_bar,,240.11200073242188,
meta,rho_sys,,2.16536511282566,
meta,iota,,10.937915107569758,
meta,regime,,overloaded,
