kind,i,j,value,extra
header,5,5,25,20
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,151.0,
proc,0,1,91.0,
proc,0,2,232.0,
proc,0,3,34.0,
proc,0,4,313.0,
proc,1,5,411.0,
proc,1,6,159.0,
proc,1,7,135.0,
proc,1,8,134.0,
proc,1,9,284.0,
proc,2,10,92.0,
proc,2,11,170.0,
proc,2,12,333.0,
proc,2,13,119.0,
proc,2,14,409.0,
proc,3,15,184.0,
proc,3,16,240.0,
proc,3,17,133.0,
proc,3,18,345.0,
proc,3,19,110.0,
proc,4,20,33.0,
proc,4,21,43.0,
proc,4,22,397.0,
proc,4,23,57.0,
proc,4,24,261.0,
proc,5,0,355.0,
proc,5,1,234.0,
proc,5,2,403.0,
proc,5,3,293.0,
proc,5,4,364.0,
proc,6,5,171.0,
proc,6,6,228.0,
proc,6,7,248.0,
proc,6,8,427.0,
proc,6,9,100.0,
proc,7,10,252.0,
proc,7,11,335.0,
proc,7,12,351.0,
proc,7,13,218.0,
proc,7,14,431.0,
proc,8,15,87.0,
proc,8,16,319.0,
proc,8,17,189.0,
proc,8,18,289.0,
proc,8,19,205.0,
proc,9,20,276.0,
proc,9,21,270.0,
proc,9,22,167.0,
proc,9,23,394.0,
proc,9,24,178.0,
proc,10,0,120.0,
proc,10,1,268.0,
proc,10,2,360.0,
proc,10,3,67.0,
proc,10,4,117.0,
proc,11,5,398.0,
proc,11,6,25.0,
proc,11,7,354.0,
proc,11,8,378.0,
proc,11,9,343.0,
proc,12,10,313.0,
proc,12,11,290.0,
proc,12,12,322.0,
proc,12,13,65.0,
proc,12,14,346.0,
proc,13,15,163.0,
proc,13,16,273.0,
proc,13,17,335.0,
proc,13,18,278.0,
proc,13,19,97.0,
proc,14,20,348.0,
proc,14,21,191.0,
proc,14,22,248.0,
proc,14,23,50.0,
proc,14,24,410.0,
proc,15,0,278.0,
proc,15,1,447.0,
proc,15,2,32.0,
proc,15,3,142.0,
proc,15,4,97.0,
proc,16,5,310.0,
proc,16,6,125.0,
proc,16,7,381.0,
proc,16,8,406.0,
proc,16,9,400.0,
proc,17,10,358.0,
proc,17,11,279.0,
proc,17,12,356.0,
proc,17,13,39.0,
proc,17,14,302.0,
proc,18,15,117.0,
proc,18,16,25.0,
proc,18,17,212.0,
proc,18,18,386.0,
proc,18,19,283.0,
proc,19,20,93.0,
proc,19,21,419.0,
proc,19,22,349.0,
proc,19,23,321.0,
proc,19,24,113.0,
proc,20,0,175.0,
proc,20,1,256.0,
proc,20,2,45.0,
proc,20,3,92.0,
proc,20,4,256.0,
proc,21,5,65.0,
proc,21,6,418.0,
proc,21,7,404.0,
proc,21,8,373.0,
proc,21,9,183.0,
proc,22,10,414.0,
proc,22,11,346.0,
proc,22,12,77.0,
proc,22,13,67.0,
proc,22,14,136.0,
proc,23,15,441.0,
proc,23,16,149.0,
proc,23,17,143.0,
proc,23,18,288.0,
proc,23,19,271.0,
proc,24,20,360.0,
proc,24,21,141.0,
proc,24,22,214.0,
proc,24,23,83.0,
proc,24,24,377.0,
order,0,2,34.05446224683993,855.308258805333
order,1,4,46.09910400785729,781.6957648096529
order,2,0,51.98201012286182,721.392298720265
order,3,1,56.05234974946528,748.8519599505046
order,4,3,59.578383539601376,550.8858775557835
order,5,3,60.353566619577606,502.15089611486064
order,6,4,62.18306946247635,557.5114856184939
order,7,4,94.71309572396721,738.9167559378055
order,8,2,118.03510722042518,773.3975924728197
order,9,0,126.54488255884436,676.068481183099
order,10,0,130.02886793265387,611.7009655472468
order,11,3,142.00258679758971,644.6090863228505
order,12,2,147.8075409060026,846.2791626202717
order,13,3,158.51867286788726,759.3638408766343
order,14,2,172.96307044206253,911.9114160860496
order,15,0,212.83302201366885,789.2041909151163
order,16,3,319.6378796958145,836.9873960220709
order,17,2,355.31660635237955,1165.0407739256634
order,18,2,365.3572268366891,822.157422526739
order,19,3,379.9999999999999,921.639764032043
meta,DDT,,600.0,
meta,mean_interarrival,,19.0,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,18.20765988174526,
meta,Lambda,,0.05492193980416921,
meta,W_bar,,1181.5999961853026,
meta,p_bar,,238.8559991455078,
meta,rho_sys,,2.5958305545238307,
meta,iota,,13.118434806934273,
meta,regime,,overloaded,
