iter,steps,eta_train,eta_val,loss,epsilon,sps,elapsed_s
0,740,0.34375,0.29500000000000004,0.111791,1.0,114.87,6.4
1,991,0.03252,,0.156362,0.9889,312.87,7.3
2,1275,0.35211,,0.051415,0.9778,298.96,8.2
3,1408,0.0202,,0.082963,0.9667,302.16,8.6
4,2053,0.46386,,0.092381,0.9556,311.05,10.7
5,2310,0.28571,,0.02984,0.9444,304.4,11.6
6,2699,0.54098,,0.122807,0.9333,350.05,12.7
7,2948,0.25862,,0.011697,0.9222,319.75,13.5
8,3053,0.0,,0.198316,0.9111,299.99,13.8
9,3250,0.12,,0.046955,0.9,317.02,14.4
10,4331,0.45517,0.26,0.039657,0.8889,117.99,23.6
11,5244,0.26027,,0.016765,0.8778,354.68,26.2
12,5703,0.31111,,0.017301,0.8667,325.59,27.6
13,6058,0.0411,,0.106707,0.8556,347.47,28.6
14,6786,0.29545,,0.011835,0.8444,339.49,30.8
15,6940,0.31034,,0.014497,0.8333,305.22,31.3
16,8007,0.33714,,0.02584,0.8222,340.17,34.4
17,8146,0.12,,0.109362,0.8111,325.1,34.9
18,8859,0.18966,,0.0424,0.8,314.35,37.1
19,9119,0.09333,,0.035074,0.7889,320.46,37.9
20,9560,0.05161,0.21999999999999997,0.024894,0.7778,61.62,45.1
21,9602,0.0,,0.06572,0.7667,283.35,45.3
22,10010,0.26154,,0.105339,0.7556,336.94,46.5
23,10270,0.08451,,0.045295,0.7444,316.91,47.3
24,10965,0.17808,,0.046509,0.7333,351.32,49.3
25,12222,0.41436,,0.167814,0.7222,353.03,52.8
26,12521,0.0,,0.03466,0.7111,359.32,53.7
27,13464,0.29508,,0.033658,0.7,336.41,56.5
28,14069,0.2439,,0.006624,0.6889,297.44,58.5
29,14344,0.0,,0.062702,0.6778,348.78,59.3
30,15079,0.1676,0.215,0.010529,0.6667,99.7,66.7
31,15566,0.45161,,0.031449,0.6556,323.32,68.2
32,15742,0.48387,,0.202734,0.6444,311.19,68.8
33,16092,0.13386,,0.004421,0.6333,317.33,69.9
34,16400,0.06944,,0.103792,0.6222,312.04,70.9
35,16980,0.15054,,0.02625,0.6111,312.78,72.7
36,17520,0.05556,,0.017672,0.6,329.59,74.4
37,17884,0.16505,,0.013688,0.5889,311.73,75.5
38,18322,0.18803,,0.007844,0.5778,295.83,77.0
39,18795,0.4026,,0.13732,0.5667,335.8,78.4
40,19134,0.40845,0.16749999999999998,0.05963,0.5556,58.34,84.2
41,19566,0.23276,,0.010021,0.5444,298.74,85.7
42,19908,0.15574,,0.005235,0.5333,314.78,86.8
43,20176,0.25,,0.009455,0.5222,331.43,87.6
44,20574,0.04808,,0.021278,0.5111,333.01,88.8
45,20713,0.0,,0.036969,0.5,308.48,89.2
46,21346,0.19286,,0.008334,0.4889,326.55,91.2
47,21505,0.0,,0.027634,0.4778,337.16,91.7
48,21899,0.0,,0.016417,0.4667,326.85,92.9
49,22267,0.18033,,0.057074,0.4556,359.79,93.9
50,22562,0.0099,0.185,0.014512,0.4444,44.68,100.5
51,22952,0.05797,,0.006999,0.4333,315.79,101.7
52,23084,0.0,,0.011954,0.4222,308.71,102.2
53,23817,0.30233,,0.124478,0.4111,336.25,104.3
54,24220,0.34483,,0.173216,0.4,317.07,105.6
55,24684,0.0,,0.010433,0.3889,332.53,107.0
56,24912,0.17308,,0.010778,0.3778,311.48,107.8
57,25006,0.0,,0.035588,0.3667,276.16,108.1
58,25337,0.19643,,0.014025,0.3556,293.12,109.2
59,25773,0.08434,,0.007996,0.3444,303.51,110.7
60,26218,0.11735,0.23000000000000004,0.00614,0.3333,79.75,116.2
61,26818,0.36842,,0.018184,0.3222,306.06,118.2
62,27396,0.23295,,0.008445,0.3111,308.37,120.1
63,27475,0.0,,0.028146,0.3,269.86,120.4
64,27761,0.12676,,0.01299,0.2889,305.07,121.3
65,27969,0.05714,,0.007464,0.2778,295.39,122.0
66,28473,0.08629,,0.007157,0.2667,317.58,123.6
67,29206,0.23121,,0.04732,0.2556,316.3,125.9
68,29401,0.0,,0.012346,0.2444,312.53,126.6
69,29778,0.0,,0.014965,0.2333,337.44,127.7
70,30161,0.11667,0.075,0.02131,0.2222,64.68,133.6
71,30309,0.04444,,0.010063,0.2111,319.6,134.1
72,30617,0.0,,0.008207,0.2,300.92,135.1
73,31133,0.06154,,0.009577,0.1889,334.36,136.7
74,31458,0.0,,0.01256,0.1778,322.83,137.7
75,32312,0.11735,,0.012559,0.1667,332.03,140.2
76,32552,0.0,,0.018278,0.1556,321.27,141.0
77,32797,0.0,,0.028094,0.1444,310.06,141.8
78,32894,0.05,,0.034273,0.1333,297.68,142.1
79,32982,0.0,,0.030365,0.1222,283.01,142.4
80,33421,0.16216,0.1275,0.032637,0.1111,90.8,147.3
81,33906,0.12752,,0.036586,0.1,316.35,148.8
82,34253,0.06667,,0.009502,0.0889,295.55,150.0
83,34492,0.09091,,0.009798,0.0778,273.29,150.9
84,34816,0.06842,,0.006301,0.0667,317.65,151.9
85,34911,0.03704,,0.081772,0.0556,280.49,152.2
86,35531,0.18182,,0.016843,0.05,310.91,154.2
87,35631,0.0,,0.028296,0.05,266.36,154.6
88,36016,0.17834,,0.01715,0.05,292.64,155.9
89,36295,0.39062,,0.058341,0.05,304.33,156.8
90,36736,0.23529,0.1825,0.007683,0.05,89.71,161.7
91,36755,0.0,,0.029802,0.05,239.24,161.8
92,37027,0.24762,,0.014176,0.05,276.34,162.8
93,37143,0.02439,,0.032027,0.05,291.52,163.2
94,37222,0.07692,,0.015943,0.05,261.22,163.5
95,37568,0.32381,,0.048532,0.05,296.42,164.7
96,37793,0.09009,,0.010259,0.05,279.99,165.5
97,38154,0.07614,,0.007164,0.05,322.02,166.6
98,38565,0.16935,,0.005127,0.05,304.99,168.0
99,38778,0.14286,,0.016351,0.05,296.32,168.7
100,38968,0.075,0.19,0.010189,0.05,38.05,173.7
101,39124,0.20513,,0.011455,0.05,308.03,174.2
