kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,341.0,
proc,0,1,407.0,
proc,0,2,251.0,
proc,0,3,339.0,
proc,0,4,416.0,
proc,1,5,396.0,
proc,1,6,306.0,
proc,1,7,133.0,
proc,1,8,131.0,
proc,1,9,434.0,
proc,2,10,300.0,
proc,2,11,414.0,
proc,2,12,55.0,
proc,2,13,375.0,
proc,2,14,354.0,
proc,3,15,292.0,
proc,3,16,251.0,
proc,3,17,33.0,
proc,3,18,161.0,
proc,3,19,159.0,
proc,4,20,392.0,
proc,4,21,168.0,
proc,4,22,123.0,
proc,4,23,349.0,
proc,4,24,320.0,
proc,5,0,246.0,
proc,5,1,76.0,
proc,5,2,85.0,
proc,5,3,173.0,
proc,5,4,431.0,
proc,6,5,45.0,
proc,6,6,397.0,
proc,6,7,211.0,
proc,6,8,91.0,
proc,6,9,442.0,
proc,7,10,247.0,
proc,7,11,332.0,
proc,7,12,397.0,
proc,7,13,395.0,
proc,7,14,141.0,
proc,8,15,85.0,
proc,8,16,260.0,
proc,8,17,235.0,
proc,8,18,27.0,
proc,8,19,375.0,
proc,9,20,110.0,
proc,9,21,122.0,
proc,9,22,81.0,
proc,9,23,348.0,
proc,9,24,52.0,
proc,10,0,213.0,
proc,10,1,371.0,
proc,10,2,78.0,
proc,10,3,281.0,
proc,10,4,421.0,
proc,11,5,53.0,
proc,11,6,189.0,
proc,11,7,39.0,
proc,11,8,76.0,
proc,11,9,112.0,
proc,12,10,383.0,
proc,12,11,144.0,
proc,12,12,180.0,
proc,12,13,342.0,
proc,12,14,333.0,
proc,13,15,258.0,
proc,13,16,136.0,
proc,13,17,346.0,
proc,13,18,57.0,
proc,13,19,196.0,
proc,14,20,237.0,
proc,14,21,376.0,
proc,14,22,198.0,
proc,14,23,288.0,
proc,14,24,209.0,
proc,15,0,96.0,
proc,15,1,199.0,
proc,15,2,342.0,
proc,15,3,259.0,
proc,15,4,436.0,
proc,16,5,64.0,
proc,16,6,391.0,
proc,16,7,417.0,
proc,16,8,398.0,
proc,16,9,415.0,
proc,17,10,157.0,
proc,17,11,290.0,
proc,17,12,336.0,
proc,17,13,167.0,
proc,17,14,183.0,
proc,18,15,152.0,
proc,18,16,142.0,
proc,18,17,115.0,
proc,18,18,356.0,
proc,18,19,424.0,
proc,19,20,164.0,
proc,19,21,165.0,
proc,19,22,432.0,
proc,19,23,88.0,
proc,19,24,30.0,
proc,20,0,206.0,
proc,20,1,168.0,
proc,20,2,58.0,
proc,20,3,223.0,
proc,20,4,273.0,
proc,21,5,101.0,
proc,21,6,355.0,
proc,21,7,318.0,
proc,21,8,188.0,
proc,21,9,33.0,
proc,22,10,392.0,
proc,22,11,117.0,
proc,22,12,143.0,
proc,22,13,342.0,
proc,22,14,151.0,
proc,23,15,134.0,
proc,23,16,101.0,
proc,23,17,251.0,
proc,23,18,301.0,
proc,23,19,309.0,
proc,24,20,157.0,
proc,24,21,429.0,
proc,24,22,443.0,
proc,24,23,430.0,
proc,24,24,396.0,
order,0,1,100.0,1292.8519250831405
order,1,1,200.0,1335.975167498178
order,2,3,300.0,1129.839233898701
order,3,0,400.0,1070.0874169332867
order,4,2,500.0,1442.1654344689418
order,5,2,600.0,1853.171728095543
order,6,1,700.0,1675.8226004921046
order,7,3,800.0,1521.1966169567968
order,8,4,900.0,1530.9286528869907
order,9,4,1000.0,2175.645466910144
order,10,4,1100.0,2341.8959835613286
order,11,3,1200.0,2188.2237385172607
order,12,0,1300.0,2106.9375774679797
order,13,0,1400.0,2426.259425145632
order,14,0,1500.0,2592.3944534564243
order,15,4,1600.0,2557.2821582017586
order,16,1,1700.0,2487.9325948813726
order,17,2,1800.0,3007.3522356506646
order,18,2,1900.0,3033.2396812612806
order,19,1,2000.0,3129.7412476447207
order,20,2,2100.0,3139.527465184082
order,21,0,2200.0,3279.7693926240695
order,22,1,2300.0,3055.121469190579
order,23,1,2400.0,3219.9302384566663
order,24,3,2500.0,3668.8259122019563
order,25,3,2600.0,3830.190376566484
order,26,3,2700.0,3660.7509459310304
order,27,3,2800.0,3915.7254694738162
order,28,1,2900.0,3755.7581260699885
order,29,2,3000.0,3808.760626711152
order,30,0,3100.0,4032.0535791562506
order,31,2,3200.0,4409.373407385085
order,32,0,3300.0,4368.664258670679
order,33,3,3400.0,4159.919513657525
order,34,1,3500.0,4733.977784789917
order,35,4,3600.0,4640.32984225409
order,36,0,3700.0,4429.69503993363
order,37,0,3800.0,4791.723366917569
order,38,3,3900.0,4961.943237910002
order,39,0,4000.0,4691.748035809076
order,40,2,4100.0,5183.108359824893
order,41,3,4200.0,5060.349348652244
order,42,4,4300.0,5135.501220000157
order,43,2,4400.0,5257.114330496182
order,44,1,4500.0,5556.013744977101
order,45,0,4600.0,5761.878794938754
order,46,0,4700.0,5779.241664365448
order,47,2,4800.0,5820.27822769791
order,48,2,4900.0,5864.805903602426
order,49,1,5000.0,6005.42651634773
order,50,0,5100.0,6027.72002321944
order,51,1,5200.0,6347.240662025681
order,52,4,5300.0,6486.434586785923
order,53,2,5400.0,6603.614787657594
order,54,0,5500.0,6594.460665792936
order,55,3,5600.0,6820.66225244175
order,56,2,5700.0,6448.053113660244
order,57,4,5800.0,6771.540411213795
order,58,3,5900.0,6956.160865436007
order,59,4,6000.0,7076.4336135744625
order,60,2,6100.0,7284.922694108904
order,61,4,6200.0,7137.406553276139
order,62,4,6300.0,7334.175158593774
order,63,1,6400.0,7435.637928233455
order,64,2,6500.0,7649.379381323379
order,65,1,6600.0,7284.278841593602
order,66,1,6700.0,7518.758898453014
order,67,1,6800.0,7793.485990413284
order,68,3,6900.0,7570.399868170481
order,69,2,7000.0,7719.478219905789
order,70,2,7100.0,7970.985874257508
order,71,2,7200.0,8140.651779434137
