kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,277.0,
proc,0,1,201.0,
proc,0,2,67.0,
proc,0,3,103.0,
proc,0,4,268.0,
proc,1,5,431.0,
proc,1,6,239.0,
proc,1,7,347.0,
proc,1,8,213.0,
proc,1,9,156.0,
proc,2,10,272.0,
proc,2,11,357.0,
proc,2,12,87.0,
proc,2,13,92.0,
proc,2,14,108.0,
proc,3,15,409.0,
proc,3,16,72.0,
proc,3,17,42.0,
proc,3,18,443.0,
proc,3,19,176.0,
proc,4,20,330.0,
proc,4,21,125.0,
proc,4,22,284.0,
proc,4,23,173.0,
proc,4,24,332.0,
proc,5,0,397.0,
proc,5,1,187.0,
proc,5,2,89.0,
proc,5,3,431.0,
proc,5,4,418.0,
proc,6,5,282.0,
proc,6,6,241.0,
proc,6,7,396.0,
proc,6,8,155.0,
proc,6,9,257.0,
proc,7,10,400.0,
proc,7,11,172.0,
proc,7,12,161.0,
proc,7,13,249.0,
proc,7,14,118.0,
proc,8,15,117.0,
proc,8,16,132.0,
proc,8,17,297.0,
proc,8,18,91.0,
proc,8,19,252.0,
proc,9,20,321.0,
proc,9,21,34.0,
proc,9,22,201.0,
proc,9,23,111.0,
proc,9,24,96.0,
proc,10,0,303.0,
proc,10,1,275.0,
proc,10,2,223.0,
proc,10,3,233.0,
proc,10,4,158.0,
proc,11,5,172.0,
proc,11,6,388.0,
proc,11,7,407.0,
proc,11,8,100.0,
proc,11,9,414.0,
proc,12,10,126.0,
proc,12,11,204.0,
proc,12,12,333.0,
proc,12,13,62.0,
proc,12,14,357.0,
proc,13,15,126.0,
proc,13,16,39.0,
proc,13,17,28.0,
proc,13,18,340.0,
proc,13,19,284.0,
proc,14,20,271.0,
proc,14,21,306.0,
proc,14,22,347.0,
proc,14,23,264.0,
proc,14,24,312.0,
proc,15,0,375.0,
proc,15,1,413.0,
proc,15,2,117.0,
proc,15,3,420.0,
proc,15,4,180.0,
proc,16,5,79.0,
proc,16,6,105.0,
proc,16,7,313.0,
proc,16,8,355.0,
proc,16,9,437.0,
proc,17,10,329.0,
proc,17,11,443.0,
proc,17,12,208.0,
proc,17,13,368.0,
proc,17,14,301.0,
proc,18,15,107.0,
proc,18,16,78.0,
proc,18,17,40.0,
proc,18,18,429.0,
proc,18,19,348.0,
proc,19,20,191.0,
proc,19,21,44.0,
proc,19,22,318.0,
proc,19,23,273.0,
proc,19,24,198.0,
proc,20,0,316.0,
proc,20,1,145.0,
proc,20,2,134.0,
proc,20,3,347.0,
proc,20,4,302.0,
proc,21,5,156.0,
proc,21,6,380.0,
proc,21,7,89.0,
proc,21,8,151.0,
proc,21,9,135.0,
proc,22,10,223.0,
proc,22,11,61.0,
proc,22,12,380.0,
proc,22,13,48.0,
proc,22,14,189.0,
proc,23,15,377.0,
proc,23,16,326.0,
proc,23,17,30.0,
proc,23,18,414.0,
proc,23,19,402.0,
proc,24,20,168.0,
proc,24,21,321.0,
proc,24,22,145.0,
proc,24,23,112.0,
proc,24,24,267.0,
order,0,2,8.581201976658484,908.5812019766585
order,1,3,11.159505914574774,911.1595059145748
order,2,2,35.305463825531696,935.3054638255317
order,3,0,341.1317875073994,1241.1317875073994
order,4,0,342.7256812089703,1242.7256812089704
order,5,2,356.5450395844011,1256.5450395844011
order,6,0,359.32979588446625,1259.3297958844662
order,7,4,359.6410600660785,1259.6410600660786
order,8,1,368.3851475109473,1268.3851475109473
order,9,1,370.406414560335,1270.406414560335
order,10,3,391.57487316224865,1291.5748731622487
order,11,4,395.6964131998656,1295.6964131998657
order,12,0,400.19746985312537,1300.1974698531253
order,13,1,526.6900547462499,1426.6900547462499
order,14,1,596.609484489563,1496.6094844895629
order,15,3,859.6950133565686,1759.6950133565686
order,16,0,952.4556776288565,1852.4556776288564
order,17,0,953.2923707602404,1853.2923707602404
order,18,3,961.3507042880859,1861.350704288086
order,19,0,966.6513681746967,1866.6513681746967
order,20,1,1011.2138379954993,1911.2138379954993
order,21,2,1035.6949243757572,1935.6949243757572
order,22,4,1036.9298618294195,1936.9298618294195
order,23,1,1038.7167684849862,1938.7167684849862
order,24,3,1181.6310766453955,2081.6310766453953
order,25,1,1202.2881513425668,2102.288151342567
order,26,1,1206.0603742907247,2106.0603742907247
order,27,4,1207.6649011792808,2107.6649011792806
order,28,3,1214.5419104840707,2114.5419104840707
order,29,3,1221.6665437279887,2121.666543727989
order,30,2,1254.1164985858513,2154.1164985858513
order,31,4,1255.835467385877,2155.835467385877
order,32,2,1257.2001167380422,2157.200116738042
order,33,0,1278.883082749124,2178.883082749124
order,34,2,1286.6717972552117,2186.6717972552115
order,35,0,1302.4883421328311,2202.4883421328313
order,36,4,1525.664374276429,2425.664374276429
order,37,3,1532.1489589547796,2432.1489589547796
order,38,4,1633.347975483249,2533.347975483249
order,39,4,1843.8920043908918,2743.892004390892
order,40,0,1890.9710600853855,2790.9710600853855
order,41,3,1892.138711118403,2792.138711118403
order,42,0,1913.87074685595,2813.87074685595
order,43,0,2118.1468313709706,3018.1468313709706
order,44,4,2189.3371684666904,3089.3371684666904
order,45,2,2204.541983408724,3104.541983408724
order,46,0,2276.556727167504,3176.556727167504
order,47,1,2314.8313788299815,3214.8313788299815
order,48,2,2318.543509235976,3218.543509235976
order,49,1,2453.213250545776,3353.213250545776
order,50,3,2463.775839154524,3363.775839154524
order,51,0,2473.9094103786197,3373.9094103786197
order,52,3,2488.8511864007855,3388.8511864007855
order,53,3,2493.4034095836037,3393.4034095836037
order,54,1,2493.434030222674,3393.434030222674
order,55,1,3077.2797542605376,3977.2797542605376
order,56,2,3118.6534656702725,4018.6534656702725
order,57,2,3196.380451602806,4096.380451602806
order,58,4,3203.8573159491434,4103.857315949143
order,59,2,3215.2992452024555,4115.2992452024555
