kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,266.0,
proc,0,1,134.0,
proc,0,2,78.0,
proc,0,3,414.0,
proc,0,4,69.0,
proc,1,5,360.0,
proc,1,6,259.0,
proc,1,7,353.0,
proc,1,8,356.0,
proc,1,9,298.0,
proc,2,10,49.0,
proc,2,11,260.0,
proc,2,12,440.0,
proc,2,13,293.0,
proc,2,14,46.0,
proc,3,15,168.0,
proc,3,16,307.0,
proc,3,17,188.0,
proc,3,18,311.0,
proc,3,19,76.0,
proc,4,20,280.0,
proc,4,21,307.0,
proc,4,22,143.0,
proc,4,23,296.0,
proc,4,24,143.0,
proc,5,0,393.0,
proc,5,1,161.0,
proc,5,2,148.0,
proc,5,3,368.0,
proc,5,4,206.0,
proc,6,5,159.0,
proc,6,6,95.0,
proc,6,7,349.0,
proc,6,8,91.0,
proc,6,9,268.0,
proc,7,10,323.0,
proc,7,11,228.0,
proc,7,12,436.0,
proc,7,13,225.0,
proc,7,14,35.0,
proc,8,15,297.0,
proc,8,16,184.0,
proc,8,17,290.0,
proc,8,18,397.0,
proc,8,19,252.0,
proc,9,20,381.0,
proc,9,21,188.0,
proc,9,22,116.0,
proc,9,23,294.0,
proc,9,24,407.0,
proc,10,0,47.0,
proc,10,1,68.0,
proc,10,2,247.0,
proc,10,3,419.0,
proc,10,4,318.0,
proc,11,5,395.0,
proc,11,6,323.0,
proc,11,7,42.0,
proc,11,8,204.0,
proc,11,9,396.0,
proc,12,10,396.0,
proc,12,11,320.0,
proc,12,12,99.0,
proc,12,13,353.0,
proc,12,14,239.0,
proc,13,15,204.0,
proc,13,16,145.0,
proc,13,17,330.0,
proc,13,18,164.0,
proc,13,19,436.0,
proc,14,20,374.0,
proc,14,21,299.0,
proc,14,22,126.0,
proc,14,23,168.0,
proc,14,24,319.0,
proc,15,0,362.0,
proc,15,1,352.0,
proc,15,2,103.0,
proc,15,3,104.0,
proc,15,4,57.0,
proc,16,5,205.0,
proc,16,6,298.0,
proc,16,7,122.0,
proc,16,8,217.0,
proc,16,9,448.0,
proc,17,10,284.0,
proc,17,11,226.0,
proc,17,12,145.0,
proc,17,13,103.0,
proc,17,14,431.0,
proc,18,15,275.0,
proc,18,16,80.0,
proc,18,17,361.0,
proc,18,18,351.0,
proc,18,19,365.0,
proc,19,20,132.0,
proc,19,21,71.0,
proc,19,22,288.0,
proc,19,23,185.0,
proc,19,24,106.0,
proc,20,0,205.0,
proc,20,1,140.0,
proc,20,2,30.0,
proc,20,3,386.0,
proc,20,4,339.0,
proc,21,5,442.0,
proc,21,6,330.0,
proc,21,7,195.0,
proc,21,8,102.0,
proc,21,9,328.0,
proc,22,10,412.0,
proc,22,11,236.0,
proc,22,12,364.0,
proc,22,13,238.0,
proc,22,14,139.0,
proc,23,15,182.0,
proc,23,16,340.0,
proc,23,17,301.0,
proc,23,18,126.0,
proc,23,19,125.0,
proc,24,20,124.0,
proc,24,21,343.0,
proc,24,22,196.0,
proc,24,23,302.0,
proc,24,24,139.0,
order,0,2,50.0,853.5844158622955
order,1,3,100.0,928.8578858042887
order,2,4,150.0,842.7547234222071
order,3,4,200.0,961.2123659777516
order,4,3,250.0,1283.0679070178526
order,5,1,300.0,1105.9886443181563
order,6,0,350.0,1391.2819442972323
order,7,2,400.0,1112.5218669039814
order,8,3,450.0,1475.7763382590417
order,9,4,500.0,1495.2772684821484
order,10,2,550.0,1568.6232599288505
order,11,1,600.0,1263.6902120178743
order,12,4,650.0,1605.5074917722613
order,13,4,700.0,1938.6085732513466
order,14,3,750.0,1957.0287361886747
order,15,2,800.0,1645.0146210593914
order,16,2,850.0,1869.148499486937
order,17,2,900.0,1578.0285926052543
order,18,4,950.0,1791.3643013894193
order,19,4,1000.0,2079.3516815237945
order,20,4,1050.0,1695.6920119237154
order,21,1,1100.0,2284.3135648998623
order,22,1,1150.0,1851.4502117775064
order,23,4,1200.0,2237.5612881455563
order,24,0,1250.0,2398.107786633109
order,25,4,1300.0,2162.0535061501478
order,26,1,1350.0,2543.330878259465
order,27,4,1400.0,2490.8620482880942
order,28,2,1450.0,2506.6282924867373
order,29,0,1500.0,2261.9269499200773
order,30,2,1550.0,2804.609607775831
order,31,2,1600.0,2317.5463827959093
order,32,1,1650.0,2777.79121631254
order,33,1,1700.0,2784.1971986645567
order,34,1,1750.0,2396.6040991975997
order,35,0,1800.0,2759.10876675545
order,36,4,1850.0,2699.1548501503003
order,37,2,1900.0,2860.5285637210814
order,38,1,1950.0,2768.344869422659
order,39,0,2000.0,3158.958454893949
order,40,1,2050.0,2732.6306800717243
order,41,3,2100.0,2793.8969541260967
order,42,4,2150.0,2930.8122581184816
order,43,2,2200.0,3443.2130288909484
order,44,0,2250.0,3350.7111917792777
order,45,3,2300.0,2942.7193099890983
order,46,2,2350.0,3230.82403034031
order,47,0,2400.0,3296.2433739919143
order,48,2,2450.0,3558.6447563622405
order,49,3,2500.0,3172.8024703676533
order,50,1,2550.0,3744.4036930667144
order,51,0,2600.0,3269.175961565355
order,52,0,2650.0,3587.496555258495
order,53,4,2700.0,3857.702979430262
order,54,0,2750.0,3732.0004011465844
order,55,4,2800.0,3947.6985639461527
order,56,2,2850.0,3512.512442682913
order,57,1,2900.0,3860.726071252513
order,58,3,2950.0,4167.129091461
order,59,0,3000.0,3977.3799766409916
order,60,1,3050.0,4139.690846979395
order,61,3,3100.0,4159.594420135751
order,62,0,3150.0,4306.882926612326
order,63,4,3200.0,4316.906386101182
order,64,3,3250.0,3990.007810175599
order,65,3,3300.0,4336.239099337388
order,66,2,3350.0,4477.072196453393
order,67,0,3400.0,4369.326327540305
order,68,4,3450.0,4651.424123280275
order,69,0,3500.0,4452.285408459944
order,70,4,3550.0,4353.684227079298
order,71,2,3600.0,4722.242757361177
