kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,380.0,
proc,0,1,40.0,
proc,0,2,324.0,
proc,0,3,252.0,
proc,0,4,224.0,
proc,1,5,92.0,
proc,1,6,208.0,
proc,1,7,194.0,
proc,1,8,418.0,
proc,1,9,260.0,
proc,2,10,51.0,
proc,2,11,52.0,
proc,2,12,381.0,
proc,2,13,174.0,
proc,2,14,76.0,
proc,3,15,182.0,
proc,3,16,151.0,
proc,3,17,222.0,
proc,3,18,134.0,
proc,3,19,371.0,
proc,4,20,214.0,
proc,4,21,361.0,
proc,4,22,403.0,
proc,4,23,339.0,
proc,4,24,280.0,
proc,5,0,357.0,
proc,5,1,161.0,
proc,5,2,232.0,
proc,5,3,324.0,
proc,5,4,241.0,
proc,6,5,74.0,
proc,6,6,315.0,
proc,6,7,36.0,
proc,6,8,108.0,
proc,6,9,155.0,
proc,7,10,214.0,
proc,7,11,256.0,
proc,7,12,220.0,
proc,7,13,350.0,
proc,7,14,244.0,
proc,8,15,443.0,
proc,8,16,113.0,
proc,8,17,387.0,
proc,8,18,302.0,
proc,8,19,449.0,
proc,9,20,441.0,
proc,9,21,112.0,
proc,9,22,58.0,
proc,9,23,96.0,
proc,9,24,326.0,
proc,10,0,92.0,
proc,10,1,63.0,
proc,10,2,374.0,
proc,10,3,403.0,
proc,10,4,147.0,
proc,11,5,293.0,
proc,11,6,237.0,
proc,11,7,246.0,
proc,11,8,387.0,
proc,11,9,233.0,
proc,12,10,199.0,
proc,12,11,287.0,
proc,12,12,437.0,
proc,12,13,178.0,
proc,12,14,399.0,
proc,13,15,68.0,
proc,13,16,126.0,
proc,13,17,245.0,
proc,13,18,185.0,
proc,13,19,380.0,
proc,14,20,112.0,
proc,14,21,110.0,
proc,14,22,124.0,
proc,14,23,184.0,
proc,14,24,82.0,
proc,15,0,63.0,
proc,15,1,42.0,
proc,15,2,315.0,
proc,15,3,224.0,
proc,15,4,212.0,
proc,16,5,280.0,
proc,16,6,304.0,
proc,16,7,328.0,
proc,16,8,25.0,
proc,16,9,43.0,
proc,17,10,135.0,
proc,17,11,77.0,
proc,17,12,122.0,
proc,17,13,396.0,
proc,17,14,320.0,
proc,18,15,90.0,
proc,18,16,390.0,
proc,18,17,399.0,
proc,18,18,416.0,
proc,18,19,173.0,
proc,19,20,116.0,
proc,19,21,218.0,
proc,19,22,435.0,
proc,19,23,197.0,
proc,19,24,230.0,
proc,20,0,277.0,
proc,20,1,287.0,
proc,20,2,66.0,
proc,20,3,271.0,
proc,20,4,420.0,
proc,21,5,266.0,
proc,21,6,154.0,
proc,21,7,256.0,
proc,21,8,71.0,
proc,21,9,49.0,
proc,22,10,150.0,
proc,22,11,284.0,
proc,22,12,394.0,
proc,22,13,76.0,
proc,22,14,412.0,
proc,23,15,119.0,
proc,23,16,259.0,
proc,23,17,148.0,
proc,23,18,31.0,
proc,23,19,350.0,
proc,24,20,177.0,
proc,24,21,288.0,
proc,24,22,62.0,
proc,24,23,294.0,
proc,24,24,267.0,
order,0,3,26.361439957939915,763.0962409213289
order,1,2,73.0126641037701,910.9373544383272
order,2,3,73.31770068239679,1261.5855723571617
order,3,0,237.78778917267903,951.1928061159916
order,4,3,324.62531968107425,1337.0685983151318
order,5,2,417.7161146911231,1079.2235776741115
order,6,2,448.70124372173933,1502.5094343488713
order,7,2,467.7824673221669,1698.5867780466228
order,8,3,471.66067292145084,1133.7568519156594
order,9,0,476.48962356863734,1418.5299114758386
order,10,4,482.80021602237434,1654.467393573497
order,11,1,487.830274444545,1234.7392272763325
order,12,4,488.6496550240681,1520.6003515820757
order,13,3,490.2594626439834,1557.7003076052822
order,14,4,543.1395500841362,1213.7564050797996
order,15,1,609.2602049933839,1780.1025477587282
order,16,3,633.8454497473111,1607.7989982241575
order,17,0,710.7033341968616,1495.482945010152
order,18,0,719.5772874724272,1458.2609777312211
order,19,2,723.37604919274,1923.9617245159138
order,20,2,734.3827965257926,1795.9472226505634
order,21,4,743.8961820103456,1638.8946513201104
order,22,0,746.1999488689725,1681.7312614185635
order,23,4,757.59268191743,1747.6418184647043
order,24,1,758.1342146983317,1579.4982447488414
order,25,0,796.423717074123,1795.968278686132
order,26,1,797.047510839519,1968.4197814650306
order,27,2,809.2967267938691,1859.0905510295554
order,28,1,826.599059721106,2033.036426244274
order,29,3,871.1510967987934,2023.7469965600835
order,30,4,873.5576574125093,1566.1665537687013
order,31,2,875.2495482820909,2068.857446671109
order,32,0,879.9198001772163,1845.8144760606817
order,33,2,882.1928236311455,2112.567127309126
order,34,0,889.246537319932,2047.9195928687918
order,35,3,968.5362084201879,1699.0521198988404
order,36,1,985.2245160775389,2036.0491660323419
order,37,2,1000.0417266546007,1824.1273700381973
order,38,2,1005.976894855752,2230.002919902123
order,39,2,1012.5286314116763,2156.5729014922854
order,40,4,1017.4286221896559,2259.1879292030353
order,41,1,1024.047204676264,1702.3218746228806
order,42,3,1024.117126883157,2208.792206865574
order,43,4,1025.5237142245926,2253.705478531371
order,44,3,1027.8603985208547,1944.7521362969178
order,45,0,1037.9687051998474,2281.0425586079564
order,46,4,1208.86548002059,2377.194533831397
order,47,4,1242.6747301055861,2071.944953685498
order,48,4,1252.717160499724,2496.1300575448504
order,49,2,1253.3177211385484,2425.1746055343606
order,50,0,1256.6996278667773,2449.7133929755446
order,51,1,1273.7456284070806,2385.7009713291936
order,52,0,1277.7240846661693,2396.4627433241103
order,53,0,1278.804032999869,2311.9092269791036
order,54,0,1287.426797890911,2272.214771410646
order,55,0,1300.8717668205804,2188.597377379124
order,56,4,1304.5647024391155,2513.792791229408
order,57,0,1307.2604249458402,1995.6514953085825
order,58,0,1310.9502825588738,2424.762469904251
order,59,2,1322.7779692095687,2467.0900807301623
order,60,3,1329.629564352647,2364.793698381657
