kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,169.0,
proc,0,1,360.0,
proc,0,2,347.0,
proc,0,3,208.0,
proc,0,4,261.0,
proc,1,5,358.0,
proc,1,6,357.0,
proc,1,7,379.0,
proc,1,8,60.0,
proc,1,9,287.0,
proc,2,10,283.0,
proc,2,11,58.0,
proc,2,12,381.0,
proc,2,13,142.0,
proc,2,14,199.0,
proc,3,15,154.0,
proc,3,16,216.0,
proc,3,17,39.0,
proc,3,18,127.0,
proc,3,19,243.0,
proc,4,20,211.0,
proc,4,21,359.0,
proc,4,22,139.0,
proc,4,23,394.0,
proc,4,24,184.0,
proc,5,0,274.0,
proc,5,1,289.0,
proc,5,2,160.0,
proc,5,3,115.0,
proc,5,4,199.0,
proc,6,5,342.0,
proc,6,6,292.0,
proc,6,7,305.0,
proc,6,8,38.0,
proc,6,9,247.0,
proc,7,10,398.0,
proc,7,11,372.0,
proc,7,12,382.0,
proc,7,13,117.0,
proc,7,14,206.0,
proc,8,15,446.0,
proc,8,16,443.0,
proc,8,17,359.0,
proc,8,18,270.0,
proc,8,19,416.0,
proc,9,20,99.0,
proc,9,21,120.0,
proc,9,22,140.0,
proc,9,23,136.0,
proc,9,24,129.0,
proc,10,0,27.0,
proc,10,1,112.0,
proc,10,2,438.0,
proc,10,3,254.0,
proc,10,4,413.0,
proc,11,5,37.0,
proc,11,6,152.0,
proc,11,7,116.0,
proc,11,8,102.0,
proc,11,9,87.0,
proc,12,10,291.0,
proc,12,11,213.0,
proc,12,12,334.0,
proc,12,13,55.0,
proc,12,14,205.0,
proc,13,15,161.0,
proc,13,16,297.0,
proc,13,17,387.0,
proc,13,18,396.0,
proc,13,19,97.0,
proc,14,20,363.0,
proc,14,21,91.0,
proc,14,22,95.0,
proc,14,23,385.0,
proc,14,24,235.0,
proc,15,0,303.0,
proc,15,1,93.0,
proc,15,2,182.0,
proc,15,3,375.0,
proc,15,4,179.0,
proc,16,5,96.0,
proc,16,6,426.0,
proc,16,7,414.0,
proc,16,8,67.0,
proc,16,9,346.0,
proc,17,10,232.0,
proc,17,11,410.0,
proc,17,12,392.0,
proc,17,13,446.0,
proc,17,14,232.0,
proc,18,15,294.0,
proc,18,16,58.0,
proc,18,17,380.0,
proc,18,18,262.0,
proc,18,19,82.0,
proc,19,20,383.0,
proc,19,21,348.0,
proc,19,22,25.0,
proc,19,23,309.0,
proc,19,24,197.0,
proc,20,0,80.0,
proc,20,1,330.0,
proc,20,2,313.0,
proc,20,3,443.0,
proc,20,4,300.0,
proc,21,5,426.0,
proc,21,6,96.0,
proc,21,7,336.0,
proc,21,8,66.0,
proc,21,9,25.0,
proc,22,10,341.0,
proc,22,11,189.0,
proc,22,12,366.0,
proc,22,13,278.0,
proc,22,14,69.0,
proc,23,15,335.0,
proc,23,16,226.0,
proc,23,17,99.0,
proc,23,18,363.0,
proc,23,19,348.0,
proc,24,20,100.0,
proc,24,21,88.0,
proc,24,22,74.0,
proc,24,23,384.0,
proc,24,24,236.0,
order,0,2,128.23890526606968,970.500863753627
order,1,2,178.33924401969597,1028.9070387419138
order,2,2,219.8091879434399,1432.609789716997
order,3,1,261.09738377133374,964.5902842714812
order,4,4,264.16576091871485,1360.7690934271423
order,5,0,334.61107865394007,1538.709243986902
order,6,3,682.1624200707286,1596.927377865755
order,7,0,771.0354934527052,1437.5381270108956
order,8,0,870.9995608844304,1941.922340383095
order,9,3,898.3531188061064,1732.96752016501
order,10,4,953.0187844417205,1750.7030282751584
order,11,0,1064.092210442179,2224.713957712387
order,12,0,1090.368056973335,1789.2204224640925
order,13,2,1150.6062240340402,2292.033630724318
order,14,3,1227.4770404796404,2372.1283606020697
order,15,2,1257.4478820598197,2325.790310563636
order,16,1,1266.132244194635,2235.5517198464618
order,17,4,1267.5255350204586,2004.5973635629725
order,18,0,1510.652009833594,2559.6785480162507
order,19,0,1697.751798868851,2365.480389983745
order,20,0,1829.109576107205,2950.055864239429
order,21,1,1874.6339539196074,2590.116153196428
order,22,2,2106.5911507785468,3302.281997645324
order,23,0,2259.3229964013076,3306.932890238608
order,24,0,2432.344901764275,3089.980613171906
order,25,2,2456.7250310120194,3584.5288015906353
order,26,3,2573.9709189379323,3557.6241378282066
order,27,0,2989.9604951928254,3912.825023554131
order,28,3,2997.9401919582674,4152.066316902183
order,29,0,3148.6302770561942,4108.299867929849
order,30,0,3208.3095067099966,4361.7118449215595
order,31,3,3246.5208867145643,4119.201082850161
order,32,2,3305.80297794453,4350.52786268895
order,33,0,3329.4735470832593,4168.76621816073
order,34,2,3368.568184492698,4315.164511682255
order,35,1,3481.5930043205058,4207.841382295577
order,36,0,3611.315995791168,4394.826385222163
order,37,3,3814.750425941992,4766.380880940739
order,38,1,3897.130038038189,4642.661497555501
order,39,3,4122.806876832146,5347.095700116026
order,40,1,4128.352415256355,4979.320357827699
order,41,0,4306.797086994101,5034.411163479684
order,42,3,4324.105884455092,5233.093019692093
order,43,3,4640.923645040224,5788.176527774611
order,44,3,4696.526539091837,5766.3775598189795
order,45,2,4741.465301196451,5645.079862000782
order,46,1,4839.006584224373,5686.1068913728095
order,47,0,4845.821924505235,6021.991390791065
order,48,4,4974.436223883734,6058.224659422868
order,49,4,4999.086571825355,5694.22397172072
order,50,3,5093.7973100189765,6041.082593351674
order,51,4,5095.366375402847,6057.312568977114
order,52,1,5293.479688042897,6206.77253254462
order,53,2,5437.912457394738,6259.870972292679
order,54,1,5470.144718140051,6373.045627810527
order,55,4,5496.1947608195505,6201.139144782596
order,56,0,5496.323814432607,6252.039813883121
order,57,1,5504.34257934811,6599.67007443261
order,58,4,5806.038354324371,6620.71042551308
order,59,2,5978.474783977674,6987.056018042272
order,60,4,6043.1969417567825,7244.843721891808
order,61,3,6094.690937824909,7008.312647360118
