kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,432.0,
proc,0,1,398.0,
proc,0,2,407.0,
proc,0,3,70.0,
proc,0,4,125.0,
proc,1,5,302.0,
proc,1,6,355.0,
proc,1,7,384.0,
proc,1,8,190.0,
proc,1,9,172.0,
proc,2,10,328.0,
proc,2,11,376.0,
proc,2,12,215.0,
proc,2,13,341.0,
proc,2,14,446.0,
proc,3,15,307.0,
proc,3,16,349.0,
proc,3,17,421.0,
proc,3,18,95.0,
proc,3,19,326.0,
proc,4,20,328.0,
proc,4,21,433.0,
proc,4,22,141.0,
proc,4,23,105.0,
proc,4,24,95.0,
proc,5,0,144.0,
proc,5,1,302.0,
proc,5,2,221.0,
proc,5,3,259.0,
proc,5,4,95.0,
proc,6,5,112.0,
proc,6,6,132.0,
proc,6,7,74.0,
proc,6,8,28.0,
proc,6,9,244.0,
proc,7,10,202.0,
proc,7,11,320.0,
proc,7,12,46.0,
proc,7,13,243.0,
proc,7,14,28.0,
proc,8,15,122.0,
proc,8,16,252.0,
proc,8,17,422.0,
proc,8,18,221.0,
proc,8,19,111.0,
proc,9,20,305.0,
proc,9,21,74.0,
proc,9,22,133.0,
proc,9,23,126.0,
proc,9,24,236.0,
proc,10,0,249.0,
proc,10,1,378.0,
proc,10,2,317.0,
proc,10,3,186.0,
proc,10,4,429.0,
proc,11,5,337.0,
proc,11,6,265.0,
proc,11,7,339.0,
proc,11,8,150.0,
proc,11,9,223.0,
proc,12,10,348.0,
proc,12,11,289.0,
proc,12,12,421.0,
proc,12,13,450.0,
proc,12,14,375.0,
proc,13,15,400.0,
proc,13,16,167.0,
proc,13,17,400.0,
proc,13,18,309.0,
proc,13,19,99.0,
proc,14,20,313.0,
proc,14,21,413.0,
proc,14,22,426.0,
proc,14,23,267.0,
proc,14,24,183.0,
proc,15,0,195.0,
proc,15,1,326.0,
proc,15,2,228.0,
proc,15,3,121.0,
proc,15,4,438.0,
proc,16,5,352.0,
proc,16,6,297.0,
proc,16,7,322.0,
proc,16,8,188.0,
proc,16,9,272.0,
proc,17,10,380.0,
proc,17,11,361.0,
proc,17,12,384.0,
proc,17,13,290.0,
proc,17,14,53.0,
proc,18,15,264.0,
proc,18,16,416.0,
proc,18,17,393.0,
proc,18,18,97.0,
proc,18,19,263.0,
proc,19,20,94.0,
proc,19,21,290.0,
proc,19,22,109.0,
proc,19,23,163.0,
proc,19,24,418.0,
proc,20,0,51.0,
proc,20,1,58.0,
proc,20,2,432.0,
proc,20,3,76.0,
proc,20,4,441.0,
proc,21,5,76.0,
proc,21,6,425.0,
proc,21,7,175.0,
proc,21,8,129.0,
proc,21,9,141.0,
proc,22,10,231.0,
proc,22,11,363.0,
proc,22,12,150.0,
proc,22,13,291.0,
proc,22,14,142.0,
proc,23,15,359.0,
proc,23,16,254.0,
proc,23,17,323.0,
proc,23,18,224.0,
proc,23,19,170.0,
proc,24,20,291.0,
proc,24,21,90.0,
proc,24,22,417.0,
proc,24,23,398.0,
proc,24,24,98.0,
order,0,3,200.0,1094.1002480078228
order,1,4,400.0,1512.9499034186708
order,2,1,600.0,1448.607229434428
order,3,4,800.0,1513.627832853363
order,4,4,1000.0,1790.5447017571646
order,5,0,1200.0,1994.6989238284227
order,6,0,1400.0,2271.9797696391665
order,7,2,1600.0,2421.8269711191747
order,8,1,1800.0,2448.212373131666
order,9,0,2000.0,3032.703530535651
order,10,3,2200.0,3397.35789373811
order,11,2,2400.0,3546.2967371326595
order,12,1,2600.0,3376.2527071344457
order,13,0,2800.0,3702.698985453446
order,14,3,3000.0,4165.118877581872
order,15,3,3200.0,4191.630766011712
order,16,1,3400.0,4158.993078505242
order,17,4,3600.0,4639.458180613916
order,18,0,3800.0,4771.7586554789505
order,19,1,4000.0,5049.584040528818
order,20,2,4200.0,5026.874097537875
order,21,3,4400.0,5464.711412798801
order,22,0,4600.0,5270.87838602659
order,23,0,4800.0,5487.703087228934
order,24,2,5000.0,6144.888222420862
order,25,0,5200.0,6096.605854041547
order,26,2,5400.0,6358.429107105126
order,27,2,5600.0,6831.69879559957
order,28,0,5800.0,6694.699067474718
order,29,4,6000.0,6869.684910385059
order,30,3,6200.0,7024.480042676506
order,31,2,6400.0,7414.312768572929
order,32,4,6600.0,7545.262805360217
order,33,2,6800.0,7791.030428844329
order,34,2,7000.0,7684.514832295166
order,35,2,7200.0,7895.071595962803
order,36,1,7400.0,8263.246510858597
order,37,4,7600.0,8698.264139499788
order,38,4,7800.0,9054.485807215573
order,39,1,8000.0,8905.99978297746
order,40,2,8200.0,9457.620869441776
order,41,4,8400.0,9487.411096885551
order,42,4,8600.0,9737.533009020435
order,43,3,8800.0,9993.942815960288
order,44,2,9000.0,9891.857153103942
order,45,3,9200.0,9909.02741548688
order,46,0,9400.0,10191.659592131087
order,47,4,9600.0,10695.025135641365
order,48,3,9800.0,11002.552202328487
order,49,2,10000.0,10810.249802496377
order,50,2,10200.0,11183.144882404444
order,51,3,10400.0,11240.557289141105
order,52,4,10600.0,11486.625351652654
order,53,0,10800.0,11694.562553138338
order,54,1,11000.0,12103.460273970626
order,55,3,11200.0,12108.262468881629
order,56,0,11400.0,12608.935991478014
order,57,4,11600.0,12294.141690856079
order,58,4,11800.0,13055.513662732546
order,59,0,12000.0,12965.055363643005
order,60,3,12200.0,13277.108422060202
order,61,0,12400.0,13209.982077902363
order,62,2,12600.0,13633.700722775742
order,63,3,12800.0,13980.82035770858
order,64,1,13000.0,14088.306709812512
order,65,0,13200.0,14152.434031645262
order,66,0,13400.0,14048.054947235243
order,67,0,13600.0,14757.53982792623
order,68,4,13800.0,14590.997285703666
order,69,4,14000.0,15139.802223437715
order,70,4,14200.0,14841.500726432067
order,71,3,14400.0,15351.3152358467
order,72,2,14600.0,15476.497499670182
