kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,134.0,
proc,0,1,61.0,
proc,0,2,213.0,
proc,0,3,264.0,
proc,0,4,214.0,
proc,1,5,294.0,
proc,1,6,385.0,
proc,1,7,113.0,
proc,1,8,272.0,
proc,1,9,303.0,
proc,2,10,449.0,
proc,2,11,221.0,
proc,2,12,201.0,
proc,2,13,248.0,
proc,2,14,381.0,
proc,3,15,74.0,
proc,3,16,274.0,
proc,3,17,59.0,
proc,3,18,444.0,
proc,3,19,231.0,
proc,4,20,243.0,
proc,4,21,356.0,
proc,4,22,52.0,
proc,4,23,158.0,
proc,4,24,82.0,
proc,5,0,143.0,
proc,5,1,183.0,
proc,5,2,111.0,
proc,5,3,289.0,
proc,5,4,51.0,
proc,6,5,299.0,
proc,6,6,59.0,
proc,6,7,441.0,
proc,6,8,30.0,
proc,6,9,397.0,
proc,7,10,362.0,
proc,7,11,137.0,
proc,7,12,265.0,
proc,7,13,67.0,
proc,7,14,41.0,
proc,8,15,398.0,
proc,8,16,331.0,
proc,8,17,416.0,
proc,8,18,364.0,
proc,8,19,309.0,
proc,9,20,335.0,
proc,9,21,255.0,
proc,9,22,225.0,
proc,9,23,102.0,
proc,9,24,429.0,
proc,10,0,366.0,
proc,10,1,178.0,
proc,10,2,207.0,
proc,10,3,87.0,
proc,10,4,407.0,
proc,11,5,204.0,
proc,11,6,230.0,
proc,11,7,298.0,
proc,11,8,213.0,
proc,11,9,150.0,
proc,12,10,212.0,
proc,12,11,153.0,
proc,12,12,354.0,
proc,12,13,410.0,
proc,12,14,163.0,
proc,13,15,79.0,
proc,13,16,95.0,
proc,13,17,204.0,
proc,13,18,137.0,
proc,13,19,28.0,
proc,14,20,99.0,
proc,14,21,237.0,
proc,14,22,368.0,
proc,14,23,385.0,
proc,14,24,161.0,
proc,15,0,115.0,
proc,15,1,119.0,
proc,15,2,184.0,
proc,15,3,75.0,
proc,15,4,308.0,
proc,16,5,351.0,
proc,16,6,128.0,
proc,16,7,86.0,
proc,16,8,446.0,
proc,16,9,229.0,
proc,17,10,351.0,
proc,17,11,318.0,
proc,17,12,213.0,
proc,17,13,130.0,
proc,17,14,26.0,
proc,18,15,208.0,
proc,18,16,158.0,
proc,18,17,278.0,
proc,18,18,269.0,
proc,18,19,362.0,
proc,19,20,176.0,
proc,19,21,123.0,
proc,19,22,65.0,
proc,19,23,356.0,
proc,19,24,336.0,
proc,20,0,285.0,
proc,20,1,152.0,
proc,20,2,305.0,
proc,20,3,177.0,
proc,20,4,72.0,
proc,21,5,348.0,
proc,21,6,118.0,
proc,21,7,133.0,
proc,21,8,345.0,
proc,21,9,362.0,
proc,22,10,430.0,
proc,22,11,88.0,
proc,22,12,122.0,
proc,22,13,276.0,
proc,22,14,334.0,
proc,23,15,438.0,
proc,23,16,71.0,
proc,23,17,298.0,
proc,23,18,61.0,
proc,23,19,331.0,
proc,24,20,52.0,
proc,24,21,107.0,
proc,24,22,370.0,
proc,24,23,66.0,
proc,24,24,164.0,
order,0,0,1.0256073955864249,812.2591953443656
order,1,0,19.347559794686084,1101.3263970161256
order,2,2,53.903920757175534,1279.2936948276817
order,3,1,74.01285732854467,1222.1565763026517
order,4,1,111.81701675367029,1295.0308748966058
order,5,0,128.69910306634722,823.9339041800812
order,6,4,158.53966366001848,975.9880396362105
order,7,0,172.60552295537985,994.3351937191721
order,8,0,332.5847056158891,1278.4854931390591
order,9,0,386.52758491513106,1169.5107241568758
order,10,0,435.32483080651593,1073.285843293755
order,11,3,599.0492812548678,1421.2926744374026
order,12,4,736.3523561227362,1627.4142579044394
order,13,4,748.6080768256065,1923.7268164333964
order,14,1,1399.689593967863,2304.299217420284
order,15,0,1704.1050823370635,2392.6351853000433
order,16,1,1727.3672194678377,2506.5797326682136
order,17,2,1879.5432359367787,3063.6474461081752
order,18,4,2115.408453667281,2834.8270271070573
order,19,4,2944.4553224742594,4105.466996258048
order,20,0,2962.4810297007866,4216.67709503724
order,21,1,2986.5609695029148,4153.320310948402
order,22,3,3041.595970293341,3901.150276083126
order,23,4,3057.052534383921,3692.2268263328206
order,24,2,3063.2581832613464,4018.1166657191125
order,25,3,3170.708643741428,4002.5922164689073
order,26,1,3825.532681688661,4809.353211305962
order,27,1,4139.749149901521,5285.973072683654
order,28,3,4994.381285103728,6122.64349402284
order,29,4,5012.569437090225,6013.454990729118
order,30,0,5116.153291321833,6283.9999742241
order,31,2,5674.859712653964,6462.40561806526
order,32,3,6140.770747572529,7225.627027019883
order,33,4,6182.582771481324,7331.323327012838
order,34,1,6187.965549324798,7351.01169805612
order,35,4,6200.011725787656,7385.05560545789
order,36,0,6223.830168644308,7076.764405486194
order,37,2,6486.801812416237,7746.116363266387
order,38,0,6496.554872034153,7684.431019659356
order,39,0,6509.85180875167,7281.653407852087
order,40,4,6855.365629236327,7696.595581569567
order,41,4,6876.452010530907,7883.1463376138945
order,42,3,7077.862540427905,8131.126719176085
order,43,0,7109.267753920064,7915.422273630073
order,44,0,7153.519809218651,8352.408827460353
order,45,2,7154.254810390211,8354.299748856625
order,46,0,7259.627086331133,8270.827561967422
order,47,1,7349.837506681749,8340.115261097199
order,48,3,7591.107151410791,8682.178835473913
order,49,3,7990.333033751814,8639.277507374281
order,50,0,8017.577635689472,9145.015506752889
order,51,4,8045.640138575502,9170.368940905706
order,52,2,8401.269335811081,9528.729277192098
order,53,1,8444.641237299718,9266.856277177567
order,54,2,8488.119586047113,9240.124393649661
order,55,4,8497.044354013115,9374.732593361263
order,56,2,8503.329846726587,9356.226799299431
order,57,4,9009.561013682685,9997.419945717094
order,58,2,9505.239520046325,10219.242390981395
order,59,3,9538.363426855703,10616.441119577892
order,60,2,9633.590550300774,10697.166407644201
order,61,3,9657.307969978205,10337.050777046377
