kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,150.0,
proc,0,1,368.0,
proc,0,2,280.0,
proc,0,3,197.0,
proc,0,4,131.0,
proc,1,5,183.0,
proc,1,6,449.0,
proc,1,7,295.0,
proc,1,8,90.0,
proc,1,9,206.0,
proc,2,10,288.0,
proc,2,11,168.0,
proc,2,12,218.0,
proc,2,13,348.0,
proc,2,14,353.0,
proc,3,15,111.0,
proc,3,16,408.0,
proc,3,17,69.0,
proc,3,18,308.0,
proc,3,19,383.0,
proc,4,20,190.0,
proc,4,21,146.0,
proc,4,22,76.0,
proc,4,23,140.0,
proc,4,24,224.0,
proc,5,0,174.0,
proc,5,1,148.0,
proc,5,2,139.0,
proc,5,3,323.0,
proc,5,4,424.0,
proc,6,5,235.0,
proc,6,6,141.0,
proc,6,7,279.0,
proc,6,8,417.0,
proc,6,9,324.0,
proc,7,10,199.0,
proc,7,11,251.0,
proc,7,12,80.0,
proc,7,13,247.0,
proc,7,14,425.0,
proc,8,15,109.0,
proc,8,16,440.0,
proc,8,17,187.0,
proc,8,18,336.0,
proc,8,19,407.0,
proc,9,20,240.0,
proc,9,21,352.0,
proc,9,22,411.0,
proc,9,23,107.0,
proc,9,24,268.0,
proc,10,0,159.0,
proc,10,1,385.0,
proc,10,2,426.0,
proc,10,3,144.0,
proc,10,4,337.0,
proc,11,5,228.0,
proc,11,6,121.0,
proc,11,7,201.0,
proc,11,8,230.0,
proc,11,9,410.0,
proc,12,10,395.0,
proc,12,11,84.0,
proc,12,12,226.0,
proc,12,13,403.0,
proc,12,14,332.0,
proc,13,15,314.0,
proc,13,16,166.0,
proc,13,17,81.0,
proc,13,18,422.0,
proc,13,19,114.0,
proc,14,20,100.0,
proc,14,21,42.0,
proc,14,22,151.0,
proc,14,23,134.0,
proc,14,24,50.0,
proc,15,0,272.0,
proc,15,1,399.0,
proc,15,2,320.0,
proc,15,3,228.0,
proc,15,4,138.0,
proc,16,5,271.0,
proc,16,6,343.0,
proc,16,7,155.0,
proc,16,8,339.0,
proc,16,9,199.0,
proc,17,10,129.0,
proc,17,11,295.0,
proc,17,12,129.0,
proc,17,13,57.0,
proc,17,14,174.0,
proc,18,15,192.0,
proc,18,16,177.0,
proc,18,17,361.0,
proc,18,18,111.0,
proc,18,19,60.0,
proc,19,20,236.0,
proc,19,21,120.0,
proc,19,22,203.0,
proc,19,23,121.0,
proc,19,24,423.0,
proc,20,0,96.0,
proc,20,1,246.0,
proc,20,2,359.0,
proc,20,3,80.0,
proc,20,4,294.0,
proc,21,5,29.0,
proc,21,6,92.0,
proc,21,7,109.0,
proc,21,8,248.0,
proc,21,9,56.0,
proc,22,10,385.0,
proc,22,11,413.0,
proc,22,12,87.0,
proc,22,13,428.0,
proc,22,14,106.0,
proc,23,15,296.0,
proc,23,16,394.0,
proc,23,17,373.0,
proc,23,18,330.0,
proc,23,19,41.0,
proc,24,20,228.0,
proc,24,21,80.0,
proc,24,22,107.0,
proc,24,23,125.0,
proc,24,24,344.0,
order,0,4,3.4573316897489774,688.2460717728499
order,1,2,23.94735552360708,1279.801951786151
order,2,3,45.24241056673327,759.4363298949391
order,3,0,75.79867629399357,1293.6373262014342
order,4,1,89.83860528873323,1019.236189305628
order,5,3,116.69512814490737,1335.8525042211947
order,6,0,168.3385615834583,1253.0271840174305
order,7,4,189.57557908364564,852.3797804526033
order,8,0,214.7860952514539,1454.7570252323876
order,9,2,236.26969587054214,1185.9501462525495
order,10,2,247.15146915108514,1323.3354701857554
order,11,2,270.4336610079501,1295.914515890104
order,12,0,290.64278927863927,1543.4385588340315
order,13,0,327.87829994785676,1083.7544755394697
order,14,1,356.79625766555307,1414.2190783722754
order,15,3,403.01026784941945,1063.2775104135699
order,16,0,475.09968694299255,1388.4899633270757
order,17,3,485.52288446940224,1319.4567441140027
order,18,2,515.8109045513542,1592.8402816353932
order,19,3,523.4548420678805,1335.7308245092759
order,20,0,548.0322796326864,1754.2662539513055
order,21,2,574.9953613276889,1635.422404373066
order,22,4,646.1302841230884,1340.9455037521266
order,23,3,676.8800558440164,1359.4287602067657
order,24,2,695.1505088747576,1459.066689215706
order,25,2,760.3998505214406,1708.303386566865
order,26,2,772.5451245077423,1487.3369534245649
order,27,2,791.2995616620141,1458.5920145541295
order,28,2,849.4669521522944,1775.2871700209864
order,29,3,863.6316521756863,2104.387811681024
order,30,1,865.8385770977604,2027.8457524141245
order,31,4,896.463036463522,1886.6483754030921
order,32,3,944.8409155928581,2060.2300007880845
order,33,3,945.4272076533401,2050.640740136449
order,34,0,948.324454555144,1637.35935791165
order,35,4,977.3649736993705,1911.1550911823265
order,36,0,990.7179841308608,1859.9328329430728
order,37,3,993.0698069810928,1926.3974502139326
order,38,2,1064.6751210228051,2131.7610329473223
order,39,4,1070.1642262848375,1978.1239716035243
order,40,2,1070.386917046828,1942.8595717995127
order,41,1,1070.9520316711619,2059.0810420578114
order,42,1,1099.1430280679258,2225.717104525388
order,43,1,1130.1530219279541,2191.4174308578854
order,44,4,1144.8131054202254,1778.7412506954788
order,45,3,1219.255363425805,2371.5247119286423
order,46,2,1284.8714017166112,2014.9346211248142
order,47,0,1289.0483095863922,2343.534944384956
order,48,3,1311.251350675175,2262.963781442453
order,49,1,1317.2961265012952,2042.4537565108421
order,50,0,1340.5375947976772,2448.4706847331217
order,51,2,1350.5788493166397,2467.3097413189425
order,52,2,1360.799261408143,2477.0915661925296
order,53,4,1369.726608453183,2053.105683770216
order,54,2,1375.2164147326362,2345.2876548835206
order,55,3,1452.3283819248804,2503.708926807447
order,56,0,1478.407246247008,2180.6226720892796
order,57,1,1500.7459752419381,2451.611991306029
order,58,3,1510.0227049578245,2385.4371971425426
order,59,2,1530.899559569399,2785.513985424883
