kind,i,j,value,extra
header,5,5,25,500
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,425.0,
proc,0,1,397.0,
proc,0,2,235.0,
proc,0,3,414.0,
proc,0,4,330.0,
proc,1,5,159.0,
proc,1,6,450.0,
proc,1,7,158.0,
proc,1,8,36.0,
proc,1,9,258.0,
proc,2,10,355.0,
proc,2,11,428.0,
proc,2,12,76.0,
proc,2,13,66.0,
proc,2,14,168.0,
proc,3,15,384.0,
proc,3,16,243.0,
proc,3,17,414.0,
proc,3,18,219.0,
proc,3,19,217.0,
proc,4,20,152.0,
proc,4,21,69.0,
proc,4,22,340.0,
proc,4,23,151.0,
proc,4,24,385.0,
proc,5,0,196.0,
proc,5,1,70.0,
proc,5,2,414.0,
proc,5,3,411.0,
proc,5,4,397.0,
proc,6,5,421.0,
proc,6,6,264.0,
proc,6,7,193.0,
proc,6,8,138.0,
proc,6,9,189.0,
proc,7,10,122.0,
proc,7,11,428.0,
proc,7,12,72.0,
proc,7,13,308.0,
proc,7,14,278.0,
proc,8,15,34.0,
proc,8,16,135.0,
proc,8,17,357.0,
proc,8,18,57.0,
proc,8,19,314.0,
proc,9,20,121.0,
proc,9,21,312.0,
proc,9,22,162.0,
proc,9,23,326.0,
proc,9,24,84.0,
proc,10,0,75.0,
proc,10,1,339.0,
proc,10,2,143.0,
proc,10,3,290.0,
proc,10,4,127.0,
proc,11,5,350.0,
proc,11,6,394.0,
proc,11,7,400.0,
proc,11,8,178.0,
proc,11,9,73.0,
proc,12,10,256.0,
proc,12,11,397.0,
proc,12,12,221.0,
proc,12,13,282.0,
proc,12,14,147.0,
proc,13,15,210.0,
proc,13,16,89.0,
proc,13,17,335.0,
proc,13,18,200.0,
proc,13,19,320.0,
proc,14,20,108.0,
proc,14,21,100.0,
proc,14,22,419.0,
proc,14,23,68.0,
proc,14,24,352.0,
proc,15,0,368.0,
proc,15,1,252.0,
proc,15,2,210.0,
proc,15,3,352.0,
proc,15,4,268.0,
proc,16,5,207.0,
proc,16,6,365.0,
proc,16,7,225.0,
proc,16,8,267.0,
proc,16,9,318.0,
proc,17,10,259.0,
proc,17,11,30.0,
proc,17,12,335.0,
proc,17,13,390.0,
proc,17,14,88.0,
proc,18,15,82.0,
proc,18,16,180.0,
proc,18,17,431.0,
proc,18,18,309.0,
proc,18,19,265.0,
proc,19,20,324.0,
proc,19,21,120.0,
proc,19,22,208.0,
proc,19,23,450.0,
proc,19,24,219.0,
proc,20,0,172.0,
proc,20,1,383.0,
proc,20,2,269.0,
proc,20,3,393.0,
proc,20,4,169.0,
proc,21,5,311.0,
proc,21,6,92.0,
proc,21,7,77.0,
proc,21,8,71.0,
proc,21,9,179.0,
proc,22,10,297.0,
proc,22,11,90.0,
proc,22,12,285.0,
proc,22,13,224.0,
proc,22,14,104.0,
proc,23,15,168.0,
proc,23,16,158.0,
proc,23,17,254.0,
proc,23,18,269.0,
proc,23,19,41.0,
proc,24,20,234.0,
proc,24,21,114.0,
proc,24,22,72.0,
proc,24,23,151.0,
proc,24,24,450.0,
order,0,1,4.07519521388973,1133.1318055541267
order,1,1,5.467516937061827,1143.9651962632302
order,2,0,9.20270132550723,882.5251631825859
order,3,3,16.051761836995837,1048.6561713658953
order,4,2,20.24604816641252,696.1768551743515
order,5,1,48.02950976283053,1178.7242618561293
order,6,4,127.66236899016465,1337.6012824903619
order,7,1,159.04922664982175,816.452285647905
order,8,3,165.31104783030725,942.1965005949862
order,9,3,230.1235518389975,1325.3448129462467
order,10,0,241.39374996799356,1302.9438518957277
order,11,1,247.65405159081013,1301.6269813149847
order,12,1,267.7632983098882,1447.9815881995419
order,13,1,303.31544992378286,1216.5281665279886
order,14,2,362.5485701248116,1393.076008474874
order,15,2,506.20317389675427,1154.0083079272188
order,16,4,538.7166396901931,1214.6995286402378
order,17,4,578.2995971728254,1293.9975343196515
order,18,1,670.5942520381709,1799.4889129919065
order,19,1,695.5581032103765,1792.750115011127
order,20,1,699.1041757837222,1677.2343310832612
order,21,1,738.1337774968001,1864.455727694301
order,22,2,743.4248766418611,1917.763908417992
order,23,2,865.1554940143249,1982.8077177496511
order,24,3,894.3824051270828,1537.9949386728208
order,25,0,918.7171317296973,2177.534784333647
order,26,2,924.853901436399,1653.3840847271777
order,27,2,951.2086344950751,1926.6484280089855
order,28,3,993.7964634531198,1886.5532874376302
order,29,3,1003.1342563751133,2230.194423947972
order,30,2,1042.5889850786996,2189.5768154370153
order,31,1,1047.2318291231622,2204.7547701006138
order,32,0,1051.0930010984302,2131.6610797733756
order,33,0,1099.2898509576544,1769.7265285864637
order,34,0,1108.4003878945396,2194.088581496476
order,35,3,1109.293887536129,2050.249393515477
order,36,1,1135.8747618416653,2069.6469973463063
order,37,1,1154.665202992858,1923.6741057572706
order,38,0,1216.2807105375102,2039.9035556498911
order,39,4,1262.1335474151238,1959.4328772279587
order,40,0,1262.8498198694458,2081.10615442273
order,41,0,1263.0003462323314,2139.215789298558
order,42,4,1267.1625420071093,1919.1731207125238
order,43,4,1310.3965920208939,2373.1712050742135
order,44,2,1367.250990251403,2400.7560800120345
order,45,3,1387.4621084353905,2113.5237288074513
order,46,3,1411.288179955501,2583.7098949367373
order,47,1,1426.8307938180205,2646.0283757140887
order,48,1,1434.4899644511495,2245.9682367008554
order,49,4,1459.7893467158472,2634.650895832938
order,50,1,1486.1396874336847,2179.5179723477686
order,51,4,1486.5441184526717,2548.5173332422874
order,52,4,1523.0719092873824,2526.9471416996857
order,53,3,1609.6133042853876,2754.619844861807
order,54,3,1692.5206000666549,2670.933107208269
order,55,3,1736.0756989108547,2461.617041448959
order,56,0,1746.959273354545,2466.4672570327693
order,57,4,1776.1781301866695,2606.682458788578
order,58,2,1820.2155403725174,2727.608709790631
order,59,3,1831.41373580465,3062.4458349156503
order,60,2,1836.5361976451948,2618.072632271621
order,61,4,1892.7012297494227,2622.727929664731
order,62,3,1894.2104398726005,2660.6126472891797
order,63,2,1924.9340289842598,2647.996149248122
order,64,1,1935.3657624350749,2953.771978649491
order,65,3,1976.5170261198014,2881.3067566412888
order,66,1,2014.9874149940197,2978.6534181484376
order,67,1,2020.783833598006,3166.431161529968
order,68,1,2066.8424255712725,3089.165911659064
order,69,4,2101.4888720723925,3000.5196664171444
order,70,0,2142.859687215397,3401.5377239358413
order,71,0,2150.9072634654563,2797.505212106778
order,72,1,2202.7425770509176,3353.1943593777223
order,73,4,2209.663628118531,3248.3789433442757
order,74,4,2249.0675436716638,3135.362549713425
order,75,4,2268.124029734448,3093.225231214204
order,76,4,2288.9264168969394,3148.9005467464503
order,77,2,2311.4815761159643,3433.1902097931406
order,78,0,2312.649815463365,3108.7835279818178
order,79,4,2324.870519095064,3048.2776529785383
order,80,1,2335.117880328394,3037.6046275278586
order,81,2,2361.4329655668917,3427.9571047311233
order,82,1,2376.6155567557744,3397.3891771591466
order,83,1,2385.7064251628535,3577.6906711560596
order,84,4,2395.487342766323,3527.17231415891
order,85,3,2399.8330964131706,3051.485612411776
order,86,0,2447.1684020440866,3489.3804403309996
order,87,2,2450.856946422122,3431.192593131573
