kind,i,j,value,extra
header,5,5,40,150
stage_machines,0,,8,
stage_machines,1,,8,
stage_machines,2,,8,
stage_machines,3,,8,
stage_machines,4,,8,
proc,0,0,298.0,
proc,0,1,239.0,
proc,0,2,47.0,
proc,0,3,293.0,
proc,0,4,188.0,
proc,0,5,29.0,
proc,0,6,355.0,
proc,0,7,203.0,
proc,1,8,398.0,
proc,1,9,348.0,
proc,1,10,43.0,
proc,1,11,285.0,
proc,1,12,229.0,
proc,1,13,331.0,
proc,1,14,175.0,
proc,1,15,129.0,
proc,2,16,132.0,
proc,2,17,314.0,
proc,2,18,86.0,
proc,2,19,431.0,
proc,2,20,313.0,
proc,2,21,220.0,
proc,2,22,310.0,
proc,2,23,389.0,
proc,3,24,298.0,
proc,3,25,390.0,
proc,3,26,218.0,
proc,3,27,56.0,
proc,3,28,183.0,
proc,3,29,203.0,
proc,3,30,206.0,
proc,3,31,341.0,
proc,4,32,182.0,
proc,4,33,106.0,
proc,4,34,148.0,
proc,4,35,248.0,
proc,4,36,72.0,
proc,4,37,179.0,
proc,4,38,245.0,
proc,4,39,218.0,
proc,5,0,101.0,
proc,5,1,131.0,
proc,5,2,229.0,
proc,5,3,327.0,
proc,5,4,421.0,
proc,5,5,58.0,
proc,5,6,336.0,
proc,5,7,430.0,
proc,6,8,167.0,
proc,6,9,85.0,
proc,6,10,239.0,
proc,6,11,288.0,
proc,6,12,419.0,
proc,6,13,162.0,
proc,6,14,212.0,
proc,6,15,294.0,
proc,7,16,348.0,
proc,7,17,275.0,
proc,7,18,122.0,
proc,7,19,411.0,
proc,7,20,238.0,
proc,7,21,335.0,
proc,7,22,157.0,
proc,7,23,340.0,
proc,8,24,369.0,
proc,8,25,225.0,
proc,8,26,142.0,
proc,8,27,360.0,
proc,8,28,97.0,
proc,8,29,145.0,
proc,8,30,206.0,
proc,8,31,253.0,
proc,9,32,163.0,
proc,9,33,416.0,
proc,9,34,382.0,
proc,9,35,194.0,
proc,9,36,354.0,
proc,9,37,315.0,
proc,9,38,118.0,
proc,9,39,234.0,
proc,10,0,366.0,
proc,10,1,449.0,
proc,10,2,90.0,
proc,10,3,225.0,
proc,10,4,77.0,
proc,10,5,355.0,
proc,10,6,212.0,
proc,10,7,440.0,
proc,11,8,200.0,
proc,11,9,61.0,
proc,11,10,250.0,
proc,11,11,31.0,
proc,11,12,241.0,
proc,11,13,240.0,
proc,11,14,432.0,
proc,11,15,148.0,
proc,12,16,439.0,
proc,12,17,319.0,
proc,12,18,221.0,
proc,12,19,402.0,
proc,12,20,252.0,
proc,12,21,312.0,
proc,12,22,71.0,
proc,12,23,338.0,
proc,13,24,359.0,
proc,13,25,446.0,
proc,13,26,352.0,
proc,13,27,168.0,
proc,13,28,218.0,
proc,13,29,399.0,
proc,13,30,144.0,
proc,13,31,105.0,
proc,14,32,160.0,
proc,14,33,38.0,
proc,14,34,415.0,
proc,14,35,282.0,
proc,14,36,34.0,
proc,14,37,160.0,
proc,14,38,175.0,
proc,14,39,125.0,
proc,15,0,259.0,
proc,15,1,50.0,
proc,15,2,409.0,
proc,15,3,153.0,
proc,15,4,93.0,
proc,15,5,440.0,
proc,15,6,223.0,
proc,15,7,45.0,
proc,16,8,379.0,
proc,16,9,226.0,
proc,16,10,229.0,
proc,16,11,154.0,
proc,16,12,112.0,
proc,16,13,45.0,
proc,16,14,218.0,
proc,16,15,257.0,
proc,17,16,252.0,
proc,17,17,45.0,
proc,17,18,272.0,
proc,17,19,281.0,
proc,17,20,301.0,
proc,17,21,201.0,
proc,17,22,100.0,
proc,17,23,249.0,
proc,18,24,46.0,
proc,18,25,354.0,
proc,18,26,355.0,
proc,18,27,247.0,
proc,18,28,179.0,
proc,18,29,206.0,
proc,18,30,338.0,
proc,18,31,337.0,
proc,19,32,60.0,
proc,19,33,109.0,
proc,19,34,91.0,
proc,19,35,181.0,
proc,19,36,199.0,
proc,19,37,307.0,
proc,19,38,109.0,
proc,19,39,52.0,
proc,20,0,136.0,
proc,20,1,357.0,
proc,20,2,176.0,
proc,20,3,357.0,
proc,20,4,353.0,
proc,20,5,254.0,
proc,20,6,295.0,
proc,20,7,362.0,
proc,21,8,72.0,
proc,21,9,161.0,
proc,21,10,428.0,
proc,21,11,121.0,
proc,21,12,349.0,
proc,21,13,196.0,
proc,21,14,184.0,
proc,21,15,449.0,
proc,22,16,271.0,
proc,22,17,113.0,
proc,22,18,36.0,
proc,22,19,91.0,
proc,22,20,348.0,
proc,22,21,390.0,
proc,22,22,262.0,
proc,22,23,138.0,
proc,23,24,42.0,
proc,23,25,341.0,
proc,23,26,325.0,
proc,23,27,422.0,
proc,23,28,75.0,
proc,23,29,69.0,
proc,23,30,277.0,
proc,23,31,430.0,
proc,24,32,385.0,
proc,24,33,50.0,
proc,24,34,300.0,
proc,24,35,388.0,
proc,24,36,197.0,
proc,24,37,275.0,
proc,24,38,293.0,
proc,24,39,333.0,
order,0,1,27.523081377214215,957.4014299055214
order,1,1,35.16305749235317,935.1570478720803
order,2,2,39.64299069045018,714.5518633556206
order,3,0,67.72975112758806,1290.6247760667402
order,4,2,73.02750011550256,1134.1138752690829
order,5,4,75.03058415351099,1282.851257076108
order,6,3,90.6124396435862,1008.2592600195572
order,7,2,91.03043061882808,1297.2566237168107
order,8,2,137.80461917270813,1019.8224750821252
order,9,4,167.27279401467578,1304.517199534069
order,10,3,168.45658350884173,1229.860113434826
order,11,4,214.94199466970596,1067.5153687880681
order,12,2,237.87979743876124,1288.1060327765617
order,13,1,273.47301994137865,960.9046491267165
order,14,0,291.9370292939168,1042.8956386015461
order,15,3,332.0129543281331,1194.054059603551
order,16,0,360.16583555742756,1375.7444627662398
order,17,3,390.5990595762768,1354.0343333022638
order,18,1,400.55461041882677,1219.8211921139405
order,19,4,424.6639892495946,1351.2283406200668
order,20,2,432.55460837180993,1349.3757902979767
order,21,3,437.6342354161675,1442.3926371326072
