iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2192,0.5175,0.2797,-0.4364,0.063615,0.051881,0.300041,2.111181,0.721788,7.11051,56.667,0.3,34.29,0,0,0.0,,4.745,77.6
1,5039,,0.30545,-0.3891,0.077808,0.005197,0.220727,1.338232,0.703103,7.933657,80.899,0.29667,34.57,0,0,0.0,,4.838,159.9
2,7491,,0.3103,-0.37803,0.059532,0.005478,0.594007,0.435874,0.445391,3.553088,85.227,0.29333,34.54,0,0,0.0,,4.777,231.0
3,10036,,0.31357,-0.36871,0.024476,0.005823,0.777868,0.382717,0.265933,3.568459,51.724,0.29,33.34,0,0,0.0,,4.364,307.3
4,12376,,0.28738,-0.42456,0.010045,0.005889,0.966542,-0.892005,0.172911,1.863071,59.302,0.28667,33.78,0,0,0.0,,4.34,376.6
5,14176,,0.13107,-0.737,-0.010191,0.006542,1.25062,-0.13101,0.103993,1.837735,67.059,0.28333,34.05,0,0,0.0,,5.007,429.5
6,15775,,0.11836,-0.76329,0.000705,0.006256,1.386209,-0.002404,0.031081,1.759246,71.429,0.28,34.46,0,0,0.0,,4.711,475.9
7,18002,,0.17024,-0.65768,0.001664,0.002169,1.36559,-0.00426,0.038413,2.449131,68.675,0.27667,34.12,0,0,0.0,,4.766,541.2
8,21481,,0.17071,-0.65663,0.002989,0.00217,1.412877,-0.002613,0.029483,1.597038,98.78,0.27333,34.54,0,0,0.0,,4.875,641.9
9,23383,,0.06892,-0.8508,-0.005214,0.004485,1.366413,0.004026,0.047181,1.290265,70.37,0.27,34.45,0,0,0.0,,4.514,697.2
10,25476,0.675,0.13715,-0.72569,-0.003609,0.001936,1.362687,0.002831,0.056172,1.401152,63.75,0.26667,33.97,0,0,0.0,,4.505,769.2
11,29615,,0.16074,-0.67753,0.001809,0.001101,1.424502,0.002182,0.030299,1.264286,110.127,0.26333,34.82,0,0,0.0,,4.919,888.1
12,31583,,0.16594,-0.66634,-0.00617,0.001838,1.385574,0.00426,0.083333,1.483588,76.923,0.26,34.73,0,0,0.0,,4.71,944.8
13,33789,,0.14112,-0.70921,-0.008644,0.001454,1.433171,0.006369,0.051698,1.360965,214.286,0.25667,34.68,0,0,0.0,,5.104,1008.4
14,35263,,0.09514,-0.80509,-0.006285,0.002075,1.516723,0.010493,0.083728,1.375504,118.421,0.25333,34.66,0,0,0.0,,5.447,1051.0
15,37164,,0.11727,-0.76476,-0.002261,0.001473,1.40866,0.001142,0.062607,1.375829,96.0,0.25,34.33,0,0,0.0,,4.923,1106.4
16,39638,,0.15426,-0.6892,-0.008151,0.001333,1.349708,0.001594,0.038325,1.235542,77.027,0.24667,33.96,0,0,0.0,,4.526,1179.2
17,42501,,0.18841,-0.62109,-0.001264,0.000884,1.373208,0.003798,0.049053,1.355428,73.973,0.24333,35.27,0,0,0.0,,4.651,1260.4
18,44199,,0.08666,-0.82117,-0.009414,0.001464,1.410468,0.00345,0.027858,1.208909,66.667,0.24,34.92,0,0,0.0,,4.673,1309.0
19,45969,,0.1327,-0.72881,-0.004419,0.001567,1.445386,0.005832,0.075921,1.789157,147.887,0.23667,34.61,0,0,0.0,,5.076,1360.2
20,48782,0.5425,0.15429,-0.68517,-0.004214,0.001181,1.411743,0.001888,0.06267,1.430919,98.571,0.23333,34.71,0,0,0.0,,5.001,1449.8
21,51446,,0.11112,-0.77775,-0.001491,0.001271,1.361537,0.003788,0.044824,1.396962,91.304,0.23,34.31,0,0,0.0,,4.585,1527.5
22,54727,,0.21924,-0.56065,-0.004922,0.001026,1.414459,0.004106,0.058719,1.665241,127.941,0.22667,34.84,0,0,0.0,,4.972,1621.7
23,57026,,0.18297,-0.63406,-0.002283,0.001311,1.47323,0.003541,0.037698,1.392249,129.851,0.22333,34.81,0,0,0.0,,5.314,1687.8
24,58855,,0.18662,-0.62676,0.00281,0.002118,1.439393,0.003692,0.074437,1.390123,95.455,0.22,34.83,0,0,0.0,,5.013,1740.3
25,61658,,0.12945,-0.7411,-0.003633,0.000739,1.433179,0.003027,0.057353,1.401157,124.615,0.21667,34.76,0,0,0.0,,5.173,1820.9
26,63925,,0.08504,-0.82498,-0.002859,0.000795,1.501797,0.001942,0.036902,1.333898,107.812,0.21333,34.5,0,0,0.0,,5.325,1886.7
27,66704,,0.10148,-0.78939,-0.002103,0.000564,1.467204,0.003136,0.02437,1.493248,114.286,0.21,35.02,0,0,0.0,,5.206,1966.0
28,69513,,0.14781,-0.70437,-0.003651,0.00078,1.412366,0.004198,0.051228,1.355193,96.774,0.20667,34.71,0,0,0.0,,4.824,2047.0
29,72013,,0.08619,-0.82762,-0.003697,0.00068,1.44286,0.006005,0.052359,1.358445,108.197,0.20333,34.81,0,0,0.0,,5.012,2118.8
30,74608,0.6525000000000001,0.10557,-0.78753,-0.001228,0.000568,1.393572,0.001892,0.044016,1.378093,125.0,0.2,34.5,0,0,0.0,,4.75,2204.0
31,77207,,0.1418,-0.65683,-0.005147,0.000591,1.450058,0.005041,0.05878,1.464927,147.458,0.19667,34.92,0,0,0.0,,5.35,2278.4
32,79104,,0.15786,-0.68428,-0.004371,0.001267,1.377036,0.001514,0.037278,1.648517,87.931,0.19333,34.55,0,0,0.0,,4.712,2333.4
33,81127,,0.16187,-0.65595,-0.004589,0.001805,1.442034,0.003605,0.077727,1.659962,121.053,0.19,34.47,0,0,0.0,,5.124,2392.1
