iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2750,0.33249999999999996,0.2234,-0.57724,0.070511,0.042344,0.133997,0.118549,0.507961,6.666006,73.333,0.3,68.35,2120,638,0.7687,0.6338,3.432,48.2
1,4983,,0.12256,-0.77202,0.045249,0.003149,0.46645,-1.031639,0.39044,5.338619,47.191,0.29667,32.03,1813,428,0.809,0.6296,3.799,118.0
2,7161,,0.08736,-0.85363,0.030329,0.002315,0.760202,-0.733817,0.272714,2.950213,54.545,0.29333,31.89,1762,424,0.806,0.6112,4.05,186.3
3,10306,,0.20087,-0.60723,0.003094,0.002251,0.854692,-0.11656,0.149593,2.154216,58.621,0.29,31.54,2401,752,0.7615,0.6167,3.418,286.0
4,12254,,0.07252,-0.90033,-0.000631,0.003915,1.072668,-0.019699,0.074428,1.44381,62.791,0.28667,30.71,1461,495,0.7469,0.5854,3.745,349.5
5,13986,,0.05897,-0.91862,-0.001357,0.003235,1.219971,-0.007123,0.030484,1.452447,67.059,0.28333,30.75,1319,421,0.758,0.6078,4.265,405.8
6,16372,,0.1037,-0.82818,-0.00041,0.002992,1.11451,-0.001932,0.027419,1.380312,78.571,0.28,32.19,1715,679,0.7164,0.648,3.599,479.9
7,19251,,0.12446,-0.79026,-0.002712,0.003436,1.140555,-0.000699,0.055,1.391975,61.446,0.27667,32.12,2070,817,0.717,0.6888,3.632,569.6
8,22733,,0.13354,-0.77597,-0.009041,0.002351,1.168204,0.007943,0.095245,1.297122,106.098,0.27333,31.85,2371,1119,0.6794,0.5928,3.849,678.9
9,25142,,0.0691,-0.88098,-0.005742,0.004129,1.149691,0.00372,0.066831,1.361007,88.889,0.27,31.36,1745,672,0.722,0.6606,3.795,755.7
10,26777,0.4575,0.08195,-0.87763,-0.002506,0.003075,1.223725,0.004622,0.059018,1.383464,60.0,0.26667,31.49,1165,478,0.7091,0.657,4.091,821.6
11,29042,,0.11846,-0.7853,-0.000234,0.00225,1.178755,5e-05,0.012967,1.23991,60.759,0.26333,32.17,1587,686,0.6982,0.656,3.878,892.1
12,31643,,0.11512,-0.79844,-0.003672,0.001351,1.207551,0.001221,0.043061,1.386205,88.462,0.26,32.09,1759,850,0.6742,0.6196,4.074,973.1
13,35517,,0.13417,-0.74364,0.003871,0.001178,1.127531,0.00483,0.046504,1.37832,85.714,0.25667,31.39,2686,1196,0.6919,0.6572,3.68,1096.6
14,37160,,0.05017,-0.94423,-0.003083,0.002528,1.288578,-0.001559,0.035567,1.310905,71.053,0.25333,31.29,1268,383,0.768,0.6739,4.22,1149.1
15,40735,,0.08668,-0.84304,-0.002001,0.000909,1.197796,0.001374,0.032014,1.327206,76.0,0.25,32.14,2550,1033,0.7117,0.6292,3.899,1260.3
16,43208,,0.1306,-0.75805,-0.000955,0.001186,1.250386,-0.001585,0.039466,1.350231,81.081,0.24667,32.21,1699,782,0.6848,0.6221,4.222,1337.1
17,45189,,0.11248,-0.80183,-0.004661,0.002541,1.220188,0.001158,0.023502,1.427559,98.63,0.24333,31.87,1398,591,0.7029,0.6201,4.021,1399.3
18,48053,,0.10521,-0.82053,-0.006662,0.001002,1.156116,0.004207,0.056008,1.440766,91.667,0.24,31.49,1943,929,0.6765,0.6182,3.81,1490.3
19,51574,,0.14553,-0.7352,-0.000732,0.000843,1.21666,0.003377,0.03382,1.371927,101.408,0.23667,32.24,2409,1120,0.6826,0.6165,4.115,1599.5
20,53753,0.6449999999999999,0.07382,-0.89019,-0.017326,0.001548,1.166394,0.003575,0.040654,1.342371,68.571,0.23333,32.13,1574,613,0.7197,0.6658,3.809,1684.9
21,56868,,0.09949,-0.82369,-0.008593,0.0009,1.21716,0.006078,0.068835,1.353907,86.957,0.23,30.98,2186,937,0.7,0.5993,4.148,1785.4
22,60779,,0.15429,-0.72724,-0.003691,0.001084,1.159265,0.004293,0.053448,1.489917,88.235,0.22667,31.86,2593,1326,0.6616,0.6291,3.885,1908.2
23,63900,,0.10966,-0.82144,-0.002045,0.001302,1.123988,0.004021,0.035631,1.554134,111.94,0.22333,32.02,2268,861,0.7248,0.6371,3.692,2005.7
24,67647,,0.16954,-0.66438,-0.002216,0.000689,1.135886,0.007736,0.089172,1.34065,122.727,0.22,32.13,2522,1233,0.6716,0.6798,3.815,2122.3
25,70287,,0.06765,-0.84464,-0.003328,0.000598,1.204291,0.004405,0.068948,1.285842,87.692,0.21667,31.86,1972,676,0.7447,0.6455,4.08,2205.2
26,72698,,0.12772,-0.76067,-0.003346,0.001093,1.204156,0.002976,0.054328,1.354892,84.375,0.21333,32.15,1709,710,0.7065,0.6438,4.17,2280.2
27,76009,,0.17035,-0.68626,-0.001327,0.000931,1.11903,0.001406,0.034415,1.277128,90.476,0.21,31.97,2339,980,0.7047,0.6551,3.763,2383.8
28,78689,,0.1113,-0.81623,-0.004387,0.000867,1.058503,0.003213,0.062393,1.341547,72.581,0.20667,32.15,1927,761,0.7169,0.6605,3.487,2467.2
29,80932,,0.16044,-0.70098,-0.000601,0.001327,1.105495,0.000534,0.032857,1.332047,88.525,0.20333,32.02,1613,638,0.7166,0.6723,3.722,2537.2
30,83546,0.615,0.07999,-0.87794,-0.000527,0.00095,1.188668,0.001476,0.039627,1.332815,115.0,0.2,32.08,1905,717,0.7265,0.6045,4.041,2635.9
31,87095,,0.20937,-0.61006,-0.002333,0.000835,1.158061,0.00132,0.041076,1.379029,142.373,0.19667,32.02,2407,1150,0.6767,0.6269,3.981,2746.7
32,89839,,0.13461,-0.76262,-0.00158,0.000919,1.21376,0.004048,0.042614,1.493623,93.103,0.19333,32.06,1933,819,0.7024,0.6179,4.045,2832.3
33,91926,,0.13489,-0.75504,-0.006856,0.001568,1.212434,0.007357,0.10727,1.380563,100.0,0.19,30.93,1482,613,0.7074,0.6112,4.127,2899.8
34,93979,,0.13777,-0.73651,0.011944,0.001195,1.130706,0.005114,0.071722,1.319795,75.0,0.18667,31.72,1490,571,0.723,0.6856,3.76,2964.5
35,96015,,0.12382,-0.76249,-0.006388,0.001797,1.133917,0.003353,0.114914,1.502445,120.0,0.18333,32.3,1464,580,0.7162,0.6013,3.933,3027.6
36,98333,,0.18056,-0.66147,-0.002514,0.002218,1.128042,0.000266,0.057859,1.470468,100.0,0.18,32.14,1629,697,0.7003,0.6806,3.757,3099.7
37,101613,,0.15084,-0.72661,-0.001625,0.000713,1.205953,0.001224,0.032652,1.554762,124.528,0.17667,31.87,2250,1038,0.6843,0.5854,4.238,3202.7
38,104245,,0.11032,-0.7945,-0.001294,0.000709,1.19173,0.003085,0.044312,1.394554,126.923,0.17333,31.73,1922,718,0.728,0.5967,4.131,3285.6
39,107640,,0.22188,-0.60684,-0.00208,0.000669,1.084242,0.002871,0.039546,1.630117,123.529,0.17,31.94,2373,1030,0.6973,0.6624,3.715,3391.9
40,110332,0.5249999999999999,0.13095,-0.75511,-0.012894,0.000747,1.159638,0.0072,0.089015,1.597376,168.0,0.16667,32.18,1895,805,0.7019,0.6277,4.136,3489.9
41,113675,,0.17163,-0.6745,0.009184,0.000616,1.126395,0.003599,0.051421,1.72734,116.327,0.16333,31.9,2319,1032,0.692,0.6603,3.896,3594.7
42,117644,,0.14324,-0.71541,0.01026,0.000445,1.096052,0.004514,0.066325,9.02209,137.5,0.16,31.67,2820,1157,0.7091,0.6651,3.776,3720.0
43,120304,,0.13516,-0.74841,-0.000864,0.000902,1.09369,0.003179,0.042569,3.438814,114.894,0.15667,32.35,1982,686,0.7429,0.6997,3.849,3802.3
44,122753,,0.23716,-0.54323,-0.000119,0.001303,0.995631,0.001316,0.087071,2.67033,117.391,0.15333,32.2,1737,720,0.707,0.7578,3.52,3878.4
45,125497,,0.10378,-0.81787,-0.002992,0.000662,1.06793,0.000329,0.061113,1.659179,133.333,0.15,31.63,2032,720,0.7384,0.6245,3.952,3965.1
46,128338,,0.158,-0.72087,-0.005399,0.000601,0.977836,0.00564,0.115611,3.932329,143.182,0.14667,31.76,2099,750,0.7367,0.6671,3.751,4054.6
