iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2546,0.5,0.21557,-0.58805,0.001699,0.017055,1.250013,0.002449,0.072878,1.962651,80.0,0.3,32.42,1834,720,0.7181,0.6419,4.04,86.4
1,5323,,0.21729,-0.56846,-0.000254,0.002396,1.19614,0.002695,0.063265,1.777774,64.045,0.29667,32.57,1978,807,0.7102,0.6076,3.835,171.7
2,9739,,0.21003,-0.60637,-0.001698,0.001244,1.212051,0.004812,0.049033,1.801786,61.364,0.29333,32.88,2999,1425,0.6779,0.6956,3.81,306.0
3,11690,,0.07973,-0.88343,-0.0021,0.002951,1.316385,0.000526,0.012575,1.363162,55.172,0.29,32.07,1429,530,0.7295,0.5938,4.217,366.9
4,14886,,0.1472,-0.72755,-0.001612,0.001526,1.227156,0.003059,0.048189,1.45933,66.279,0.28667,32.7,2294,910,0.716,0.5763,3.848,464.6
5,17779,,0.22232,-0.58486,-0.001983,0.001129,1.19887,0.003875,0.027514,1.351699,52.941,0.28333,32.83,2038,863,0.7025,0.6471,3.764,552.8
6,20658,,0.24798,-0.54371,0.000709,0.002225,1.153484,0.002046,0.007473,1.297045,64.286,0.28,33.01,1913,974,0.6626,0.6673,3.54,640.0
7,24871,,0.25372,-0.52489,-0.000792,0.001259,1.150066,0.00368,0.007504,1.302826,50.602,0.27667,32.33,2955,1266,0.7001,0.7338,3.542,770.3
8,27241,,0.21811,-0.5857,-0.005281,0.002608,1.157483,0.005181,0.036134,1.394756,58.537,0.27333,33.1,1644,734,0.6913,0.6879,3.612,841.9
9,30265,,0.2039,-0.61314,-0.003949,0.001694,1.183068,0.002999,0.038303,1.483985,62.963,0.27,32.64,2075,957,0.6844,0.6542,3.708,934.6
10,32021,0.71,0.07374,-0.88864,-0.00339,0.003518,1.239317,0.001874,0.110467,1.430435,56.25,0.26667,32.17,1372,392,0.7778,0.6975,3.976,1007.0
11,35921,,0.22049,-0.57604,-0.002124,0.001654,1.156848,0.002953,0.033177,1.310038,83.544,0.26333,32.17,2745,1163,0.7024,0.7139,3.57,1128.2
12,37501,,0.20475,-0.61847,-0.006271,0.005044,1.209806,0.004957,0.045928,1.45497,65.385,0.26,32.86,1147,441,0.7223,0.6825,3.825,1176.3
13,39808,,0.1993,-0.62343,-0.0167,0.001681,1.176986,0.001964,0.050164,1.557084,74.026,0.25667,32.18,1664,651,0.7188,0.6316,3.7,1248.0
14,42712,,0.23143,-0.58368,0.000329,0.001041,1.154311,0.002126,0.01685,1.35201,55.263,0.25333,33.02,2033,879,0.6981,0.6689,3.553,1336.0
15,47419,,0.2902,-0.44181,-0.0,0.000855,1.170345,0.001119,0.00922,1.337127,60.0,0.25,32.6,3180,1535,0.6744,0.6383,3.647,1480.4
16,50194,,0.15428,-0.70612,-0.001605,0.001543,1.181368,0.00308,0.037503,1.637384,56.757,0.24667,32.58,1924,859,0.6913,0.7218,3.661,1565.6
17,53594,,0.15789,-0.71374,0.000331,0.001002,1.251456,0.006339,0.052555,1.42326,82.192,0.24333,32.32,2308,1100,0.6772,0.6163,4.046,1670.8
18,57435,,0.34497,-0.35876,-0.007178,0.00134,1.150253,0.00193,0.016801,2.251001,108.333,0.24,32.25,2583,1266,0.6711,0.6424,3.641,1789.9
19,60812,,0.15327,-0.73035,-0.000757,0.001323,1.22842,0.00055,0.00546,1.376935,76.056,0.23667,32.4,2429,956,0.7176,0.6608,3.91,1894.2
20,63523,0.5900000000000001,0.19803,-0.62773,-0.005747,0.002111,1.173578,0.004827,0.056664,1.68696,55.714,0.23333,32.42,2005,714,0.7374,0.7062,3.66,1994.3
21,66624,,0.14884,-0.72282,-0.006442,0.001269,1.206637,0.003659,0.032396,1.707569,60.87,0.23,31.84,2214,895,0.7121,0.6434,3.797,2091.7
22,69951,,0.23418,-0.54681,-0.003973,0.000917,1.125407,0.001795,0.043881,1.446634,57.353,0.22667,32.08,2324,1011,0.6969,0.74,3.476,2195.4
23,73272,,0.16971,-0.69188,-0.001371,0.001544,1.201981,0.003099,0.030412,1.512748,89.552,0.22333,32.49,2314,1015,0.6951,0.6301,3.813,2297.7
24,76585,,0.25863,-0.51201,-0.002485,0.001293,1.155964,0.00506,0.040037,1.415442,77.273,0.22,31.54,2346,975,0.7064,0.647,3.619,2402.7
25,79895,,0.22724,-0.58299,-0.001852,0.000971,1.123855,0.001387,0.032446,1.330967,106.154,0.21667,31.89,2351,967,0.7086,0.7094,3.511,2506.5
26,83789,,0.19424,-0.66523,-0.003749,0.001054,1.153742,0.003834,0.059438,1.545487,98.438,0.21333,32.31,2739,1163,0.7019,0.6064,3.762,2627.0
27,87531,,0.32907,-0.36509,-0.001669,0.001308,1.07741,0.002564,0.061181,1.56021,80.952,0.21,32.29,2658,1092,0.7088,0.7203,3.408,2742.9
28,90659,,0.21968,-0.57556,-0.001036,0.001425,1.150773,0.000476,0.031488,1.314364,87.097,0.20667,32.15,2216,920,0.7066,0.6986,3.66,2840.3
29,93712,,0.23776,-0.56841,-0.00641,0.001334,1.148352,0.006452,0.091552,1.431838,78.689,0.20333,32.2,2241,820,0.7321,0.6885,3.702,2935.1
30,96664,0.675,0.12766,-0.76591,0.012071,0.00119,1.151384,0.00423,0.058811,1.443538,85.0,0.2,32.43,2183,777,0.7375,0.6642,3.712,3042.5
31,100748,,0.30817,-0.4083,-3.7e-05,0.000882,1.132113,0.00328,0.033018,1.488236,86.441,0.19667,31.98,2801,1291,0.6845,0.6609,3.587,3170.2
32,104650,,0.2761,-0.47237,-0.004081,0.001055,1.16267,0.005075,0.031556,1.441255,103.448,0.19333,32.07,2666,1244,0.6818,0.6677,3.69,3291.9
33,107278,,0.20418,-0.61312,-0.004656,0.001605,1.181885,0.004581,0.080452,1.830249,78.947,0.19,33.04,1905,731,0.7227,0.7455,3.838,3371.5
34,110191,,0.17916,-0.65327,-0.002437,0.000929,1.225004,0.005687,0.047028,1.885564,107.143,0.18667,32.32,2047,874,0.7008,0.6058,4.089,3461.6
35,112071,,0.14173,-0.72876,-0.008633,0.002192,1.151831,0.010654,0.09465,1.748759,81.818,0.18333,32.46,1398,490,0.7405,0.7233,3.759,3519.6
36,116146,,0.33858,-0.34537,-0.003609,0.001018,1.110879,0.003962,0.058538,1.568287,83.333,0.18,32.27,2803,1280,0.6865,0.709,3.547,3645.8
37,117741,,0.1394,-0.74085,-0.005641,0.001938,1.27355,-0.000273,0.04294,1.736841,101.887,0.17667,32.79,1198,405,0.7473,0.6693,4.351,3694.5
38,120257,,0.16099,-0.71517,-0.004559,0.0014,1.120376,0.007055,0.119122,1.718221,98.077,0.17333,32.84,1906,618,0.7552,0.6595,3.755,3771.1
39,122322,,0.20436,-0.60723,-0.013509,0.001569,1.108382,0.004187,0.0973,1.639936,82.353,0.17,32.22,1469,604,0.7086,0.6438,3.67,3835.2
40,125285,0.615,0.20319,-0.59477,-0.000813,0.000777,1.162798,0.003368,0.076766,1.500769,132.0,0.16667,31.9,1988,983,0.6691,0.6466,3.848,3946.7
41,129769,,0.3577,-0.29614,-0.014882,0.000806,1.114175,0.007681,0.060041,1.758991,128.571,0.16333,32.73,2966,1526,0.6603,0.7034,3.641,4083.7
42,133789,,0.27461,-0.46956,-0.004646,0.000789,1.155833,0.006043,0.087909,1.591187,106.25,0.16,32.69,2758,1270,0.6847,0.6759,3.787,4206.7
