iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,2624,0.5475,0.35495,-0.28237,0.062812,0.016197,0.450553,-2.446826,0.692088,10.826869,60.0,0.3,33.9,0,0,0.0,,4.679,84.0
1,5072,,0.23061,-0.53628,0.012882,0.006841,0.92326,-0.319607,0.359375,3.514099,50.562,0.29667,33.63,0,0,0.0,,4.476,156.8
2,6958,,0.18271,-0.61842,0.002149,0.006696,1.197188,-0.032271,0.111905,1.471598,47.727,0.29333,33.26,0,0,0.0,,4.61,213.5
3,8783,,0.17551,-0.64721,-0.000534,0.004751,1.324569,-0.016908,0.08095,1.488922,62.069,0.29,34.19,0,0,0.0,,4.707,266.9
4,11620,,0.23472,-0.52963,0.00254,0.003331,1.323381,-0.009914,0.114567,2.138162,87.209,0.28667,33.63,0,0,0.0,,4.851,351.3
5,13968,,0.12843,-0.74198,0.002546,0.003702,1.412126,0.005417,0.064394,1.663379,67.059,0.28333,33.72,0,0,0.0,,4.903,421.0
6,16605,,0.08815,-0.8167,-0.005673,0.002925,1.441006,0.003269,0.077239,1.631691,75.0,0.28,33.27,0,0,0.0,,5.014,500.2
7,18706,,0.08932,-0.81999,0.004764,0.004202,1.416073,0.004483,0.046337,1.267071,72.289,0.27667,33.4,0,0,0.0,,4.701,563.1
8,20642,,0.12344,-0.75115,0.002522,0.0069,1.45315,0.001158,0.011393,1.166516,73.171,0.27333,33.72,0,0,0.0,,4.872,620.6
9,22973,,0.10086,-0.79604,-0.010108,0.004302,1.3763,0.002635,0.054028,1.31073,70.37,0.27,34.06,0,0,0.0,,4.586,689.0
10,25437,0.5475000000000001,0.13088,-0.73611,-0.007357,0.004438,1.389618,0.000602,0.019401,1.402416,93.75,0.26667,34.11,0,0,0.0,,4.598,767.2
11,28473,,0.08495,-0.83011,-0.003404,0.00232,1.45659,0.002374,0.047441,1.591954,110.127,0.26333,33.8,0,0,0.0,,4.979,857.0
12,29838,,0.0638,-0.86991,-0.003282,0.007079,1.473062,0.006733,0.052702,1.517613,76.923,0.26,33.74,0,0,0.0,,5.04,897.5
13,32661,,0.15565,-0.68653,-0.002168,0.002522,1.479738,0.001444,0.004529,1.257103,93.506,0.25667,33.39,0,0,0.0,,5.273,982.0
14,34661,,0.11199,-0.77073,-0.001767,0.003475,1.482594,0.004141,0.012858,1.162985,90.789,0.25333,33.92,0,0,0.0,,5.293,1041.0
15,36490,,0.08804,-0.82393,-0.000335,0.002929,1.462512,-0.001657,0.0,1.153089,80.0,0.25,34.08,0,0,0.0,,5.016,1094.7
16,39043,,0.0738,-0.85174,-0.001564,0.002228,1.45798,0.002968,0.001998,1.253403,85.135,0.24667,33.93,0,0,0.0,,4.929,1170.0
17,40701,,0.05577,-0.88555,-0.001117,0.002637,1.56268,0.001067,0.004236,1.240362,110.959,0.24333,33.44,0,0,0.0,,5.546,1219.5
18,43070,,0.06702,-0.86336,-0.003616,0.001073,1.483851,0.006454,0.040121,1.221789,79.167,0.24,33.35,0,0,0.0,,5.053,1290.6
19,44399,,0.08725,-0.81687,-0.00744,0.001269,1.537524,0.002862,0.022558,1.420301,109.859,0.23667,33.5,0,0,0.0,,5.38,1330.3
20,46800,0.685,0.11618,-0.7574,0.000765,0.000962,1.430045,-0.002508,0.001919,1.295355,90.0,0.23333,34.09,0,0,0.0,,4.733,1413.9
21,49419,,0.07948,-0.83849,-0.002336,0.000505,1.506677,0.00121,0.023604,1.529375,91.304,0.23,33.9,0,0,0.0,,5.247,1491.2
22,51654,,0.11563,-0.76785,-0.00521,0.000953,1.442191,0.002801,0.018308,1.427985,136.765,0.22667,33.69,0,0,0.0,,4.895,1557.5
23,53715,,0.11198,-0.77604,-0.000165,0.001157,1.505072,0.00155,0.018842,1.439106,147.761,0.22333,33.57,0,0,0.0,,5.456,1619.0
24,56506,,0.14223,-0.71372,-0.00279,0.000812,1.42432,0.004128,0.050771,1.474519,95.455,0.22,33.32,0,0,0.0,,4.823,1702.7
25,58775,,0.13585,-0.7283,-0.002883,0.000691,1.48572,0.002516,0.061,1.528765,138.462,0.21667,33.74,0,0,0.0,,5.534,1770.0
26,61478,,0.13435,-0.73006,0.007266,0.000688,1.398548,0.000705,0.034209,1.392138,89.062,0.21333,34.04,0,0,0.0,,4.71,1849.4
27,63869,,0.13807,-0.72252,-0.002636,0.000804,1.464314,0.004051,0.031589,1.510208,147.619,0.21,33.48,0,0,0.0,,5.112,1920.8
28,66558,,0.13606,-0.72541,-0.049452,0.000959,1.487493,0.007537,0.003078,1.285544,135.484,0.20667,33.37,0,0,0.0,,5.23,2001.4
29,68261,,0.16531,-0.66937,-0.004836,0.001999,1.479442,0.006192,0.074371,1.682584,162.295,0.20333,33.78,0,0,0.0,,5.171,2051.9
30,71527,0.485,0.11822,-0.75984,-0.001952,0.000896,1.514986,0.002599,0.040598,1.482851,125.0,0.2,33.97,0,0,0.0,,5.465,2158.9
31,73188,,0.15945,-0.68111,-0.005178,0.002379,1.597135,0.006841,0.083731,1.631038,137.288,0.19667,34.13,0,0,0.0,,6.101,2207.5
32,76164,,0.12923,-0.73704,-0.005216,0.000632,1.470362,0.004134,0.078234,1.557125,113.793,0.19333,34.01,0,0,0.0,,5.279,2295.1
33,78167,,0.12278,-0.74806,-0.000681,0.00119,1.406677,0.003426,0.058927,1.544943,121.053,0.19,33.42,0,0,0.0,,4.877,2355.0
34,80433,,0.14767,-0.69727,-0.006011,0.00097,1.328824,0.007487,0.115053,1.750224,91.071,0.18667,33.68,0,0,0.0,,4.534,2422.3
35,82639,,0.15544,-0.68495,-0.00374,0.001298,1.364526,0.010662,0.126939,1.748347,81.818,0.18333,33.83,0,0,0.0,,4.735,2487.5
36,84715,,0.21842,-0.55721,-0.003726,0.001186,1.460852,-0.001882,0.049895,1.450226,155.556,0.18,34.14,0,0,0.0,,5.651,2548.3
37,87838,,0.24846,-0.50089,0.000874,0.000916,1.3803,0.007627,0.0822,1.988741,186.792,0.17667,33.9,0,0,0.0,,4.831,2640.5
38,90978,,0.19598,-0.60735,-0.00417,0.001275,1.381412,0.001757,0.030699,1.460788,138.462,0.17333,33.48,0,0,0.0,,4.74,2734.3
39,93167,,0.11371,-0.76441,-0.007108,0.00107,1.479449,0.00125,0.046953,1.805868,194.118,0.17,34.01,0,0,0.0,,5.241,2798.7
40,95054,0.6174999999999999,0.14289,-0.71217,9.7e-05,0.001777,1.532385,-0.001016,0.005503,1.261351,234.0,0.16667,33.56,0,0,0.0,,5.659,2868.7
41,96508,,0.10728,-0.7845,-0.001467,0.002526,1.428126,0.004219,0.060103,1.629698,189.796,0.16333,34.01,0,0,0.0,,5.05,2911.5
