iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
0,4063,0.01,0.16013,-0.70594,-7.1e-05,0.007861,1.228838,-0.004815,0.135996,1.906562,90.0,0.3,32.07,2633,1438,0.6468,0.6158,4.26,131.5
1,6331,,0.16773,-0.66411,-0.001764,0.00486,1.257879,-0.003938,0.046051,1.377484,64.045,0.29667,32.38,1559,717,0.685,0.7233,4.196,201.6
2,9917,,0.26354,-0.49426,-0.001928,0.002143,1.189438,0.003963,0.051275,1.448786,68.182,0.29333,32.6,2327,1267,0.6475,0.6874,3.826,311.6
3,14116,,0.16268,-0.72722,-0.00152,0.001487,1.265212,0.001396,0.026157,1.49832,62.069,0.29,32.32,2804,1403,0.6665,0.5672,4.142,441.5
4,18359,,0.23904,-0.55046,0.002637,0.003003,1.170161,0.001499,0.028855,1.498686,66.279,0.28667,32.62,2778,1473,0.6535,0.6794,3.749,571.6
5,20681,,0.17203,-0.69132,0.007235,0.004991,1.210103,0.00248,0.067937,1.467709,70.588,0.28333,32.42,1642,688,0.7047,0.6464,3.86,643.2
6,23423,,0.12258,-0.78707,-0.004562,0.006098,1.199928,0.001413,0.002486,1.284558,57.143,0.28,32.45,1937,813,0.7044,0.784,3.748,727.7
7,26596,,0.26067,-0.51603,-0.001763,0.003263,1.213572,0.002175,0.013729,1.333403,72.289,0.27667,32.42,2138,1043,0.6721,0.6464,3.849,825.6
8,29547,,0.27119,-0.49065,-0.020776,0.003253,1.153161,0.000951,0.03049,1.387201,51.22,0.27333,32.48,1959,1000,0.662,0.7118,3.548,916.5
9,32804,,0.24157,-0.52621,-0.001083,0.004039,1.203554,0.002658,0.039085,1.455747,81.481,0.27,32.35,2238,1027,0.6855,0.6724,3.848,1017.2
10,36188,0.1825,0.16965,-0.71322,0.001729,0.003108,1.200248,-0.000363,0.002439,1.584637,71.25,0.26667,31.9,2296,1096,0.6769,0.6482,3.774,1131.3
11,38816,,0.12865,-0.77202,-0.004884,0.003801,1.247776,0.002803,0.021796,1.481824,60.759,0.26333,32.95,1857,779,0.7045,0.6475,3.93,1211.1
12,40748,,0.1228,-0.78047,0.001211,0.006831,1.268693,0.00151,0.014214,1.302995,73.077,0.26,32.72,1340,600,0.6907,0.6172,4.043,1270.2
13,43093,,0.158,-0.71465,0.000151,0.002221,1.186638,0.003632,0.023882,1.457129,77.922,0.25667,32.7,1607,746,0.683,0.6738,3.791,1341.9
14,46707,,0.21922,-0.59475,-0.004765,0.002844,1.197566,0.003163,0.054975,1.446733,71.053,0.25333,32.71,2479,1143,0.6844,0.7065,3.797,1452.4
15,50707,,0.31565,-0.40781,0.001714,0.001208,1.139145,0.0039,0.019206,1.378213,100.0,0.25,32.67,2645,1363,0.6599,0.6738,3.539,1574.8
16,53350,,0.28137,-0.45084,-0.001186,0.00203,1.203515,0.001382,0.04268,1.551915,113.514,0.24667,32.34,1787,864,0.6741,0.6582,3.893,1656.6
17,56771,,0.21751,-0.58287,-0.001487,0.001183,1.208732,0.002214,0.021594,1.421353,69.863,0.24333,31.81,2391,1038,0.6973,0.5925,3.831,1764.1
18,59006,,0.1277,-0.7778,-0.003767,0.002178,1.171423,0.007042,0.088939,1.523281,50.0,0.24,32.15,1719,524,0.7664,0.6963,3.719,1833.6
19,63119,,0.20976,-0.61112,-0.00852,0.001346,1.187577,0.002927,0.05991,1.759427,71.831,0.23667,32.71,2768,1353,0.6717,0.6125,3.793,1959.4
20,65959,0.525,0.24936,-0.51605,-0.006549,0.001633,1.169014,0.003295,0.061255,1.629488,81.429,0.23333,32.33,1935,913,0.6794,0.6785,3.758,2064.1
21,69486,,0.24393,-0.53772,-0.001511,0.00154,1.210477,0.001524,0.030116,1.565713,69.565,0.23,32.62,2460,1075,0.6959,0.6813,3.838,2172.2
22,73295,,0.22542,-0.55566,1.6e-05,0.001402,1.192499,0.002637,0.013597,1.369674,83.824,0.22667,32.61,2620,1197,0.6864,0.6715,3.774,2289.0
23,76384,,0.1556,-0.70294,-0.002315,0.001657,1.269882,0.005321,0.047825,1.459633,89.552,0.22333,32.42,2162,935,0.6981,0.576,4.229,2384.3
24,79830,,0.19343,-0.64644,-0.002701,0.001427,1.145277,0.002874,0.046918,1.457736,72.727,0.22,32.73,2306,1148,0.6676,0.67,3.609,2489.6
25,82861,,0.14967,-0.72277,-0.001699,0.002002,1.224387,0.000564,0.034276,1.456748,73.846,0.21667,32.71,2077,962,0.6834,0.6464,3.924,2582.3
26,86401,,0.23911,-0.5742,-0.00154,0.001193,1.15924,0.004003,0.045533,1.68031,70.312,0.21333,32.7,2314,1234,0.6522,0.6853,3.66,2690.6
27,89617,,0.20995,-0.59866,-0.002983,0.001544,1.193438,0.003392,0.067608,3.065091,80.952,0.21,32.02,2243,981,0.6957,0.6988,3.772,2791.0
28,92577,,0.18708,-0.66964,-0.005576,0.001784,1.227294,0.003782,0.03776,1.518011,101.613,0.20667,31.76,2135,833,0.7193,0.6471,3.966,2884.2
29,95785,,0.19837,-0.62799,-0.004988,0.001468,1.146282,0.002495,0.108974,1.707891,78.689,0.20333,32.23,2331,885,0.7248,0.6805,3.707,2983.8
