kind,i,j,value,extra
header,5,5,25,150
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,371.0,
proc,0,1,138.0,
proc,0,2,327.0,
proc,0,3,176.0,
proc,0,4,211.0,
proc,1,5,129.0,
proc,1,6,443.0,
proc,1,7,178.0,
proc,1,8,98.0,
proc,1,9,429.0,
proc,2,10,267.0,
proc,2,11,237.0,
proc,2,12,429.0,
proc,2,13,96.0,
proc,2,14,372.0,
proc,3,15,194.0,
proc,3,16,278.0,
proc,3,17,245.0,
proc,3,18,355.0,
proc,3,19,81.0,
proc,4,20,238.0,
proc,4,21,126.0,
proc,4,22,44.0,
proc,4,23,320.0,
proc,4,24,375.0,
proc,5,0,140.0,
proc,5,1,397.0,
proc,5,2,313.0,
proc,5,3,235.0,
proc,5,4,300.0,
proc,6,5,410.0,
proc,6,6,359.0,
proc,6,7,380.0,
proc,6,8,224.0,
proc,6,9,326.0,
proc,7,10,100.0,
proc,7,11,100.0,
proc,7,12,64.0,
proc,7,13,26.0,
proc,7,14,174.0,
proc,8,15,208.0,
proc,8,16,182.0,
proc,8,17,213.0,
proc,8,18,195.0,
proc,8,19,365.0,
proc,9,20,270.0,
proc,9,21,439.0,
proc,9,22,222.0,
proc,9,23,77.0,
proc,9,24,218.0,
proc,10,0,375.0,
proc,10,1,290.0,
proc,10,2,157.0,
proc,10,3,446.0,
proc,10,4,199.0,
proc,11,5,67.0,
proc,11,6,69.0,
proc,11,7,217.0,
proc,11,8,261.0,
proc,11,9,287.0,
proc,12,10,396.0,
proc,12,11,77.0,
proc,12,12,56.0,
proc,12,13,258.0,
proc,12,14,205.0,
proc,13,15,193.0,
proc,13,16,403.0,
proc,13,17,376.0,
proc,13,18,183.0,
proc,13,19,117.0,
proc,14,20,391.0,
proc,14,21,28.0,
proc,14,22,64.0,
proc,14,23,271.0,
proc,14,24,313.0,
proc,15,0,442.0,
proc,15,1,303.0,
proc,15,2,234.0,
proc,15,3,319.0,
proc,15,4,276.0,
proc,16,5,177.0,
proc,16,6,258.0,
proc,16,7,366.0,
proc,16,8,394.0,
proc,16,9,52.0,
proc,17,10,34.0,
proc,17,11,50.0,
proc,17,12,230.0,
proc,17,13,449.0,
proc,17,14,439.0,
proc,18,15,448.0,
proc,18,16,133.0,
proc,18,17,286.0,
proc,18,18,262.0,
proc,18,19,168.0,
proc,19,20,125.0,
proc,19,21,209.0,
proc,19,22,298.0,
proc,19,23,265.0,
proc,19,24,73.0,
proc,20,0,37.0,
proc,20,1,74.0,
proc,20,2,173.0,
proc,20,3,345.0,
proc,20,4,93.0,
proc,21,5,310.0,
proc,21,6,152.0,
proc,21,7,320.0,
proc,21,8,362.0,
proc,21,9,326.0,
proc,22,10,261.0,
proc,22,11,257.0,
proc,22,12,131.0,
proc,22,13,122.0,
proc,22,14,349.0,
proc,23,15,401.0,
proc,23,16,197.0,
proc,23,17,48.0,
proc,23,18,50.0,
proc,23,19,379.0,
proc,24,20,192.0,
proc,24,21,25.0,
proc,24,22,158.0,
proc,24,23,431.0,
proc,24,24,190.0,
order,0,2,34.234669782023296,534.2346697820233
order,1,2,104.3885249144167,604.3885249144167
order,2,1,105.40245838071887,605.4024583807188
order,3,2,120.54534290937939,620.5453429093794
order,4,0,174.8446248342709,674.8446248342709
order,5,2,325.43831194802283,825.4383119480228
order,6,2,341.9452869310222,841.9452869310222
order,7,0,388.64282684487273,888.6428268448727
order,8,3,483.98771399902535,983.9877139990253
order,9,3,499.7340142498269,999.7340142498269
order,10,2,520.0098782154315,1020.0098782154315
order,11,1,651.9344412942498,1151.9344412942498
order,12,0,822.9957207320206,1322.9957207320206
order,13,0,828.779333276983,1328.779333276983
order,14,0,891.5875424473692,1391.5875424473693
order,15,4,927.388181573242,1427.388181573242
order,16,0,1045.7970838647357,1545.7970838647357
order,17,0,1057.2065347702992,1557.2065347702992
order,18,4,1283.1211074392336,1783.1211074392336
order,19,1,1372.946527635065,1872.946527635065
order,20,3,1676.0896000239895,2176.0896000239895
order,21,4,1678.3601436044362,2178.3601436044364
order,22,3,1978.2077691825739,2478.207769182574
order,23,1,2071.126664201554,2571.126664201554
order,24,1,2170.29721539616,2670.29721539616
order,25,3,2486.6368898501414,2986.6368898501414
order,26,3,2568.1991978865317,3068.1991978865317
order,27,3,2572.347244996695,3072.347244996695
order,28,1,2591.4837644617583,3091.4837644617583
order,29,2,2874.860136679884,3374.860136679884
order,30,0,2951.8745335351045,3451.8745335351045
order,31,2,3237.235710053599,3737.235710053599
order,32,1,3258.7234496313213,3758.7234496313213
order,33,4,3277.301136154222,3777.301136154222
order,34,2,3421.0656561456835,3921.0656561456835
order,35,4,3424.0221479515762,3924.0221479515762
order,36,3,3435.0947012250003,3935.0947012250003
order,37,4,3613.8777375808604,4113.87773758086
order,38,1,3695.50905211563,4195.50905211563
order,39,3,3717.42490725294,4217.42490725294
order,40,1,3838.8227114628153,4338.822711462815
order,41,4,4028.771648902413,4528.771648902413
order,42,4,4047.2193661894235,4547.219366189423
order,43,0,4111.936472914522,4611.936472914522
order,44,4,4150.592404313552,4650.592404313552
order,45,1,4235.0598271404815,4735.0598271404815
order,46,1,4299.118724898551,4799.118724898551
order,47,3,4426.320584137239,4926.320584137239
order,48,3,4459.120349389297,4959.120349389297
order,49,4,4612.748157127528,5112.748157127528
order,50,0,4617.37112482139,5117.37112482139
order,51,3,4693.359627514544,5193.359627514544
order,52,1,4698.694272932556,5198.694272932556
order,53,3,4738.764360158967,5238.764360158967
order,54,1,4770.239044338911,5270.239044338911
order,55,2,4810.625034472535,5310.625034472535
order,56,2,4927.452042641712,5427.452042641712
order,57,0,5056.349382627247,5556.349382627247
order,58,2,5208.170744788642,5708.170744788642
order,59,1,5256.320652911235,5756.320652911235
order,60,2,5278.526963743293,5778.526963743293
order,61,4,5403.253087517356,5903.253087517356
order,62,4,5422.85264983352,5922.85264983352
