kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,342.0,
proc,0,1,249.0,
proc,0,2,268.0,
proc,0,3,270.0,
proc,0,4,332.0,
proc,1,5,141.0,
proc,1,6,428.0,
proc,1,7,205.0,
proc,1,8,203.0,
proc,1,9,96.0,
proc,2,10,132.0,
proc,2,11,228.0,
proc,2,12,84.0,
proc,2,13,372.0,
proc,2,14,301.0,
proc,3,15,253.0,
proc,3,16,207.0,
proc,3,17,249.0,
proc,3,18,126.0,
proc,3,19,425.0,
proc,4,20,83.0,
proc,4,21,373.0,
proc,4,22,40.0,
proc,4,23,227.0,
proc,4,24,54.0,
proc,5,0,437.0,
proc,5,1,178.0,
proc,5,2,258.0,
proc,5,3,375.0,
proc,5,4,101.0,
proc,6,5,47.0,
proc,6,6,130.0,
proc,6,7,264.0,
proc,6,8,118.0,
proc,6,9,38.0,
proc,7,10,397.0,
proc,7,11,126.0,
proc,7,12,172.0,
proc,7,13,443.0,
proc,7,14,363.0,
proc,8,15,375.0,
proc,8,16,199.0,
proc,8,17,270.0,
proc,8,18,27.0,
proc,8,19,29.0,
proc,9,20,213.0,
proc,9,21,303.0,
proc,9,22,205.0,
proc,9,23,97.0,
proc,9,24,109.0,
proc,10,0,160.0,
proc,10,1,329.0,
proc,10,2,441.0,
proc,10,3,422.0,
proc,10,4,71.0,
proc,11,5,166.0,
proc,11,6,259.0,
proc,11,7,79.0,
proc,11,8,249.0,
proc,11,9,249.0,
proc,12,10,183.0,
proc,12,11,269.0,
proc,12,12,441.0,
proc,12,13,416.0,
proc,12,14,120.0,
proc,13,15,291.0,
proc,13,16,290.0,
proc,13,17,363.0,
proc,13,18,439.0,
proc,13,19,215.0,
proc,14,20,104.0,
proc,14,21,30.0,
proc,14,22,104.0,
proc,14,23,45.0,
proc,14,24,119.0,
proc,15,0,352.0,
proc,15,1,387.0,
proc,15,2,266.0,
proc,15,3,331.0,
proc,15,4,441.0,
proc,16,5,39.0,
proc,16,6,246.0,
proc,16,7,82.0,
proc,16,8,376.0,
proc,16,9,443.0,
proc,17,10,441.0,
proc,17,11,414.0,
proc,17,12,269.0,
proc,17,13,277.0,
proc,17,14,217.0,
proc,18,15,49.0,
proc,18,16,53.0,
proc,18,17,294.0,
proc,18,18,139.0,
proc,18,19,32.0,
proc,19,20,99.0,
proc,19,21,50.0,
proc,19,22,179.0,
proc,19,23,298.0,
proc,19,24,100.0,
proc,20,0,150.0,
proc,20,1,375.0,
proc,20,2,250.0,
proc,20,3,314.0,
proc,20,4,97.0,
proc,21,5,66.0,
proc,21,6,123.0,
proc,21,7,68.0,
proc,21,8,205.0,
proc,21,9,217.0,
proc,22,10,370.0,
proc,22,11,99.0,
proc,22,12,69.0,
proc,22,13,352.0,
proc,22,14,306.0,
proc,23,15,339.0,
proc,23,16,165.0,
proc,23,17,303.0,
proc,23,18,263.0,
proc,23,19,332.0,
proc,24,20,369.0,
proc,24,21,128.0,
proc,24,22,242.0,
proc,24,23,373.0,
proc,24,24,202.0,
order,0,0,19.583089131769473,919.5830891317695
order,1,2,108.83530922262959,1008.8353092226296
order,2,1,126.37859339452417,1026.3785933945242
order,3,1,150.15806551105163,1050.1580655110515
order,4,3,182.20333663136716,1082.2033366313672
order,5,2,200.07088840358642,1100.0708884035864
order,6,0,261.6668300441306,1161.6668300441306
order,7,1,329.44287127067406,1229.442871270674
order,8,2,333.29561218365745,1233.2956121836573
order,9,1,391.1178709144905,1291.1178709144906
order,10,4,541.6215985104507,1441.6215985104507
order,11,4,581.7072537993569,1481.7072537993567
order,12,4,613.6312947536591,1513.631294753659
order,13,1,650.106484690539,1550.106484690539
order,14,1,725.4040189109193,1625.4040189109191
order,15,2,895.7403456413334,1795.7403456413335
order,16,4,944.7882771272266,1844.7882771272266
order,17,1,1230.9582133055087,2130.9582133055087
order,18,3,1254.7765169916368,2154.7765169916365
order,19,2,1275.1420842773148,2175.142084277315
order,20,4,1372.7623372567614,2272.7623372567614
order,21,0,1489.8308278407214,2389.830827840721
order,22,2,1741.7208420000236,2641.7208420000234
order,23,0,1950.6863161126662,2850.686316112666
order,24,1,1956.4004307178984,2856.4004307178984
order,25,2,2086.7075360611184,2986.7075360611184
order,26,0,2098.545854917107,2998.545854917107
order,27,3,2106.7281102403067,3006.7281102403067
order,28,2,2178.0809129527606,3078.0809129527606
order,29,2,2289.5353478648526,3189.5353478648526
order,30,4,2726.71746094507,3626.71746094507
order,31,0,2943.7788477721915,3843.7788477721915
order,32,1,3003.204800170441,3903.204800170441
order,33,4,3280.9472205707407,4180.947220570741
order,34,1,3676.484613900336,4576.484613900337
order,35,2,3682.4628061314847,4582.462806131485
order,36,1,3720.587598474125,4620.587598474125
order,37,3,3727.554284702746,4627.554284702746
order,38,0,3795.614748814765,4695.614748814765
order,39,0,3875.7957641548683,4775.795764154868
order,40,1,3928.2829666426524,4828.282966642652
order,41,1,3969.292868227736,4869.292868227736
order,42,3,4364.7894022766795,5264.7894022766795
order,43,2,4384.100028442124,5284.100028442124
order,44,2,4389.442326609761,5289.442326609761
order,45,4,4409.244732914698,5309.244732914698
order,46,1,4632.384029696434,5532.384029696434
order,47,2,4692.861272039151,5592.861272039151
order,48,0,4708.759590576529,5608.759590576529
order,49,4,4857.957137895171,5757.957137895171
order,50,4,4860.115103168913,5760.115103168913
order,51,0,5002.723286126381,5902.723286126381
order,52,0,5098.476289739668,5998.476289739668
order,53,0,5289.933889305702,6189.933889305702
order,54,4,5521.950589792062,6421.950589792062
order,55,0,5564.45260791111,6464.45260791111
order,56,4,5644.596722955602,6544.596722955602
order,57,1,5717.136684268613,6617.136684268613
order,58,0,5834.357553282343,6734.357553282343
order,59,2,5879.1564793758935,6779.1564793758935
order,60,4,6073.86024200446,6973.86024200446
