kind,i,j,value,extra
header,5,5,25,50
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,73.0,
proc,0,1,133.0,
proc,0,2,207.0,
proc,0,3,52.0,
proc,0,4,26.0,
proc,1,5,202.0,
proc,1,6,182.0,
proc,1,7,324.0,
proc,1,8,80.0,
proc,1,9,384.0,
proc,2,10,391.0,
proc,2,11,259.0,
proc,2,12,166.0,
proc,2,13,307.0,
proc,2,14,274.0,
proc,3,15,330.0,
proc,3,16,437.0,
proc,3,17,35.0,
proc,3,18,160.0,
proc,3,19,354.0,
proc,4,20,217.0,
proc,4,21,89.0,
proc,4,22,87.0,
proc,4,23,79.0,
proc,4,24,262.0,
proc,5,0,331.0,
proc,5,1,88.0,
proc,5,2,214.0,
proc,5,3,223.0,
proc,5,4,96.0,
proc,6,5,251.0,
proc,6,6,58.0,
proc,6,7,55.0,
proc,6,8,380.0,
proc,6,9,225.0,
proc,7,10,449.0,
proc,7,11,402.0,
proc,7,12,423.0,
proc,7,13,214.0,
proc,7,14,390.0,
proc,8,15,199.0,
proc,8,16,396.0,
proc,8,17,47.0,
proc,8,18,55.0,
proc,8,19,340.0,
proc,9,20,349.0,
proc,9,21,312.0,
proc,9,22,137.0,
proc,9,23,337.0,
proc,9,24,152.0,
proc,10,0,221.0,
proc,10,1,353.0,
proc,10,2,316.0,
proc,10,3,366.0,
proc,10,4,119.0,
proc,11,5,202.0,
proc,11,6,343.0,
proc,11,7,148.0,
proc,11,8,239.0,
proc,11,9,68.0,
proc,12,10,246.0,
proc,12,11,108.0,
proc,12,12,183.0,
proc,12,13,375.0,
proc,12,14,298.0,
proc,13,15,447.0,
proc,13,16,352.0,
proc,13,17,93.0,
proc,13,18,434.0,
proc,13,19,181.0,
proc,14,20,375.0,
proc,14,21,130.0,
proc,14,22,328.0,
proc,14,23,123.0,
proc,14,24,369.0,
proc,15,0,227.0,
proc,15,1,325.0,
proc,15,2,295.0,
proc,15,3,43.0,
proc,15,4,164.0,
proc,16,5,238.0,
proc,16,6,221.0,
proc,16,7,227.0,
proc,16,8,219.0,
proc,16,9,289.0,
proc,17,10,118.0,
proc,17,11,52.0,
proc,17,12,416.0,
proc,17,13,207.0,
proc,17,14,289.0,
proc,18,15,416.0,
proc,18,16,158.0,
proc,18,17,185.0,
proc,18,18,434.0,
proc,18,19,399.0,
proc,19,20,317.0,
proc,19,21,347.0,
proc,19,22,322.0,
proc,19,23,161.0,
proc,19,24,361.0,
proc,20,0,72.0,
proc,20,1,255.0,
proc,20,2,298.0,
proc,20,3,236.0,
proc,20,4,374.0,
proc,21,5,213.0,
proc,21,6,318.0,
proc,21,7,176.0,
proc,21,8,105.0,
proc,21,9,358.0,
proc,22,10,98.0,
proc,22,11,112.0,
proc,22,12,215.0,
proc,22,13,124.0,
proc,22,14,428.0,
proc,23,15,338.0,
proc,23,16,207.0,
proc,23,17,242.0,
proc,23,18,390.0,
proc,23,19,254.0,
proc,24,20,151.0,
proc,24,21,380.0,
proc,24,22,75.0,
proc,24,23,372.0,
proc,24,24,155.0,
order,0,1,77.58261406741258,636.5391131101737
order,1,0,122.0266335414448,812.9859106736641
order,2,2,187.94637913423878,1125.610156430481
order,3,4,201.27248427645884,1144.303683704754
order,4,0,216.9352394997608,985.6762584778143
order,5,4,267.4468500624516,1071.5286737931756
order,6,3,273.9585108257714,861.4932143954738
order,7,0,277.17795133591284,989.4001034195558
order,8,2,286.21102230879,1058.848147875783
order,9,0,310.61242350171716,990.4675184605694
order,10,0,322.1102375554348,1121.0025114235068
order,11,2,364.8408720699566,1045.8212213969398
order,12,1,382.96769644845415,1341.886549049344
order,13,1,440.9222756364328,1269.2654931527823
order,14,3,448.4613466375917,1013.4949972640563
order,15,0,463.99278603755346,954.1422153435828
order,16,2,495.4146520962893,1317.4880508461824
order,17,0,501.96904631062023,1063.1766301430944
order,18,4,503.0285159453279,1074.5299234722324
order,19,0,530.1013476653397,1120.3548027525553
order,20,1,637.5895638166027,1239.648545021576
order,21,1,642.9708985194742,1494.0016414652243
order,22,4,664.5985896545674,1339.7736044884841
order,23,3,668.2915508556493,1459.486623457289
order,24,2,789.5721242202336,1533.1356200788944
order,25,3,792.7761539898789,1298.1785392343677
order,26,4,809.5498571131279,1717.0427485943746
order,27,1,811.6846169087795,1364.427691768532
order,28,1,817.9867274918546,1515.8021977596245
order,29,4,846.8129238318687,1728.7443718384445
order,30,2,903.8511262863977,1410.3613035570093
order,31,1,989.5642520750056,1722.7122392434505
order,32,3,1027.0517891445502,1742.0803483074333
order,33,1,1050.952449168047,1700.4232189853217
order,34,4,1113.9156315296798,1903.9213258808682
order,35,0,1143.069029832054,2029.525920197444
order,36,4,1164.2881984543333,1850.239636679833
order,37,2,1200.135752057504,1941.7954095724576
order,38,2,1233.6263627049887,2102.632096460279
order,39,1,1241.0068120212668,1955.959924378436
order,40,2,1241.5436872154908,1775.8031424512797
order,41,1,1249.5294900720114,2003.033030430026
order,42,0,1299.118324187147,2233.326021791118
order,43,0,1300.5328595255792,1836.0179147549156
order,44,2,1351.6914404624224,1876.617401540652
order,45,0,1420.509499118835,2150.815997343567
order,46,2,1427.2757197936508,2346.3776696133423
order,47,3,1467.89452356582,2352.521274763349
order,48,2,1476.3667814857802,2279.5054410317584
order,49,0,1484.3749999999998,2314.4450603207897
meta,DDT,,700.0,
meta,mean_interarrival,,29.6875,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,28.71004869250178,
meta,Lambda,,0.03483101024001992,
meta,W_bar,,1187.7399984741212,
meta,p_bar,,240.2079998779297,
meta,rho_sys,,1.6548073619733343,
meta,iota,,8.366687303482873,
meta,regime,,overloaded,
