kind,i,j,value,extra
header,5,5,25,50
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,254.0,
proc,0,1,47.0,
proc,0,2,328.0,
proc,0,3,282.0,
proc,0,4,31.0,
proc,1,5,180.0,
proc,1,6,125.0,
proc,1,7,377.0,
proc,1,8,116.0,
proc,1,9,437.0,
proc,2,10,344.0,
proc,2,11,341.0,
proc,2,12,308.0,
proc,2,13,165.0,
proc,2,14,278.0,
proc,3,15,61.0,
proc,3,16,367.0,
proc,3,17,405.0,
proc,3,18,43.0,
proc,3,19,211.0,
proc,4,20,38.0,
proc,4,21,47.0,
proc,4,22,393.0,
proc,4,23,275.0,
proc,4,24,275.0,
proc,5,0,226.0,
proc,5,1,361.0,
proc,5,2,432.0,
proc,5,3,283.0,
proc,5,4,206.0,
proc,6,5,139.0,
proc,6,6,106.0,
proc,6,7,248.0,
proc,6,8,394.0,
proc,6,9,327.0,
proc,7,10,356.0,
proc,7,11,108.0,
proc,7,12,349.0,
proc,7,13,42.0,
proc,7,14,78.0,
proc,8,15,157.0,
proc,8,16,30.0,
proc,8,17,205.0,
proc,8,18,99.0,
proc,8,19,243.0,
proc,9,20,151.0,
proc,9,21,209.0,
proc,9,22,377.0,
proc,9,23,70.0,
proc,9,24,321.0,
proc,10,0,347.0,
proc,10,1,151.0,
proc,10,2,189.0,
proc,10,3,304.0,
proc,10,4,246.0,
proc,11,5,386.0,
proc,11,6,275.0,
proc,11,7,346.0,
proc,11,8,140.0,
proc,11,9,378.0,
proc,12,10,251.0,
proc,12,11,128.0,
proc,12,12,105.0,
proc,12,13,169.0,
proc,12,14,427.0,
proc,13,15,168.0,
proc,13,16,366.0,
proc,13,17,198.0,
proc,13,18,158.0,
proc,13,19,233.0,
proc,14,20,214.0,
proc,14,21,365.0,
proc,14,22,294.0,
proc,14,23,96.0,
proc,14,24,278.0,
proc,15,0,253.0,
proc,15,1,380.0,
proc,15,2,347.0,
proc,15,3,246.0,
proc,15,4,442.0,
proc,16,5,130.0,
proc,16,6,220.0,
proc,16,7,154.0,
proc,16,8,350.0,
proc,16,9,357.0,
proc,17,10,132.0,
proc,17,11,57.0,
proc,17,12,90.0,
proc,17,13,445.0,
proc,17,14,274.0,
proc,18,15,147.0,
proc,18,16,118.0,
proc,18,17,183.0,
proc,18,18,193.0,
proc,18,19,156.0,
proc,19,20,434.0,
proc,19,21,135.0,
proc,19,22,259.0,
proc,19,23,114.0,
proc,19,24,91.0,
proc,20,0,214.0,
proc,20,1,434.0,
proc,20,2,175.0,
proc,20,3,420.0,
proc,20,4,403.0,
proc,21,5,152.0,
proc,21,6,105.0,
proc,21,7,319.0,
proc,21,8,124.0,
proc,21,9,106.0,
proc,22,10,370.0,
proc,22,11,372.0,
proc,22,12,249.0,
proc,22,13,382.0,
proc,22,14,148.0,
proc,23,15,399.0,
proc,23,16,70.0,
proc,23,17,95.0,
proc,23,18,347.0,
proc,23,19,294.0,
proc,24,20,117.0,
proc,24,21,319.0,
proc,24,22,389.0,
proc,24,23,244.0,
proc,24,24,47.0,
order,0,1,9.414223323393088,1285.5206983750275
order,1,0,23.82939226270274,1901.9587096541932
order,2,3,83.38454662003797,2392.430400726331
order,3,3,111.71099231955617,1861.3087181566398
order,4,1,189.37603263860265,1556.826590572981
order,5,4,212.56245349280422,1618.9155276622093
order,6,2,239.45477792102923,1619.4859163604117
order,7,1,255.11147421020135,2302.031541391887
order,8,3,266.9009942755733,1712.6624684457286
order,9,4,290.48583988471063,1910.9764245803976
order,10,0,318.36127032020374,2719.507728477036
order,11,1,360.329375106982,2043.3303852950319
order,12,0,371.38241835448105,2601.1215781644714
order,13,1,381.52397774710266,2204.654660881303
order,14,3,456.67644308286333,1901.5125891736407
order,15,0,502.93633165946756,1863.480397024954
order,16,0,561.6394033813589,2616.134339821533
order,17,1,585.9991770298757,2103.267369878376
order,18,4,626.7513633988182,2325.8541667353015
order,19,2,664.5063014501458,2560.057832497442
order,20,3,667.534251649887,2707.4498896910673
order,21,3,691.5379958996293,2839.9878915095205
order,22,4,798.7266630017496,3248.984933220181
order,23,2,800.9650773870038,2951.3539087167073
order,24,0,816.1347733596649,2483.646277638675
order,25,2,821.2156818908948,2199.6763546200245
order,26,0,835.3925523002165,2788.4274507072723
order,27,0,883.8049847665189,3275.9178490322543
order,28,1,906.8532528119575,2874.6475318074804
order,29,0,924.9576902533236,3207.633310469478
order,30,0,934.4946150212586,2811.9723232213173
order,31,1,935.2377268591697,2867.16385204145
order,32,4,944.5530580242596,2798.5132817612434
order,33,3,950.8955149501646,2760.577611816393
order,34,3,974.986454452439,3236.6323118375662
order,35,3,1004.0004640736506,2972.248255493688
order,36,2,1007.6875321484148,2988.7251450655885
order,37,1,1027.2237765821906,3517.2684784436497
order,38,0,1047.0796677221524,2691.9917256707963
order,39,0,1054.006665555655,2879.5856308579423
order,40,1,1070.1485589604235,2816.0925651756465
order,41,4,1084.4156593375749,3148.8521287597887
order,42,2,1104.959419022981,2803.343817464084
order,43,2,1120.6369355114812,3176.7041621161557
order,44,2,1160.5279261335593,3402.500481721514
order,45,1,1260.9544442246836,2754.1583987220224
order,46,3,1267.87366958931,2536.248426735856
order,47,3,1464.0011876664007,2846.357705670251
order,48,3,1482.3244692304174,3832.7609435857767
order,49,4,1484.3750000000002,3105.156299057522
meta,DDT,,1800.0,
meta,mean_interarrival,,29.6875,
meta,arrival_process,,poisson,
meta,ddt_spread_lo,,0.7,
meta,ddt_spread_hi,,1.4,
meta,E_dt,,30.101240340338922,
meta,Lambda,,0.03322122240457619,
meta,W_bar,,1166.6440106201171,
meta,p_bar,,235.6640020751953,
meta,rho_sys,,1.550293605751106,
meta,iota,,7.829046225692567,
meta,regime,,overloaded,
