kind,i,j,value,extra
header,5,5,25,50
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,82.0,
proc,0,1,278.0,
proc,0,2,241.0,
proc,0,3,204.0,
proc,0,4,216.0,
proc,1,5,221.0,
proc,1,6,426.0,
proc,1,7,340.0,
proc,1,8,145.0,
proc,1,9,398.0,
proc,2,10,37.0,
proc,2,11,287.0,
proc,2,12,373.0,
proc,2,13,239.0,
proc,2,14,277.0,
proc,3,15,399.0,
proc,3,16,313.0,
proc,3,17,324.0,
proc,3,18,250.0,
proc,3,19,335.0,
proc,4,20,394.0,
proc,4,21,240.0,
proc,4,22,395.0,
proc,4,23,285.0,
proc,4,24,316.0,
proc,5,0,178.0,
proc,5,1,42.0,
proc,5,2,154.0,
proc,5,3,409.0,
proc,5,4,59.0,
proc,6,5,90.0,
proc,6,6,142.0,
proc,6,7,247.0,
proc,6,8,88.0,
proc,6,9,414.0,
proc,7,10,66.0,
proc,7,11,196.0,
proc,7,12,379.0,
proc,7,13,144.0,
proc,7,14,105.0,
proc,8,15,366.0,
proc,8,16,280.0,
proc,8,17,236.0,
proc,8,18,93.0,
proc,8,19,317.0,
proc,9,20,216.0,
proc,9,21,96.0,
proc,9,22,178.0,
proc,9,23,434.0,
proc,9,24,193.0,
proc,10,0,328.0,
proc,10,1,278.0,
proc,10,2,293.0,
proc,10,3,128.0,
proc,10,4,312.0,
proc,11,5,145.0,
proc,11,6,251.0,
proc,11,7,187.0,
proc,11,8,41.0,
proc,11,9,253.0,
proc,12,10,426.0,
proc,12,11,324.0,
proc,12,12,371.0,
proc,12,13,180.0,
proc,12,14,275.0,
proc,13,15,293.0,
proc,13,16,341.0,
proc,13,17,153.0,
proc,13,18,288.0,
proc,13,19,273.0,
proc,14,20,336.0,
proc,14,21,97.0,
proc,14,22,343.0,
proc,14,23,69.0,
proc,14,24,66.0,
proc,15,0,32.0,
proc,15,1,424.0,
proc,15,2,163.0,
proc,15,3,214.0,
proc,15,4,101.0,
proc,16,5,347.0,
proc,16,6,200.0,
proc,16,7,392.0,
proc,16,8,196.0,
proc,16,9,202.0,
proc,17,10,280.0,
proc,17,11,171.0,
proc,17,12,156.0,
proc,17,13,394.0,
proc,17,14,310.0,
proc,18,15,27.0,
proc,18,16,236.0,
proc,18,17,219.0,
proc,18,18,399.0,
proc,18,19,300.0,
proc,19,20,211.0,
proc,19,21,123.0,
proc,19,22,107.0,
proc,19,23,219.0,
proc,19,24,309.0,
proc,20,0,159.0,
proc,20,1,169.0,
proc,20,2,449.0,
proc,20,3,71.0,
proc,20,4,52.0,
proc,21,5,67.0,
proc,21,6,436.0,
proc,21,7,408.0,
proc,21,8,131.0,
proc,21,9,135.0,
proc,22,10,137.0,
proc,22,11,308.0,
proc,22,12,179.0,
proc,22,13,84.0,
proc,22,14,382.0,
proc,23,15,268.0,
proc,23,16,27.0,
proc,23,17,369.0,
proc,23,18,245.0,
proc,23,19,36.0,
proc,24,20,292.0,
proc,24,21,187.0,
proc,24,22,136.0,
proc,24,23,51.0,
proc,24,24,400.0,
order,0,1,31.72045116502562,631.7204511650256
order,1,1,42.12259655145078,642.1225965514508
order,2,3,378.31595179545934,978.3159517954593
order,3,1,402.5543347884106,1002.5543347884106
order,4,2,461.3367105646779,1061.336710564678
order,5,2,703.0206730423088,1303.0206730423088
order,6,0,753.6579622239672,1353.6579622239672
order,7,1,786.5966610985978,1386.596661098598
order,8,1,827.5602082049501,1427.56020820495
order,9,4,905.0313646773197,1505.0313646773197
order,10,1,978.6347494735587,1578.6347494735587
order,11,1,980.5998934208015,1580.5998934208014
order,12,2,1247.0836918431166,1847.0836918431166
order,13,4,1247.9719152625864,1847.9719152625864
order,14,2,1571.9242255695192,2171.924225569519
order,15,2,1577.8676822605307,2177.8676822605307
order,16,0,1777.385123414526,2377.385123414526
order,17,2,1952.9519168506486,2552.9519168506486
order,18,1,2436.273601999945,3036.273601999945
order,19,4,2607.6464787120467,3207.6464787120467
order,20,0,2849.0809755440728,3449.0809755440728
order,21,1,2908.954694875792,3508.954694875792
order,22,4,3190.6523127079217,3790.6523127079217
order,23,2,3202.1933971058825,3802.1933971058825
order,24,0,3207.5888319592545,3807.5888319592545
order,25,1,3382.926320888668,3982.926320888668
order,26,2,3386.993271458528,3986.993271458528
order,27,1,3388.514287541573,3988.514287541573
order,28,0,3521.656667658083,4121.656667658082
order,29,1,3666.449021170682,4266.449021170682
order,30,4,3685.862895275898,4285.862895275898
order,31,3,3735.8190317181684,4335.819031718169
order,32,1,3866.618436771236,4466.618436771236
order,33,2,3885.5969411979722,4485.596941197972
order,34,0,3923.9411437049775,4523.941143704978
order,35,0,3959.8482457525756,4559.848245752575
order,36,0,3967.29176624777,4567.29176624777
order,37,4,4020.8496347913233,4620.849634791323
order,38,2,4026.3976995306334,4626.397699530633
order,39,3,4112.880078929813,4712.880078929813
order,40,4,4134.31980744284,4734.31980744284
order,41,1,4200.381789807991,4800.381789807991
order,42,0,4318.5083888435975,4918.5083888435975
order,43,0,4459.323439185063,5059.323439185063
order,44,1,4687.191578642819,5287.191578642819
order,45,3,4717.000227060677,5317.000227060677
order,46,4,4788.892997945655,5388.892997945655
order,47,3,4876.551368025243,5476.551368025243
order,48,2,4914.075399154682,5514.075399154682
order,49,4,5024.999999999998,5624.999999999998
meta,DDT,,600.0,
meta,mean_interarrival,,100.5,
meta,arrival_process,,poisson,
meta,E_dt,,101.9036642619382,
meta,Lambda,,0.00981318981258172,
meta,W_bar,,1155.211995239258,
meta,p_bar,,232.78399963378905,
meta,rho_sys,,0.45345258332216354,
meta,iota,,2.2843535737383256,
meta,regime,,high_frequency,
