kind,i,j,value,extra
header,5,5,25,150
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,440.0,
proc,0,1,208.0,
proc,0,2,211.0,
proc,0,3,288.0,
proc,0,4,437.0,
proc,1,5,372.0,
proc,1,6,315.0,
proc,1,7,352.0,
proc,1,8,61.0,
proc,1,9,450.0,
proc,2,10,416.0,
proc,2,11,207.0,
proc,2,12,355.0,
proc,2,13,231.0,
proc,2,14,250.0,
proc,3,15,272.0,
proc,3,16,115.0,
proc,3,17,250.0,
proc,3,18,257.0,
proc,3,19,406.0,
proc,4,20,316.0,
proc,4,21,43.0,
proc,4,22,249.0,
proc,4,23,311.0,
proc,4,24,313.0,
proc,5,0,75.0,
proc,5,1,130.0,
proc,5,2,379.0,
proc,5,3,326.0,
proc,5,4,249.0,
proc,6,5,224.0,
proc,6,6,366.0,
proc,6,7,73.0,
proc,6,8,112.0,
proc,6,9,30.0,
proc,7,10,403.0,
proc,7,11,271.0,
proc,7,12,341.0,
proc,7,13,419.0,
proc,7,14,48.0,
proc,8,15,345.0,
proc,8,16,185.0,
proc,8,17,311.0,
proc,8,18,329.0,
proc,8,19,66.0,
proc,9,20,303.0,
proc,9,21,33.0,
proc,9,22,173.0,
proc,9,23,226.0,
proc,9,24,28.0,
proc,10,0,292.0,
proc,10,1,315.0,
proc,10,2,350.0,
proc,10,3,245.0,
proc,10,4,72.0,
proc,11,5,275.0,
proc,11,6,232.0,
proc,11,7,449.0,
proc,11,8,374.0,
proc,11,9,55.0,
proc,12,10,334.0,
proc,12,11,363.0,
proc,12,12,87.0,
proc,12,13,260.0,
proc,12,14,129.0,
proc,13,15,378.0,
proc,13,16,147.0,
proc,13,17,349.0,
proc,13,18,77.0,
proc,13,19,112.0,
proc,14,20,284.0,
proc,14,21,142.0,
proc,14,22,366.0,
proc,14,23,82.0,
proc,14,24,148.0,
proc,15,0,406.0,
proc,15,1,49.0,
proc,15,2,343.0,
proc,15,3,51.0,
proc,15,4,285.0,
proc,16,5,354.0,
proc,16,6,177.0,
proc,16,7,289.0,
proc,16,8,282.0,
proc,16,9,65.0,
proc,17,10,32.0,
proc,17,11,173.0,
proc,17,12,204.0,
proc,17,13,321.0,
proc,17,14,449.0,
proc,18,15,420.0,
proc,18,16,82.0,
proc,18,17,279.0,
proc,18,18,211.0,
proc,18,19,142.0,
proc,19,20,377.0,
proc,19,21,298.0,
proc,19,22,82.0,
proc,19,23,193.0,
proc,19,24,178.0,
proc,20,0,358.0,
proc,20,1,211.0,
proc,20,2,408.0,
proc,20,3,177.0,
proc,20,4,246.0,
proc,21,5,225.0,
proc,21,6,140.0,
proc,21,7,38.0,
proc,21,8,250.0,
proc,21,9,235.0,
proc,22,10,379.0,
proc,22,11,286.0,
proc,22,12,273.0,
proc,22,13,208.0,
proc,22,14,414.0,
proc,23,15,303.0,
proc,23,16,229.0,
proc,23,17,409.0,
proc,23,18,381.0,
proc,23,19,63.0,
proc,24,20,239.0,
proc,24,21,79.0,
proc,24,22,364.0,
proc,24,23,329.0,
proc,24,24,196.0,
order,0,1,59.54635377920074,1257.6318588963259
order,1,0,130.11094911063816,1288.2141246214078
order,2,1,165.3456525226566,1918.5050356410343
order,3,0,172.87127240938386,1888.452729690433
order,4,2,208.12494902263097,1326.7467614166212
order,5,0,230.14864471126486,1414.3230735722436
order,6,3,347.82083202314425,1626.2644832648857
order,7,0,359.2532926683472,1584.8646986408498
order,8,2,375.5933522719753,1955.514916622487
order,9,3,380.1972638264486,2193.1046058652487
order,10,4,384.2364278917945,2338.3080702356056
order,11,3,407.90206863216184,2337.9154655786833
order,12,3,457.2498232472407,1687.2665545666441
order,13,3,469.25390710512454,1782.188049803477
order,14,4,498.20649115423646,1575.2357411329444
order,15,0,560.3675240276982,2146.1936178946344
order,16,2,561.0941701261619,2274.6151339520607
order,17,2,654.1978645678585,2277.9611852306944
order,18,0,655.2229288594989,1865.4449918161508
order,19,4,671.0633935828617,2552.77615037391
order,20,4,680.9553958653098,1844.409806104914
order,21,2,750.442559965141,1964.513675321385
order,22,2,757.2842813160145,2563.89822049544
order,23,0,875.3472622405679,1874.8332785837042
order,24,3,889.058834789053,2335.893093874007
order,25,4,890.056073786875,2490.7911230900763
order,26,3,957.4739004308595,2442.6934464193387
order,27,1,971.4455497441355,2923.8205120444723
order,28,0,1018.1667713974647,2346.5763328152616
order,29,4,1023.8428291966751,2108.797358165215
order,30,0,1025.8132201347553,2772.1588565416855
order,31,2,1092.6390420002897,2141.3083195449926
order,32,0,1108.3194849088968,2743.039535779638
order,33,3,1126.3015967193242,2196.679658482947
order,34,1,1134.8780988421645,2901.643902402484
order,35,2,1282.2230811025913,3041.8862382075777
order,36,4,1289.2089370186177,2403.3745746809727
order,37,3,1302.808254543223,3008.5683986070662
order,38,0,1332.398224224622,2689.947535543301
order,39,4,1389.0405160155135,3094.5399368487524
order,40,2,1422.1187351356634,2455.9805548297586
order,41,3,1444.5898890522444,3026.3377924766646
order,42,3,1471.8678173710703,2914.1172629513503
order,43,2,1490.5947750923242,3308.8150576964135
order,44,3,1505.3433863338178,3346.7740648820327
order,45,0,1561.8489307838995,2733.4617457371332
order,46,3,1563.2699522401567,2836.3065595022445
order,47,1,1585.485636399817,2942.6391399792906
order,48,1,1632.8502099597563,3124.777551711264
order,49,2,1646.140227522936,2878.784183087244
order,50,0,1654.1183780606848,3334.192771726761
order,51,3,1662.7974607778665,2657.185563189548
order,52,2,1691.4970104345289,3312.1689663538673
order,53,1,1760.6542365375603,2899.6618844129025
order,54,1,1783.1197256924004,2855.95587446638
order,55,0,1797.6116210843809,3626.158449685772
order,56,4,1837.212182353203,3038.198743211109
order,57,4,1848.3474717465392,2985.3857025402776
order,58,3,1870.176158651075,3135.313160268409
order,59,2,1870.302893073462,2854.3813566466015
order,60,2,1980.071743658044,3335.3462075543557
order,61,0,2057.856075776097,3653.3377134845423
