kind,i,j,value,extra
header,5,5,25,100
stage_machines,0,,5,
stage_machines,1,,5,
stage_machines,2,,5,
stage_machines,3,,5,
stage_machines,4,,5,
proc,0,0,259.0,
proc,0,1,167.0,
proc,0,2,154.0,
proc,0,3,369.0,
proc,0,4,30.0,
proc,1,5,42.0,
proc,1,6,284.0,
proc,1,7,67.0,
proc,1,8,112.0,
proc,1,9,192.0,
proc,2,10,93.0,
proc,2,11,124.0,
proc,2,12,317.0,
proc,2,13,90.0,
proc,2,14,353.0,
proc,3,15,258.0,
proc,3,16,442.0,
proc,3,17,190.0,
proc,3,18,406.0,
proc,3,19,266.0,
proc,4,20,352.0,
proc,4,21,292.0,
proc,4,22,215.0,
proc,4,23,441.0,
proc,4,24,236.0,
proc,5,0,44.0,
proc,5,1,171.0,
proc,5,2,31.0,
proc,5,3,368.0,
proc,5,4,41.0,
proc,6,5,201.0,
proc,6,6,404.0,
proc,6,7,337.0,
proc,6,8,168.0,
proc,6,9,116.0,
proc,7,10,281.0,
proc,7,11,427.0,
proc,7,12,203.0,
proc,7,13,425.0,
proc,7,14,69.0,
proc,8,15,26.0,
proc,8,16,222.0,
proc,8,17,225.0,
proc,8,18,358.0,
proc,8,19,391.0,
proc,9,20,321.0,
proc,9,21,371.0,
proc,9,22,228.0,
proc,9,23,100.0,
proc,9,24,355.0,
proc,10,0,368.0,
proc,10,1,42.0,
proc,10,2,333.0,
proc,10,3,424.0,
proc,10,4,96.0,
proc,11,5,362.0,
proc,11,6,361.0,
proc,11,7,331.0,
proc,11,8,63.0,
proc,11,9,373.0,
proc,12,10,228.0,
proc,12,11,359.0,
proc,12,12,317.0,
proc,12,13,317.0,
proc,12,14,53.0,
proc,13,15,216.0,
proc,13,16,38.0,
proc,13,17,72.0,
proc,13,18,333.0,
proc,13,19,392.0,
proc,14,20,248.0,
proc,14,21,299.0,
proc,14,22,431.0,
proc,14,23,184.0,
proc,14,24,266.0,
proc,15,0,188.0,
proc,15,1,150.0,
proc,15,2,124.0,
proc,15,3,83.0,
proc,15,4,85.0,
proc,16,5,153.0,
proc,16,6,51.0,
proc,16,7,356.0,
proc,16,8,25.0,
proc,16,9,367.0,
proc,17,10,28.0,
proc,17,11,235.0,
proc,17,12,400.0,
proc,17,13,92.0,
proc,17,14,438.0,
proc,18,15,307.0,
proc,18,16,313.0,
proc,18,17,73.0,
proc,18,18,183.0,
proc,18,19,303.0,
proc,19,20,427.0,
proc,19,21,26.0,
proc,19,22,243.0,
proc,19,23,395.0,
proc,19,24,414.0,
proc,20,0,179.0,
proc,20,1,203.0,
proc,20,2,298.0,
proc,20,3,336.0,
proc,20,4,113.0,
proc,21,5,76.0,
proc,21,6,59.0,
proc,21,7,198.0,
proc,21,8,240.0,
proc,21,9,94.0,
proc,22,10,332.0,
proc,22,11,227.0,
proc,22,12,79.0,
proc,22,13,246.0,
proc,22,14,135.0,
proc,23,15,356.0,
proc,23,16,409.0,
proc,23,17,253.0,
proc,23,18,341.0,
proc,23,19,188.0,
proc,24,20,343.0,
proc,24,21,193.0,
proc,24,22,150.0,
proc,24,23,289.0,
proc,24,24,79.0,
order,0,4,115.80930265661885,615.8093026566189
order,1,1,136.03335103381488,636.0333510338148
order,2,2,136.73876051844692,636.738760518447
order,3,3,239.33044218969363,739.3304421896936
order,4,4,489.1312804739762,989.1312804739762
order,5,4,507.6994293265683,1007.6994293265683
order,6,0,584.4861990813657,1084.4861990813656
order,7,4,685.0496919904609,1185.0496919904608
order,8,3,771.5370983625221,1271.537098362522
order,9,2,867.4313313580794,1367.4313313580794
order,10,4,1051.8852224610368,1551.8852224610368
order,11,4,1537.428088992385,2037.428088992385
order,12,1,1599.1791625553872,2099.179162555387
order,13,0,1783.0024285678262,2283.0024285678264
order,14,3,1861.4700890780805,2361.4700890780805
order,15,4,1902.2891544087843,2402.2891544087843
order,16,1,1914.471528236636,2414.471528236636
order,17,0,1922.6017081577736,2422.601708157774
order,18,0,1936.2647821286296,2436.2647821286296
order,19,3,2040.9621107885168,2540.962110788517
order,20,0,2157.966969252699,2657.966969252699
order,21,4,2184.117532745008,2684.117532745008
order,22,2,2214.449903300663,2714.449903300663
order,23,2,2227.826119680169,2727.826119680169
order,24,4,2467.07432302652,2967.07432302652
order,25,2,2571.778513639185,3071.778513639185
order,26,2,2595.77619501732,3095.77619501732
order,27,2,2672.9160309956337,3172.9160309956337
order,28,2,2818.519884076562,3318.519884076562
order,29,1,2937.714113488938,3437.714113488938
order,30,4,2985.8684118585516,3485.8684118585516
order,31,4,3137.7939535743967,3637.7939535743967
order,32,4,3340.023508995287,3840.023508995287
order,33,1,3363.0892642918043,3863.0892642918043
order,34,0,3417.0149001802747,3917.0149001802747
order,35,4,3457.5740951314833,3957.5740951314833
order,36,0,3484.7635784271592,3984.7635784271592
order,37,3,3501.0438268861476,4001.0438268861476
order,38,2,3602.2477452956186,4102.247745295619
order,39,3,3646.335878382383,4146.335878382382
order,40,1,3718.4929878483176,4218.492987848318
order,41,3,3872.436795322182,4372.436795322183
order,42,0,3894.434130253852,4394.434130253852
order,43,3,3903.0133164445756,4403.013316444576
order,44,2,3978.0152340180302,4478.01523401803
order,45,3,3996.0840348816787,4496.084034881678
order,46,0,4055.240815846783,4555.240815846782
order,47,0,4287.899671570587,4787.899671570587
order,48,0,4341.79852284013,4841.79852284013
order,49,1,4357.856369838131,4857.856369838131
order,50,4,4371.286843649954,4871.286843649954
order,51,1,4403.427424010187,4903.427424010187
order,52,1,4565.612849945173,5065.612849945173
order,53,1,4641.927923423723,5141.927923423723
order,54,4,4772.368070751125,5272.368070751125
order,55,3,5129.249096270501,5629.249096270501
order,56,4,5248.106185953439,5748.106185953439
order,57,2,5363.085278613183,5863.085278613183
order,58,0,5426.422863275496,5926.422863275496
order,59,2,5490.613989238017,5990.613989238017
order,60,0,5662.797162800943,6162.797162800943
